text,source_party,label,source,reliability,bias
"For those providing regular sitting services, this fee amounts to just pennies a day.",Lean Left,1,san-diego-union-tribune,45.68,-1.76
"The 70- to 85-petaled blooms are produced in large clusters on long stems and have a strong, fruity fragrance.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"The sleigh was originally built around 1840 in Albany, New York, and was sold and used by other families in Pennsylvania and Indiana until Richard Rovsek, chairman of Spirit of Liberty Foundation, sourced and purchased it.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"If the difference between Publisher’s measurement and the Third Party Ad Server measurement exceeds 10% over the Invoice period and the Third Party Ad Server measurement is lower, the parties will facilitate a reconciliation effort between Publisher and Third Party Ad Server measurements.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"There will be free train rides and holiday entertainment, photos, free holiday crafts for children ages 12 and younger and holiday activity books from Santa’s elf.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Our border is, in the end, a region facing a challenging collision of two forces - one sees borders as inherently unstable, and thus in need of walls and hyper-security; the other views borders as bridges connecting friendly neighbors, cultures, economies.",Lean Left,1,san-diego-union-tribune,45.68,-1.76
"Publisher shall have no liability for, and no credit shall be issued to Advertiser for, errors that do not materially affect the value of the advertisement, branded content, or advertising insert or where Advertiser is responsible for the error or omission.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"That however, shows how much the bowl system has been gutted by the College Football Playoff system.",Lean Left,1,san-diego-union-tribune,45.68,-1.76
It meant something for a Big Ten team to play in the glow of the sunset painting the San Gabriel Mountains at the Rose Bowl or for a traditional southern power to play in the heart of Texas at the Cotton Bowl.,Lean Left,0,san-diego-union-tribune,45.68,-1.76
Shrapnel in other sports has become the emotionless cost of doing business.,Lean Left,1,san-diego-union-tribune,45.68,-1.76
Their website (discoverbaja.com; 800-727-BAJA) provides members with up-to-date information regarding road conditions and best routing to return to the U.S. border.,Lean Left,0,san-diego-union-tribune,45.68,-1.76
A 10-9 Colorado victory provided the Buffaloes with a share of the championship.,Lean Left,1,san-diego-union-tribune,45.68,-1.76
"My aim wasn’t to improve the original, but to honor its careful calibration of flavors by replicating them from scratch.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
He brought up her divorce several times over the course of a few days and repeatedly asked to speak with her on the phone.,Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Some people living with the condition become apathetic, start missing work deadlines, drastically change their eating habits or make extravagant purchases.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"We were committed to ensuring that those at the top of the chain were held responsible for these horrendous violations of labor and human rights, and we were successful: we recovered over $4 million in back wages through a groundbreaking lawsuit and California passed legislation that expanded manufacturer and retailer responsibility for wage theft when they contract with sweatshops.",Left,0,alternet,32.71,-14.76
"What you get is coming-of-age memoir, triptych and the most charmingly casual of art educations.",Lean Right,0,boston-herald,36.31,9.68
Sunday's post-game locker room hardly resembled the morgue-like climate found after certain losses.,Lean Right,0,boston-herald,36.31,9.68
The former Celtic galloped around the court and chest-pumped Myles Turner as the rest of his Pacers teammates flooded the court to celebrate an imminent victory.,Lean Right,0,boston-herald,36.31,9.68
"Then, if they also lost out on Yamamoto, they may find themselves empty-handed and suddenly facing a heavily depleted pitching market.",Lean Right,0,boston-herald,36.31,9.68
He was bleeding from his ear when police officers arrived at the One Brigham Circle mall on Friday morning.,Lean Right,0,boston-herald,36.31,9.68
This absurdity also exposes the problems that have come from the Supreme Court allowing Congress to ignore constitutional limits on its authority and then delegate its power to bureaucrats.,Lean Right,1,boston-herald,36.31,9.68
"In America, Paul snapped a picture of newsmen chasing after their car and photographed the photographers who took pictures of him.",Lean Right,0,boston-herald,36.31,9.68
The Chrysler Museum of Art is the first venue in the United States to host the exhibition.,Lean Right,0,boston-herald,36.31,9.68
Terrorists have taken over Nakatomi Plaza and if McClane hopes to ever see his wife again he’s gonna have to deal with bad guy Hans Gruber first.,Lean Right,0,boston-herald,36.31,9.68
"As one would expect, the operations of these middlemen take place out of sight.",Lean Right,0,boston-herald,36.31,9.68
Our state’s end-of-year supplemental budget was held up for a few days by heroic Republicans who want better controls on the migrant mess.,Lean Right,1,boston-herald,36.31,9.68
"Reproduced by Taschen in a large, portfolio-like size are the calling-card books he created for friends and clients: faux cookbooks, shoe catalogs, adult alphabet books.",Lean Right,0,boston-herald,36.31,9.68
"The Alabama Crimson Tide who lost to Texas were chosen because, well let’s be honest the TV networks pressured the selection committee to choose Alabama because they are historically a much better known team than Florida State University.",Lean Right,1,boston-herald,36.31,9.68
He and others with the state’s wildlife agency have stockpiled stashes of wolf-deterrence supplies in the areas where they plan to release the transplants.,Lean Right,0,boston-herald,36.31,9.68
Israel responded to the attack by declaring war on the terrorist organization.,Lean Right,0,boston-herald,36.31,9.68
"After she was bitten by the shark, a lifeguard went out in a rescue boat and retrieved both the woman and her male relative.",Lean Right,0,boston-herald,36.31,9.68
"Holly is trying to get into the Teamsters union by working on commercial shoots so she can better look after her ailing teenage son, and is meant to be an ace driver who takes part in desert drag races with her souped-up black truck.",Lean Left,0,the-guardian,40.67,-7.97
"As Levin explains: Of course the Democrat Party wants the big cities and most populous states to rule over the entire country, since these are Democrat strongholds.",Right,1,american-greatness,18.93,22.45
"Currently, he is the global executive director of the Caux Round Table for Moral Capitalism.",Right,0,american-greatness,18.93,22.45
"Without sincere devotion to spouses and children, the family becomes just another manifestation of the problem ailing the rest of society.",Right,1,american-greatness,18.93,22.45
The 2013 conference she attended provides enlightenment on the CDC’s medical CIA.,Right,1,american-greatness,18.93,22.45
"The liberty movement today should, therefore, pour money and resources into talented and spirited youth who feel revulsion at the sweeping tide of liberalism.",Right,1,american-greatness,18.93,22.45
Marcelo Ebrard served as mayor of Mexico City from 2006-2012 and mounted a failed campaign for president in 2011.,Right,0,american-greatness,18.93,22.45
"There are clues to what’s gone wrong in our past, but a slavish attachment to the ideas and policies of the past is not a way to advance or conserve our principles.",Right,1,american-greatness,18.93,22.45
"For example, middle income Hispanics struggle to deal with persistent, punishing inflation.",Right,1,american-greatness,18.93,22.45
"There is no incentive for him to fire anyone, because all of his smug underlings have executed Biden’s progressive wish list to the fullest extent-regardless of what the disastrous circumstances on the ground are.",Right,1,american-greatness,18.93,22.45
"While looking into the NIAID-CIA axis, Rep. Westrup’s committee should include the EIS, which has escaped investigation.",Right,1,american-greatness,18.93,22.45
"This advice, however, is utterly incomprehensible to our rulers in D.C. Democrats and Republicans alike simply cannot keep their hands to themselves.",Right,1,american-greatness,18.93,22.45
Like the Administration we will achieve our pricing goals by lowering the costs for the deserving by increasing the costs for everyone else.,Right,1,american-greatness,18.93,22.45
The Left is no longer the party of the working class.,Right,1,american-greatness,18.93,22.45
Lots of hard-working and productive people found themselves out of work because of massive disruptions to capital markets and the banking sector.,Right,0,american-greatness,18.93,22.45
Our memories can hardly retain-much less process-the catastrophes of today before our minds are bombarded with a whole set of new tragedies.,Right,0,american-greatness,18.93,22.45
Also in the article is an image that provides an interesting framework for this alleged control by 13 powerful families.,Right,1,american-greatness,18.93,22.45
We are unburdened by many benighted prejudices that crimped the souls of our ancestors.,Right,1,american-greatness,18.93,22.45
"In reality, however, the policies being promulgated to counter these supposedly existential threats are grossly out of proportion to the actual threats.",Right,1,american-greatness,18.93,22.45
"They’ll give us the things we need, not those we want: a man Is dearer to them than he is to himself.",Right,1,american-greatness,18.93,22.45
"As NIAID boss since 1984, Fauci controlled both public health policy and spending on medical research, a huge concentration of power.",Right,0,american-greatness,18.93,22.45
"It is embraced by the most powerful global billionaire technocrats who gather at Davos: big tech, big pharma, the financial oligarchs, academics, government leaders & the military industrial complex.",Right,1,american-greatness,18.93,22.45
"After all, never before has a presumptive nominee so completely dominated the news cycle, the political scene, and the public consciousness quite like Donald Trump has.",Right,1,american-greatness,18.93,22.45
This is a park unlike any other as you will see as you read on.,Right,0,american-greatness,18.93,22.45
"About 49,500 Americans took their own lives last year, the highest number ever.",Right,0,american-greatness,18.93,22.45
"However, If MDEC gains power, teachers’ dues will be cut in at least half, as it won’t engage in any political spending.",Right,1,american-greatness,18.93,22.45
Housing also rises to the fore as a chief worry for Hispanics.,Right,0,american-greatness,18.93,22.45
"Though he may not admit it, his actions strongly indicate that he would rather help the opposition than support the frontrunner of his own party.",Right,1,american-greatness,18.93,22.45
They are the ones most likely to be shot by the thugs they refuse to charge or release early from jail and they are the ones most likely to lose their jobs due to businesses fleeing these cities.,Right,1,american-greatness,18.93,22.45
"So, at your expense, they hand them a lucrative array of goods the moment they step over the border: rooms in lavish hotels, food, healthcare benefits, sometimes a driver's license, and legal aid.",Right,1,townhall,24.95,19.79
"Advertisement After facing criticism of their own, however, the pro-Palestinian protestors have learned the importance of anonymous speech when speaking to the media.",Right,1,townhall,24.95,19.79
Georgia law says such seizures must be for public use and opponents say the Sandersville project doesn’t meet the standard.,Right,0,townhall,24.95,19.79
The Cornell study reviewed other methods to discourage deer from entering roadways-each proved of very limited utility.,Right,0,townhall,24.95,19.79
And yet our elected officials fail to learn from Europe’s missteps.,Right,1,townhall,24.95,19.79
"Biden being Biden, he tried to pander to the Native Americans saying he wanted to play lacrosse (a sport invented by Native Americans).",Right,1,townhall,24.95,19.79
"Two delegations from the U.S. Defense Department are expected to visit Georgetown, Guyana’s capital, in the coming days, he said.",Right,0,townhall,24.95,19.79
"Now, we begin to hear this same complaint emerging about Trump, and Poynter is just the latest.",Right,1,townhall,24.95,19.79
They know what it is to go it alone if necessary.,Right,0,townhall,24.95,19.79
Bluepillow has an extensive database of unique and affordable lodging options worldwide and offers a personalized and authentic travel experience.,Right,0,newsmax,28.9,13.54
"But the warnings did little to win over GOP skeptics, who have been demanding more accountability around the money that has already been spent and clear objectives on how additional aid will help Ukraine defeat Russia.",Right,0,infowars,15.78,23.58
"When rates fall, mortgage companies fight tooth and nail to lower your payments.",Right,0,infowars,15.78,23.58
"Unlike Zaluzhny, who has given no indication that he plans such a move, Arestovych recently stated that he definitely will run for president against Zelensky.",Right,0,infowars,15.78,23.58
"On Tuesday, one human smuggler shrugged and saluted Fox News’ cameraman after delivering illegals through a hole in the border fence.",Right,1,infowars,15.78,23.58
"Defense Secretary Lloyd Austin in a private briefing with the House Foreign Affairs Committee reiterated Biden’s talking point, claiming Russia fully intends to expand its military campaign to NATO countries around Ukraine.",Right,1,infowars,15.78,23.58
"Yes, if anything, many neighborhood groups and municipal governments are antigrowth.",Right,1,infowars,15.78,23.58
But wiping Ukraine off the face of the map has not.,Right,1,infowars,15.78,23.58
"Putin demonstrated his seriousness in several sets of talks, starting in Belarus in the first days of the war.",Right,0,infowars,15.78,23.58
This comes as House Republicans are preparing to hold an official vote that would authorize an impeachment inquiry into Biden.,Right,1,infowars,15.78,23.58
"At this point the illegal immigrant influx is so undeniable that even Joe Biden, who famously urged migrants to surge the border during the 2020 Democrat primary debates, is now admitting to Americans that the US border system is broken.",Right,1,infowars,15.78,23.58
"Whatever can be achieved, must now be achieved at the negotiating table.",Right,1,infowars,15.78,23.58
He pushed back on arguments from House Republicans - and some Senate Republicans - that Russian aggression in Ukraine is not an issue for the US.,Right,0,infowars,15.78,23.58
"On Friday, the Kremlin reiterated an attack on the newly annexed territories would be considered an act of aggression on Russia.",Right,0,infowars,15.78,23.58
"In 1931, with Hoover in office, the President’s Conference on Homebuilding and Home Ownership lobbied intensely for establishing institutions that would be the beginning of government’s direct involvement in mortgage finance: the Federal Home Loan Bank System, the Federal Housing Association, and a number of other federal housing programs.",Right,0,infowars,15.78,23.58
"Though the world has paid little attention to any of these three events, they all may prove crucial in their own way.",Right,0,infowars,15.78,23.58
"We’ll note, however, that this would be the third time since late September that Congress has failed to act on Ukraine funding, even as the situation there is clearly getting more urgent by the day.",Right,0,infowars,15.78,23.58
"But, according to several sources who were present at the talks, the US blocked those talks too.",Right,0,infowars,15.78,23.58
"American officials say they fear that Ukraine has become casualty averse, one reason it has been cautious about pressing ahead with the counteroffensive.",Right,0,infowars,15.78,23.58
"Most importantly around the town of Avdiivka, three miles north of Donetsk City.",Right,0,infowars,15.78,23.58
Many Democrats agree that the crisis at the border must be addressed.,Right,0,infowars,15.78,23.58
"Over the weekend, border-policy negotiations between Senate Democrats and Republicans fell apart.",Right,0,infowars,15.78,23.58
"As American lawmakers squabble over whether to continue funding Ukraine, however, the country's personnel problems may be more dire than a lack of equipment.",Right,0,infowars,15.78,23.58
They simply do what is convenient and then deny having done it if it turns out wrong.,Right,1,infowars,15.78,23.58
"Also, don’t miss Young’s interview with Jones below: Don’t forget, Infowars relies on YOUR SUPPORT!",Right,1,infowars,15.78,23.58
"But the bipartisan negotiations did not continue into the weekend as initially planned, according to these sources, and it’s unclear if and when they could resume.",Right,0,infowars,15.78,23.58
It was not clear to the United States who gave the order for the killings and unclear what the motivation was for the killings.,Right,0,infowars,15.78,23.58
"Whatever the precise inspiration, the resulting performance of Wagnerian apocalypticism has now reached its culminating acts of fire and purification.",Lean Left,0,the-economist,42.4,-1.43
"Deif’s father made a living upholstering furniture, and his son sometimes helped out.",Lean Left,0,the-economist,42.4,-1.43
It was a big mistake to expose market economies to a state-led capitalism that abuses existing terms of trade and competition-like agreeing to a football match where your team plays by FIFA rules and the other by its own.,Lean Left,1,the-economist,42.4,-1.43
"It would have been more expensive, except that Oakland had essentially created an open air gun market: Some guns were actually bought by prospective buyers walking the line offering $300 for specialty items.",Lean Right,1,reason,36.26,4.84
The state is also planning on three separate P3s to add express toll lanes to the northern half (known as the top-end) of I-285.,Lean Right,0,reason,36.26,4.84
"After a court sided with the airlines, an appeals court overturned that decision.",Lean Right,0,reason,36.26,4.84
"If true, that conduct may constitute a Class A misdemeanor, provided the necessary elements are met.",Lean Right,0,reason,36.26,4.84
"A massive mythology has been built up around these terms, especially sex trafficking.",Lean Right,0,reason,36.26,4.84
Nebraska already had a robust cross-district open enrollment policy and made public schools free to all transfer students by prohibiting transfer tuition at public schools.,Lean Right,0,reason,36.26,4.84
That legislation is still under debate in Europe and appears to be stalled.,Lean Right,0,reason,36.26,4.84
"Out of the 73 largest funds controlling 95% of all pension assets, there was a slight increase in those who made their investment policy statements available online, from 59 to 64.",Lean Right,0,reason,36.26,4.84
"Yet Haley drew the line at supporting subsidies in 2020, when the company (like the rest of the economy) was facing extreme economic uncertainty.",Lean Right,0,reason,36.26,4.84
"They fled the roped-off playgrounds of New York City, the shuttered schools of California, the cramped and chilly apartments of Chicago, and the masked streets of New Jersey.",Lean Right,1,reason,36.26,4.84
"Examining the U.S. commercial aviation market as a whole, Borenstein and Rose found that the number of city-pairs served by nonstop airline service increased substantially following airline deregulation (page 94).",Lean Right,0,reason,36.26,4.84
Some have suggested the Sunshine Law is a reason for the glut of insane news.,Lean Right,1,reason,36.26,4.84
And we require that the challenged conduct generate more than a de minimis inconvenience....,Lean Right,0,reason,36.26,4.84
"Free speech is fair play: we must defend everyone’s right to speak, regardless of what ‘team’ they’re on.",Lean Right,0,reason,36.26,4.84
"But of course, they have political use outside of our borders.",Lean Right,1,reason,36.26,4.84
These demographic changes could affect how homeschoolers approach school choice policies.,Lean Right,0,reason,36.26,4.84
"§ 2000d, the Court notes that this provision applies to certain programs within the United States that receive federal funds, but does not apply to programs conducted by the federal government itself.",Lean Right,0,reason,36.26,4.84
"The inaugural edition of Rent Free includes these stories: The feds are siding with an Oregon church suing for its right to operate a soup kitchen on its own property, local zoning regulations be darned.",Lean Right,1,reason,36.26,4.84
The interest rate pendulum plays a well-known role in public pension funding.,Lean Right,0,reason,36.26,4.84
They tutor their kids; they pay for tutors; they do all this stuff to protect their kids and help them learn.,Lean Right,0,reason,36.26,4.84
"Just in case, we'll leave the donation door open until midnight today for you procrastinators (ahem, Matt Welch, ahem) out there.",Lean Right,1,reason,36.26,4.84
"Some Cold War hawks at home might have hated détente, but Kissinger rightly reasoned that learning to live in a world with these countries was better than constantly teetering on the brink of nuclear war while we tried to make them go away.",Lean Right,1,reason,36.26,4.84
Attempting to do so is not only deeply inhumane but also entirely unnecessary.,Lean Right,1,reason,36.26,4.84
We want to be able to buy something-most amenities that were considered luxuries just decades ago are now getting close to 100 percent distribution in the United States.,Lean Right,0,reason,36.26,4.84
"A spokesperson for Meta, which owns Facebook and Instagram, said the company will keep fighting.",Lean Right,0,reason,36.26,4.84
That wholly self-gratifying conduct might be closer to the typical application of section 110(a)(2)(A) than Kidd's conduct here.,Lean Right,1,reason,36.26,4.84
Most people think that that also adds strength to the argument that it came from the lab.,Lean Right,1,reason,36.26,4.84
Georgia DOT released a request for qualifications and a request for proposals for the Georgia State Route 400 express toll lanes.,Lean Right,0,reason,36.26,4.84
"TAV Airports Looking to Expand into Asia and Africa Aviation Daily (Oct. 6) reported that Turkish airport operator TAV Airports is considering the core regions of the Middle East, Eastern Europe, sub-Saharan Africa, and Central Asia.",Lean Right,0,reason,36.26,4.84
"American students trail their peers globally in math scores, possibly attributable to pandemic learning disruptions.",Lean Right,0,reason,36.26,4.84
"DOT Takes on Amsterdam Schiphol Flight Reductions If you came in late, the interim Dutch government several months ago announced that due to its concerns about aircraft noise affecting neighbors of Amsterdam Schiphol Airport (AMS), it will mandate a three percent cut in flight operations for 2024.",Lean Right,0,reason,36.26,4.84
"Thanks to you, Reason can do more of what we do best in the coming year: deliver fresh, unbiased information and insights to our readers, listeners, and viewers every day.",Lean Right,0,reason,36.26,4.84
"Sometimes the critics need to be reminded that without transportation, the people would not have water to drink or power to light their homes .",Lean Right,0,reason,36.26,4.84
"That's an average of about 1,800 citations and $110,000 in revenue per month.",Lean Right,0,reason,36.26,4.84
The State's first attempted workaround was to charge Kidd with the solicitation offense in section 110(a)(1)(A) of the sexual-indecency statute.,Lean Right,0,reason,36.26,4.84
That contempt was epitomized by the Women's Bar Association of the District of Columbia creating a Janet Reno Torchbearer Award.,Lean Right,1,reason,36.26,4.84
"Civil contempt fines must be remedial in nature and effect, with the award formulated not to punish an offender, but solely to compensate or indemnify private complainants.",Lean Right,0,reason,36.26,4.84
"Assuming the agreement between San Jose and Plenary proceeds as planned, construction will not begin until 2027, so it will take some time to put these assertions to the test.",Lean Right,0,reason,36.26,4.84
His hairstyle horrified some friends back in France but hardly raised an eyebrow in Australia.,Lean Left,0,washington-post,38.8,-6.85
"And his fashion shows were triumphant, bursting the bubble of industry navel-gazing to say something about the world we live in: a snowstorm in a globe in March 2022 at the outset of Russia’s invasion of Ukraine, a red carpet that functioned as the show in the fall of 2021, underscoring fashion’s engulfment into entertainment years before other designers started bemoaning the world’s emphasis on celebrity.",Lean Left,1,washington-post,38.8,-6.85
"By one count, you’re more likely to die falling into a hole at the beach, in a riptide or in an alligator attack than you are from a shark bite, The Washington Post’s Teddy Amenabar reported.",Lean Left,0,washington-post,38.8,-6.85
