text,source_party,label,source,reliability,bias
"The LAPD has lost about 9% of its officers since the outbreak of COVID-19, falling to a deployment of 9,100.",Left,0,alternet,32.71,-14.76
The paradox here is that Bundy believes he is upholding the Constitution and fulfilling his religious duties in his acts of lawlessness.,Left,1,alternet,32.71,-14.76
This is a sign for Democrats that it would be wise for them to exercise their majority.,Left,1,alternet,32.71,-14.76
"They claimed that this constituted a conflict of interest, though the very mission of the NLRB is to protect workers’ rights and shield workers from anti-union employers.",Left,1,alternet,32.71,-14.76
And it would decrease our dependence on foreign oil and improve national security.,Left,0,alternet,32.71,-14.76
"Last summer the Union of Concerned Scientists released a complementary investigation to the one by InsideClimate News, known as the Climate Deception Dossiers (pdf).",Left,0,alternet,32.71,-14.76
And one way is trying to demonstrate that he is tougher on illegal immigration.,Left,0,alternet,32.71,-14.76
"The journalist continues , ""In reality, DeSantis has spent more than $17 million defending his terrible laws in court since he took office.",Left,1,alternet,32.71,-14.76
The company moved its alfalfa-growing operations out of Saudi Arabia - another water-scarce region suffering from longterm drought.,Left,0,alternet,32.71,-14.76
"Indeed, some studies have found evidence for warm-edge expansions through this mechanism [58].",Left,0,alternet,32.71,-14.76
"Over the last two years, at least 10 states have introduced or enacted laws to change the rules governing teenage work requirements.",Left,0,alternet,32.71,-14.76
"There it was, that gap we build around knowing and integrating, to protect our own lives and minds.",Left,1,alternet,32.71,-14.76
"Republican State Senator Rick Brattin, who represents a district on the western border of Missouri south of Kansas City, proposed the legislation.",Left,0,alternet,32.71,-14.76
"For example, Greeks, on average, put in considerably more hours on the job than their German counterparts-about 2,037 per year as compared to 1,388 in Germany.",Left,0,alternet,32.71,-14.76
"Allowing Trump to avoid consequences, Dean believes, would send an even more dangerous signal than Ford did with Nixon.",Left,1,alternet,32.71,-14.76
"One of the emerging criticisms of Bezos’s philanthropy is that in striving not to be controversial, it misses funding approaches that attack the deeper roots of the climate crisis and homelessness that advocates say need urgent attention.",Left,1,alternet,32.71,-14.76
"She’s one of the few entertainers to reach that status based on music and performing alone, the result of work and talent, but also canny marketing and timing.",Left,0,alternet,32.71,-14.76
"This vanishingly small number of abortions are performed mostly, if not exclusively, out of medical necessity, and usually because the fetus has birth defects incompatible with life.",Left,1,alternet,32.71,-14.76
"The extreme, hyper-male form of this anti-government, pro-traditional gender-roles ideology took shape as the Proud Boys, a number of whose leaders are now under indictment and sentence for their part in the Jan. 6 Capitol attacks.",Left,1,alternet,32.71,-14.76
"For Jim Plank at the nonprofit Haymarket Books, offering freebies was a no-brainer.",Left,0,alternet,32.71,-14.76
"So lots of useful, false things were offered up, having the effect of making other false things more useful and making those original false things more useful still.",Left,1,alternet,32.71,-14.76
"The Greek coast guard was alerted, and two other nearby vessels donated some supplies to the migrants on the fishing trawler.",Left,0,alternet,32.71,-14.76
"The first stage of that effort involved urging state legislators or top state officials to intervene - to block certification of vote totals, or simply to change the outcome based on bogus assertions of fraud.",Left,1,alternet,32.71,-14.76
"And I’m like, why in the world will you run again?",Left,1,alternet,32.71,-14.76
"The study examined data in 297 U.S. counties across 44 states and the District of Columbia, encompassing 62% of the total U.S.",Left,0,alternet,32.71,-14.76
A subsequent message from the employee indicates they were passing along a message from Friess.,Left,0,alternet,32.71,-14.76
