text,source_party,label,source,reliability,bias
"Making your own fried onions is noble, but canned French-fried onions such as French’s are superior.",Lean Left,1,san-diego-union-tribune,45.68,-1.76
"Now, if there are not playoff implications, bowls are glorified exhibitions where fans chug umbrella drinks.",Lean Left,1,san-diego-union-tribune,45.68,-1.76
"General Admission: $25, $20 for seniors and military; $10 for students at sacraprofana.org.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"The lawsuit, which was based on an analysis of Invitation’s portfolio of 12,000 homes in California, claimed that the company had deprived multiple cities and counties of millions of dollars in permit fees.",Left,0,alternet,32.71,-14.76
"Bezos is no longer Amazon’s CEO, but as the company’s biggest individual shareholder, his money remains tied to Amazon’s fortunes, and his sudden commitment to saving the world is being met with criticism from some in philanthropy and activist circles who argue that his philanthropic vision is disjointed and fails to be bolder, especially considering Amazon’s record on labor and climate.",Left,1,alternet,32.71,-14.76
"We have to shift it to unaccountable, private tyrannies, which are totally unaccountable to the population.",Left,1,alternet,32.71,-14.76
"Jamon Jordan, city of Detroit historian, told the Michigan Advance that the city’s proximity to Canada made the Motor City an important destination for Black slaves.",Left,0,alternet,32.71,-14.76
These misguided scientific endeavors are rooted in an idea that Black people’s bodies are inherently different from white people’s bodies.,Left,1,alternet,32.71,-14.76
Most people in Kerala were uninterested in the dangerous flippancy of the right-wing politics represented by the Bharatiya Janata Party-in power at the center in India-which is keener to talk about anything other than issues that concern people's material conditions of life such as the pandemic and its social impact on their lives.,Left,1,alternet,32.71,-14.76
"Weeks later, Jenkins noticed that members of extremist groups were showing up at the meetings and standing with Moms for Liberty.",Left,1,alternet,32.71,-14.76
The DeSantis campaign did not immediately respond Wednesday to a request for comment.,Left,0,alternet,32.71,-14.76
"Her Spanish teacher, like many of her teachers and other leftist radicals of the ’60s and ’70s, talked warmly about Cuba, where Castro’s revolution was less than two decades old.",Left,1,alternet,32.71,-14.76
"When it came to Israeli women raped on Oct. 7, feminist leaders and organizations have either mumbled meaningless platitudes about how sexual violence is never favored, or stayed silent.",Lean Right,1,boston-herald,36.31,9.68
He and others with the state’s wildlife agency have stockpiled stashes of wolf-deterrence supplies in the areas where they plan to release the transplants.,Lean Right,0,boston-herald,36.31,9.68
"So, as dice start to roll legally in the Windy City, we’re looking back at the city’s underworld history.",Lean Right,1,boston-herald,36.31,9.68
"Harvey Silverglate Cambridge Slamming Court In the wake of the Supreme Court’s affirmative action ruling striking down race-based admissions at colleges and universities, President Biden, his fellow Democrats and their coat holders in the liberal media immediately began attacking the Court and even individual justices.",Lean Right,1,boston-herald,36.31,9.68
Ancient Greece was everywhere in the curriculum and we were encouraged to feel great pride in having originated from the cradle of European civilisation.,Lean Left,1,the-guardian,40.67,-7.97
"Moreover, Holappa is a drinker, perhaps an alcoholic, and the booze brings out a nasty side.",Lean Left,1,the-guardian,40.67,-7.97
"Stores like Hot Topic, founded in 1989, courted the fickle teen market, selling band T-shirts, hair dye, video game apparel and, today, anime merchandise, as mainstream adolescent tastes changed.",Lean Left,1,the-guardian,40.67,-7.97
"How can we explain a mindset that would sacrifice the habitable planet for a little more power or a little more wealth, when they have so much already?",Lean Left,1,the-guardian,40.67,-7.97
"The Final Year by Matt Goodfellow, illustrated by Joe Todd-Stanton, Otter-Barry, £8.99 Nate’s got a lot on his shoulders.",Lean Left,0,the-guardian,40.67,-7.97
"If so, it may have been because Juvenal made a slighting remark about an actor called Paris, one of Domitian’s favorites (until, that is, Paris was suspected of pursuing an affair with the emperor’s wife, at which point he was promptly executed).",Right,0,american-greatness,18.93,22.45
"However, Archer told a different story to U.S. lawmakers during a deposition earlier this year.",Right,0,american-greatness,18.93,22.45
"This is, in large part, due to the machinations of another political actor impacted by the Communications Revolution - The Media.",Right,1,american-greatness,18.93,22.45
It is the plan of the Democratic Party and how they intend to gain totalitarian control in America.,Right,1,townhall,24.95,19.79
And to hell with what the UN or any other country thinks!,Right,1,townhall,24.95,19.79
"Georgia: The Peach State is another business-friendly state, in part, by virtue if it being a right-to-work state.",Right,0,newsmax,28.9,13.54
"However, this doesn’t in any way reflect how we review, rate, and recommend New Jersey online casinos.",Right,0,newsmax,28.9,13.54
"The mayor’s unexpected collapse is certainly reminiscent of the dozens of videos showing people, including many athletes and entertainers, suddenly passing out amid the Covid-19 vaccine rollout, with the jab suspected to be behind the alarming fainting spells.",Right,1,infowars,15.78,23.58
"No one disputes this, not even Russia (with the caveat that Ukraine not join any military alliance).",Right,1,infowars,15.78,23.58
The same DOJ that concocted the Trump-Russia election collusion hoax in 2016 to derail his candidacy/presidency now claims Trump tried to undermine the transition of power that year.,Right,1,infowars,15.78,23.58
"Conservative lawmakers and anti- LGBT + activists argue that they subvert traditional Chinese values and are funded by foreigners, violating the city’s national-security law.",Lean Left,1,the-economist,42.4,-1.43
In 1998 Catholic Europeans and Latin Americans also had comparable levels of trust.,Lean Left,0,the-economist,42.4,-1.43
And the battle over values plays out between the two poles.,Lean Left,1,the-economist,42.4,-1.43
Climate is a threat not only to development but to sovereignty.,Lean Left,1,the-economist,42.4,-1.43
"Without major reform of environmental permitting (nowhere in sight politically), getting thousands of miles of new transmission lines built by 2050 is problematic.",Lean Right,0,reason,36.26,4.84
"Regrettably, these policies meant to make e-cigarettes and other noncombustible sources of nicotine less attractive to youth have a similar effect on adults, discouraging adult smokers from potentially life-saving alternatives to cigarettes.",Lean Right,0,reason,36.26,4.84
"Welcome to Mulletfest, where Australia lets its hair down - and wholeheartedly embraces its bogan, or redneck, side.",Lean Left,1,washington-post,38.8,-6.85
Is that someone you’d want to be part of the Harvard community?,Lean Left,1,washington-post,38.8,-6.85
"So, Dr. McGill, did you have the power to stop this event?",Lean Left,1,washington-post,38.8,-6.85
"Advertisement Soon after Berkeley’s announcement, Chemerinsky told his counterpart at the UC-Irvine campus that other deans needed to act quickly to maximize their leverage against U.S. News.",Lean Left,0,washington-post,38.8,-6.85
