text,source_party,label,source,reliability,bias
"Transfer pan to a wire rack to cool for 5 minutes, then brush the rolls with the remaining butter mixture.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Youngblood, one of two speakeasies hidden inside CH Projects’ Neighborhood gastropub, is a 16-seat cocktail bar where visitors can reserve a 90-minute, three-course guided tasting for $67.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Bergmann said his department is already working on implementation of CA Bridge, a statewide program launched in 2018 that seeks to expand medication availability for addiction treatment to emergency departments.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Liyan Chen is joined by her son, Kai, as she chops roast duck for her congee, a thick porridge of leftover roast meat, jasmine rice and water, at home in Montclair, N.J. (Rachel Vanni / The New York Times) Instant Pot Congee Makes 4 to 6 servings 2 to 3 cups diced roasted duck, chicken or turkey (preferably dark meat), with some of the skin 1 cup jasmine rice, rinsed 1½ teaspoon fine salt, plus more to taste ½ teaspoon ground white pepper, plus more to taste 2 cups chopped romaine (optional) Thinly sliced scallions, for garnish Thinly slivered ginger, soy sauce, sesame oil or chile crisp, for garnish (optional) In the pot of an electric pressure cooker, add roasted meat, rice, salt, pepper and 6 cups water.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Toy bins will be set up throughout the city for folks to drop off new, unwrapped toys.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
The Italian government will build the two centers where asylum requests will be processed.,Lean Right,0,boston-herald,36.31,9.68
"In a playoff-like atmosphere, the C’s couldn’t get the job done on Monday night in Indiana.",Lean Right,0,boston-herald,36.31,9.68
"DUBAI, United Arab Emirates - The United States committed to the idea of phasing out coal power plants, joining 56 other nations in kicking the coal habit that’s a huge factor in global warming.",Lean Right,0,boston-herald,36.31,9.68
"Even Belichick's lame, mumbly and defensive press conferences are scoring more points with a ticked-off fan base than his offense is.",Lean Right,1,boston-herald,36.31,9.68
That or they understood early on that books were easier to tailor than silk dresses.,Lean Right,1,boston-herald,36.31,9.68
"These bills aim to curb the power of pharmacy benefit managers (PBMs) - the giant, secretive corporations that have played a significant role in driving drug prices higher and independent pharmacies out of business.",Lean Right,1,boston-herald,36.31,9.68
"Also, a loving filmography, a minor class in underground cinema, a cast yearbook, a lionizing and some great contextual essays (including one by David Simon).",Lean Right,0,boston-herald,36.31,9.68
Remember the dour faces of Michelle Obama and Hillary Clinton on inauguration day?,Lean Right,1,boston-herald,36.31,9.68
"Even when they built big leads, they lost focus and lost them.",Lean Right,1,boston-herald,36.31,9.68
"But if you want to continue to interact with these former in-laws, refrain from the temptation to use it to cut their brother down to size.",Lean Right,0,boston-herald,36.31,9.68
"It’s sad that we can’t give the fans what they want, to win.",Lean Right,0,boston-herald,36.31,9.68
"As one would expect, the operations of these middlemen take place out of sight.",Lean Right,0,boston-herald,36.31,9.68
Sunday's post-game locker room hardly resembled the morgue-like climate found after certain losses.,Lean Right,0,boston-herald,36.31,9.68
The game was a statistical draw in nearly every category except free throws.,Lean Right,0,boston-herald,36.31,9.68
"When it came to Israeli women raped on Oct. 7, feminist leaders and organizations have either mumbled meaningless platitudes about how sexual violence is never favored, or stayed silent.",Lean Right,1,boston-herald,36.31,9.68
Revenue from the millionaire’s surtax - which by law must be spent on transportation and education costs - is expected to eventually bring in double the cash estimated by budget writers before the law went into effect.,Lean Right,0,boston-herald,36.31,9.68
While Democrats launch their latest attack on Donald Trump - calling him a dictator who will refuse to leave office - the real question is will Democrats accept Trump as president?,Lean Right,1,boston-herald,36.31,9.68
"They went on a 14-0 run in the opening minutes, a stretch that was a testament to how scary they can be offensively.",Lean Right,0,boston-herald,36.31,9.68
The New England Aquarium has taken in over 200 hypothermic or cold-stunned sea turtles that...,Lean Right,0,boston-herald,36.31,9.68
The only parts of our immigration system that are currently broken are the moral and political compasses of those we have chosen to oversee it.,Lean Right,1,boston-herald,36.31,9.68
"We understand the political playbook instructs that while in Massachusetts, don’t bother to be bold because Democrats rule the roost.",Lean Right,1,boston-herald,36.31,9.68
"Hardly had the Meloni/Rama deal been announced than six EU countries-the Czech Republic, Hungary, Poland, Slovakia Austria and Germany- agreed to tighten their border security. .",Lean Right,0,boston-herald,36.31,9.68
Cougars are found in all habitats from lowlands to mountainous regions and from deserts to tropical forests.,Lean Right,0,boston-herald,36.31,9.68
