text,source_party,label,source,reliability,bias
"General Admission: $25, $20 for seniors and military; $10 for students at sacraprofana.org.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Publisher shall have no liability for, and no credit shall be issued to Advertiser for, errors that do not materially affect the value of the advertisement, branded content, or advertising insert or where Advertiser is responsible for the error or omission.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
Advertisement The proposed changes to Complete Communities Housing Solutions are a bad deal for San Diego.,Lean Left,1,san-diego-union-tribune,45.68,-1.76
"He was like, ‘You don’t understand English, do you?’ My name on the cast list went from A to C cast, only because my English skills was not there.",Lean Left,1,san-diego-union-tribune,45.68,-1.76
"Prosecutors intended to use his two prior drug possession convictions as leverage to secure a guilty plea, said Lanieux’s attorney Amy Myers, who took him on as a client in 2021.",Left,0,alternet,32.71,-14.76
Steps You Can Take To Avoid The Worst Why Do Lawyers Drink So Much?,Left,1,alternet,32.71,-14.76
"When my cousins and my sister would come to my house and we would be talking about things, we'd try to scare each other.",Left,0,alternet,32.71,-14.76
"These incidents are not unusual; in fact, they happen all too often.",Lean Right,0,boston-herald,36.31,9.68
But none of these things are indicators that our immigration procedures aren’t working correctly.,Lean Right,0,boston-herald,36.31,9.68
"There will be endless protests, upheaval and legal attempts to deny Republicans the win.",Lean Right,1,boston-herald,36.31,9.68
"But to the contrary, many who are proud to call themselves progressives, who cannot locate the Gaza Strip on a map, who know nothing about Hamas and do not feel they need to, have enlisted wholesale in the Hamas Defense Forces.",Lean Right,1,boston-herald,36.31,9.68
"The fate of Zara in Colin Trevorrow’s 2015 Jurassic World, snatched by a Pteradon and swallowed by a Mosasaurus, is more cruel than funny.",Lean Left,1,the-guardian,40.67,-7.97
"As he says, there were only a handful of people who knew where they were going and, once they’d collected Brogan (Ben Peel), all of them were in that car, but she does a good job of deflecting and saying it was definitely Brogan while being tortured.",Lean Left,1,the-guardian,40.67,-7.97
"In between we see TikTok-esque footage of mostly illegal Floridian antics involving alligators, fast cars, flamingos, strip clubs and rooftop parties.",Lean Left,1,the-guardian,40.67,-7.97
"The guys wide-eye each other, do a silly little dance and hit the road.",Lean Left,0,the-guardian,40.67,-7.97
"Indeed, there are many instances where a foreign-born person has proven himself an even better, more truly American, citizen than the average native born one.",Right,1,american-greatness,18.93,22.45
"For the record, this is not a self-interested call to action.",Right,0,american-greatness,18.93,22.45
Planners also concede there will likely not be much high speed rider demand from San Joaquin Valley residents willing to pay $86 to travel at a supposed 200 mph from Bakersfield to Merced.,Right,1,american-greatness,18.93,22.45
She claims the COVID pandemic provided an excuse to institute controls necessary to convert the planet from democratic processes to technocracy.,Right,1,american-greatness,18.93,22.45
The Court declines to preliminarily enjoin the public health order as to its restrictions on firearms in playgrounds.,Right,0,townhall,24.95,19.79
"It's a sentiment that suggests an evasion of responsibility, an attempt to retreat to the comfort of neutrality and a refusal to acknowledge the stark realities of history.",Right,1,townhall,24.95,19.79
The partisan January 6 Select Committee had a troubling track record of procedural abuses and due process violations.,Right,1,townhall,24.95,19.79
"In 2022, environment groups spent and raised $8 billion on climate change activities.",Right,0,townhall,24.95,19.79
"Step 2: Fill Out the Online Application Form Complete the online application form with your name, address, employment status, income, and a list of your monthly expenses and hit the submit button.",Right,0,newsmax,28.9,13.54
"And numerous other states have advanced pro-life laws - like in Florida, where a 15-week protection for the unborn passed last year and a six-week protection passed this year.",Right,1,newsmax,28.9,13.54
In the 1950s the restaurant chain added motor lodges at nearly 300 of its locations.,Right,0,newsmax,28.9,13.54
The world population when he announced his prediction in 1967 was 3.47 billion.,Right,0,newsmax,28.9,13.54
His effort culminated in a March 10 meeting between the Russian and Ukrainian foreign ministers in Turkey.,Right,0,infowars,15.78,23.58
"In August, Zelenskyy fired the head of the draft offices in every region of the country amid concerns of conscription corruption.",Right,0,infowars,15.78,23.58
"Earlier this year, Insider reported on the retirees who are fighting side-by-side with their younger comrades in Ukraine, including a 63-year-old and two 59-year-old men who volunteered.",Right,0,infowars,15.78,23.58
"Given that America’s continued support is itself uncertain, it is a bad time for Europe to lose its nerve.",Lean Left,1,the-economist,42.4,-1.43
"A year ago Sam Bankman-Fried, now a convicted fraudster, claimed that the disastrous risks he took with his FTX crypto-exchange were in service of humanity.",Lean Left,1,the-economist,42.4,-1.43
"He set out to puncture the legend of the American West in his tales, but often only added to frontier mythology.",Lean Left,1,the-economist,42.4,-1.43
Google has been the subject of three separate competition investigations by the EU and fined €8.2bn ($9.7bn).,Lean Left,0,the-economist,42.4,-1.43
Those little punchouts ended up deciding which president would deal with 9/11.,Lean Right,1,reason,36.26,4.84
"Under the oversight of state governments, unfunded pension liabilities of 118 state pension systems have exploded to an estimated $1.3 trillion by 2023.",Lean Right,0,reason,36.26,4.84
It feels like there's nothing they can do to change their situation.,Lean Right,0,reason,36.26,4.84
"Further, while constructing greenfield projects is challenging in some areas, there is growing interest in brownfield refinancings and asset recycling projects.",Lean Right,0,reason,36.26,4.84
"STEFANIK: And you understand that the use of the term intifada in the context of the Israeli-Arab conflict is indeed a call for violent armed resistance against the state of Israel, including violence against civilians and the genocide of Jews.",Lean Left,1,washington-post,38.8,-6.85
"Tuberville was left with few options after Schumer put forward a proposal that would allow the Senate to go around Tuberville’s holds, which had the Republican votes necessary to pass.",Lean Left,0,washington-post,38.8,-6.85
Advertisement We spoke to some etiquette experts to get the best tips for meetings in this new environment.,Lean Left,0,washington-post,38.8,-6.85
"NORCROSS: ... So any event on your campus, you would never interfere for the fear of censoring somebody.",Lean Left,1,washington-post,38.8,-6.85
"And the non-stop deluge of red tape from Washington, D.C. makes running a small business more expensive than ever.",Lean Right,1,fox-business,38.81,9.11
"Cuban reportedly agreed to sell a majority stake of the NBA organization to Miriam Adelson, the widow of late businessman Sheldon Adelson, and her son-in-law, Sands Corp. president and COO Patrick Dumont.",Lean Right,0,fox-business,38.81,9.11
"They also want to keep giving back to their communities, as the main sponsors of everything from local sports teams to school events.",Lean Right,0,fox-business,38.81,9.11
McLean said survivors often require services like housing and mental health or addictions services.,Lean Left,0,global-news,44.54,-4.26
Greer and Mikael Backlund created unforgettable moments for the young fans undergoing treatment.,Lean Left,0,global-news,44.54,-4.26
"Despite her eye-popping statistics sheet, Sinclair’s teammates describe her as unassuming and humble.",Lean Left,1,global-news,44.54,-4.26
"The NIA found that while most older Canadians report they have a network of family and friends they can count on, more than four in 10 are considered to be socially isolated.",Lean Left,0,global-news,44.54,-4.26
The Democratic Party still doesn’t believe that we’re all created equal.,Lean Right,1,the-christian-post,36.41,10.31
"The lowest of creation, literally dirt, suddenly becomes the image bearer of the only self-existent One.",Lean Right,1,the-christian-post,36.41,10.31
