text,source_party,label,source,reliability,bias
"The White House decision to lump additional funding for the border in with Ukraine assistance has given lawmakers, Republicans say, an implicit nod to negotiate policy changes that would otherwise make Democrats feel uncomfortable.",Lean Left,1,san-diego-union-tribune,45.68,-1.76
"Once sugar is completely melted, immediately stir in the butter until melted and combined.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Some people living with the condition become apathetic, start missing work deadlines, drastically change their eating habits or make extravagant purchases.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Grand Canyon has a tough team, crazy fans and a massive homecourt advantage. So why is SDSU playing there?",Lean Left,0,san-diego-union-tribune,45.68,-1.76
Client is responsible for ensuring that its payment information is up to date at all times.,Lean Left,0,san-diego-union-tribune,45.68,-1.76
Everyone needs to see what we’re dealing with no matter how short and stupid the messages are.,Left,1,alternet,32.71,-14.76
"But Trump is desperate to shore himself up with his almighty base, and that means maximum pandering to the people who have a fetish for forced childbirth.",Left,1,alternet,32.71,-14.76
Democrats and those who lean to the Democratic Party are more than four times as likely as Republicans and Republican leaners to say that a person’s gender can be different from the sex they were assigned at birth (61% vs. 13%).,Left,0,alternet,32.71,-14.76
"READ MORE: School’s LGBTQ Pride Celebration Destroyed by Students Tearing Down Posters, Chanting Their Pronouns Are ‘USA’ He did not allow for people who do not hold religious beliefs, or for people who are spiritual but not religious.",Left,1,alternet,32.71,-14.76
"White supremacy as a concept has been around since the founding of America and dates back prior to and with the rise of slavery and the genocide of Native American groups in this country, Johnson said.",Left,1,alternet,32.71,-14.76
"He voted against bipartisan legislation to codify same-sex marriage, which Biden signed into law last year.",Left,0,alternet,32.71,-14.76
The governor maintains that many of the migrants who cross the U.S.-Mexico border in Texas plan to travel to Florida and that it's easier to meet them at the source.,Left,0,alternet,32.71,-14.76
"Ultimately, it is the clumsy maneuvering of the United States that might prove most responsible for making Putin’s eastern development agenda a success.",Left,1,alternet,32.71,-14.76
"One of the emerging criticisms of Bezos’s philanthropy is that in striving not to be controversial, it misses funding approaches that attack the deeper roots of the climate crisis and homelessness that advocates say need urgent attention.",Left,1,alternet,32.71,-14.76
Debate over the policy turned Monday’s school board meeting into a political circus.,Left,1,alternet,32.71,-14.76
John Kerry continues to insult every American who works hard to put food on the table.,Lean Right,1,boston-herald,36.31,9.68
He was bleeding from his ear when police officers arrived at the One Brigham Circle mall on Friday morning.,Lean Right,0,boston-herald,36.31,9.68
"Meanwhile, Jonathan Case makes the tiny part of Seyton glimmer with emotion; his drop earring begins to look like a tear.",Lean Left,0,the-guardian,40.67,-7.97
"The Toymaker’s Child features an epic cast The Toymaker’s Child Rayne theatre, London, 22 November-13 January You’ll be hard pressed to find a bigger festive cast than Chickenshed’s annual Christmas show.",Lean Left,0,the-guardian,40.67,-7.97
"In response, the U.S., its allies, and all people of goodwill must insist they are an illegitimate regime who have abused the Chinese people and the world for too long: it is time for them to go.",Right,1,american-greatness,18.93,22.45
We anticipate that our amphibian option will be ready in late 2024 and our piscine pavilion will likely be ready by mid-2025!,Right,0,american-greatness,18.93,22.45
Pelosi set aside her personal feelings to recruit a Republican willing to savage Trump precisely as Pelosi wished!,Right,1,townhall,24.95,19.79
Vice President Kamala Harris on Tuesday reached what she and Senate Majority Leader Chuck Schumer (D-NY) regarded as a major milestone.,Right,0,townhall,24.95,19.79
But let’s assume Trump keeps his lead and wins the nomination.,Right,0,townhall,24.95,19.79
"The overwhelming number of Mustangs after already attending basic training, have had the pleasure of their physical fitness needs shaped up by OCS.",Right,0,townhall,24.95,19.79
"According to Gallup, the GOP now has its biggest lead since 1991 - 53 percent to 39 percent - among Americans asked which party they trust to keep America prosperous.",Right,0,townhall,24.95,19.79
Our dedicated team of expert researchers has carefully searched the internet for the best real money online gambling sites in Pennsylvania and found five highly recommended sites.,Right,0,newsmax,28.9,13.54
"Originally from Washington, D.C., Michael Clark has written for over 30 local and national film industry media outlets and is based in the Atlanta Top 10 media marketplace.",Right,0,newsmax,28.9,13.54
"Other tried and tested withdrawal options commonly accepted are PayPal (e-Wallet), Apple Pay (Mobile Payments Digital Wallet), MasterCard (MasterCard Send - Debit Card), and Visa (Visa Fast Funds - Debit Card/Prepaid Card).",Right,0,newsmax,28.9,13.54
It will lead to a safer and far more enjoyable experience each time.,Right,1,newsmax,28.9,13.54
"Although there is no precise legal definition of ethnic cleansing under international law, the term was used to describe the abhorrent conduct that occurred in the conflict that ensued among the constituent nations that emerged in the aftermath of the dissolution of Yugoslavia.",Right,0,newsmax,28.9,13.54
"These casinos are hand-picked by Maple Casino’s team, providing you with casinos to go the extra mile with.",Right,1,newsmax,28.9,13.54
But wiping Ukraine off the face of the map has not.,Right,1,infowars,15.78,23.58
Here are four photos of Biden meeting with his deadbeat son's business associates.,Right,1,infowars,15.78,23.58
