text,source_party,label,source,reliability,bias
"It’s part high-concept TV and part uncomfortable marriage drama, with a side helping of shtick from the two outrageously talented leads, Maya Rudolph and Fred Armisen.",Center,1,wired,36.77,-7.24
"Toucan Security Light Camera for $130: You can simply plug this camera into an outlet, and it comes with an 8-meter waterproof cable.",Center,0,wired,36.77,-7.24
And so hiking is kind of your perfect example of a total lack of guardianship.,Center,1,wired,36.77,-7.24
Our eyes need to be lubricated for us to see clearly through.,Center,0,wired,36.77,-7.24
"Like if a kid ticket costs 600 bucks, in what world are you gonna spend two grand to sit in a slightly better seat?",Center,1,wired,36.77,-7.24
And that raises uncomfortable issues for many people having to do with like free will.,Center,0,wired,36.77,-7.24
"The powers of Europe have declared war, not on France, but on him, and they're closing in.",Center,1,wired,36.77,-7.24
"And to be a little bit more precise, it's a countably infinite set.",Center,0,wired,36.77,-7.24
"By the way, now is a good time to acknowledge the fact that our camera operators and director of photography are actually very, very good and talented.",Center,1,wired,36.77,-7.24
"But what might sound like a played-out trope has taken on new dimensions of humor, darkness, humanity, and plain old weirdness, with its recently concluded final season serving as a brilliant crescendo of all of that dark weirdness mixed in with a little time jump.",Center,1,wired,36.77,-7.24
In what world would that memory of the orange juice maybe be useful?,Center,1,wired,36.77,-7.24
It's likely that you would just go to the pub on the corner much the way we think of neighborhood bars today.,Center,0,wired,36.77,-7.24
"Yes, you read that right: The universe might indeed be a hologram.",Center,0,wired,36.77,-7.24
"There's been a lot of great shooters, Reggie Miller, Ray Allen, even my dad.",Center,0,wired,36.77,-7.24
"Nobody can throw a flag on the field and say, [chuckles] you know, you didn't do it right.",Center,1,wired,36.77,-7.24
"These keenly priced wireless earphones from a British hifi legend received some mixed notices when they were released back in 2021, for basically one reason.",Center,1,wired,36.77,-7.24
"For a film about death, The Burial ultimately proves warmly life-affirming.",Center,1,wired,36.77,-7.24
"And unexpectedly, they collide, and victory will go to the side that most speedily and most effectively takes advantage of the chaos.",Center,0,wired,36.77,-7.24
Super Mario Brothers is the most popular video game of all time.,Center,0,wired,36.77,-7.24
"Another reason peoples can dilate is from some medications or some drugs, stimulants such as cocaine, MDMA, sometimes even some antidepressants.",Center,1,wired,36.77,-7.24
Pick pocketing someone in skinny jeans is harder because it's easier for them to feel it.,Center,1,wired,36.77,-7.24
"Skin all over the body starts to sag, underneath your arms, breast issues, your scrotum starts to sag.",Center,1,wired,36.77,-7.24
And then we also have this content segment where we debate nonsense things on Zoom.,Center,1,wired,36.77,-7.24
