text,source_party,label,source,reliability,bias
"Donald Parham dropped a huge, easy catch that could have ended things.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"21 Limitation of Liability; Disclaimers Except with respect to indemnification and confidentiality obligations, in no event will Client, on the one hand, and Publisher, any Service Provider, any Vendor and any of their respective affiliates, on the other hand, be liable to the other or any third party for any consequential, incidental, indirect, exemplary, special or punitive damages whatsoever (including damages for loss of use, revenue or profit, business interruption and loss of information or data), whether arising out of breach of contract, tort (including negligence) or otherwise, regardless of whether such damage was foreseeable and whether or not such party has been advised of the possibility of such damages.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"That later became Bekker’s Bar BQ and was run by her father, and now her mother and brother operate the business as Bekker’s Catering.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Highlights include choristers Christmas carols, St. Nicholas, All Souls’ Christmas Mouse (a long time tradition) and crafts, cookies and spiced tea along with gift shopping.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Moreover, the government cut off water and electricity to the island, and a mysterious fire destroyed several buildings, with the Indigenous occupiers and government officials pointing the blame at one another.",Left,0,alternet,32.71,-14.76
Stacey Abrams: Nobody has been as bold in their lobbying for the job as the former Georgia gubernatorial candidate.,Left,1,alternet,32.71,-14.76
"Then, there are the miscarriages, the stillbirths and the inconsolable parents.",Left,0,alternet,32.71,-14.76
"The truth is, however, barring a bolt from the blue, next year’s U.S. presidential election will feature Democratic incumbent Joe Biden running against Republican Donald Trump.",Left,0,alternet,32.71,-14.76
"There’s much critics hate here - including that some lower-income households might end up paying more, not less - but don’t lay blame or thanks for this sea change at the CPUC’s feet.",Lean Right,1,boston-herald,36.31,9.68
Obviously you guys have been here longer than me watching Patriots games.,Lean Right,0,boston-herald,36.31,9.68
The Wu Administration is actually exploring such an idea as a basic income program.,Lean Right,0,boston-herald,36.31,9.68
"Guys like Garrett Whitlock, Tanner Houck and Kutter Crawford, all of whom have succeeded at the MLB level, but have yet to prove themselves as full-time starting pitchers.",Lean Right,0,boston-herald,36.31,9.68
"Yet while Gaza’s suffering appears to have no end, we must also look to the broader picture.",Lean Left,0,the-guardian,40.67,-7.97
"There are spells where he plays his breathy, Elliott Smith-y, Nick Drake-ish tunes on an acoustic guitar, which are pretty if a bit lyrically banal.",Lean Left,1,the-guardian,40.67,-7.97
"He still promotes that general ambition, but with synthetic enthusiasm that contains more exasperation than confidence.",Lean Left,1,the-guardian,40.67,-7.97
"Then came the obligatory mention of the elite, who are said to have alienated part of the electorate.",Lean Left,1,the-guardian,40.67,-7.97
"Love Actually, in which a bunch of predominately white, upper-middle-class Londoners fall in love while being self-deprecating and swearing inventively, was critically panned but a hit with audiences, making $247m worldwide.",Lean Left,1,the-guardian,40.67,-7.97
Ben Turner makes Macduff the more admirable when he breaks down at the news of his slaughtered family.,Lean Left,1,the-guardian,40.67,-7.97
"Lorde, in case it wasn’t obvious, has made her name on glorification.",Lean Left,1,the-guardian,40.67,-7.97
"Local surfers insist that winter is the best time as the waves are better, the tourists have headed home and the sharp coolness of the water really wakes you up, especially after a night out!",Lean Left,0,the-guardian,40.67,-7.97
Pesellino however tells the whole story in a gilded comic strip with a brutal battle at its heart - a fight so close and cruel you can’t tell which side is which.,Lean Left,1,the-guardian,40.67,-7.97
The only way back to our cars is to keep walking.,Lean Left,0,the-guardian,40.67,-7.97
"Without them, no media organisation would have the material to accurately report this catastrophe.",Lean Left,0,the-guardian,40.67,-7.97
"Dan’s decoration was so cracked that he tried to hide the worst bits with lemon macarons, but these were broken and ragged.",Lean Left,0,the-guardian,40.67,-7.97
"Or is the point that, actually, we should root for middle-class underdogs in their murderous quest to become upper class?",Lean Left,1,the-guardian,40.67,-7.97
"Kokomo City is bold and alive, and it exists to provoke polite society - an aspect of queer art that is essential.",Lean Left,1,the-guardian,40.67,-7.97
