text,source_party,label,source,reliability,bias
Tickets are $40-$60 for Dec. 1; $30 for Dec. 2 - more at sanluisrey.org.,Lean Left,0,san-diego-union-tribune,45.68,-1.76
Publisher is not responsible for errors on copy received after deadline.,Lean Left,0,san-diego-union-tribune,45.68,-1.76
"At that time, the U.S. Chamber of Commerce, the National Association of Manufacturers, the corporate media, and virtually every establishment foreign policy pundit in Washington insisted that PNTR was necessary to keep U.S. companies competitive by giving them access to China’s growing market, and that the liberalization of China’s economy would be accompanied by the liberalization of China’s government with regard to democracy and human rights.",Left,0,alternet,32.71,-14.76
"The board forms a diverse coalition that also includes the free-market FreedomWorks and Competitive Enterprise Institute, and those that represent the ascendant populism that came into favor under President Donald Trump, such as American Compass, the Coalition for a Prosperous America and American Moment, a group focused on identifying and preparing young staffers to serve in political roles in government.",Left,0,alternet,32.71,-14.76
"The extraction of these fossil fuels releases a toxic stew of air pollutants, greenhouse gases and known carcinogens, including benzene, toluene, ethylbenzene, xylene, carbon monoxide, hydrogen sulfide, methane, nitrogen oxide and sulfur dioxide.",Left,0,alternet,32.71,-14.76
The problem is that the media’s reticence hides from view the enormous influence wielded in our politics today by faith leaders who weaponize their faith and exploit their tax advantages.,Left,1,alternet,32.71,-14.76
"Last week, the Saugus Police Department announced charges against 32-year old Rosaria Sophia McCauly of North Reading - two counts of assault and battery with a dangerous weapon (to wit glass bottle) and disorderly conduct.",Lean Right,0,boston-herald,36.31,9.68
TPS has failed because those in charge of executing the program have deliberately refused to treat it as a temporary form of relief.,Lean Right,1,boston-herald,36.31,9.68
"The vivid, millennia-old paintings of bison, horses and reindeer evoke a sense of wonder, offering a truly authentic journey back in time that is humbling and awe inspiring.",Lean Left,1,the-guardian,40.67,-7.97
He and other Tories will no doubt continue to use the inquiry to try to settle scores and exonerate themselves.,Lean Left,1,the-guardian,40.67,-7.97
The antics of the tech feudalists make for better science fiction stories than they chart legitimate paths to sustainable futures.,Lean Left,1,the-guardian,40.67,-7.97
"Reducing our carbon emissions will also reduce our impact on nature, so we also intend to incorporate biodiversity into our emissions reduction plan.",Lean Left,0,the-guardian,40.67,-7.97
"Yet, ironically for Vincent Kompany’s ball-playing team, they turbocharged their survival bid with a dash of old-fashioned route one.",Lean Left,1,the-guardian,40.67,-7.97
American conservatives need to pay closer attention to these issues and to respect (we do not say bow to) the will of the people on them.,Right,1,american-greatness,18.93,22.45
"Siebel Newsom reportedly objected to DeSantis’ mention of her father, who according to the governor, told him he moved from California to Florida because it was better governed.",Right,0,american-greatness,18.93,22.45
"The $61 billion for Ukraine is part of a larger $106 billion aid package that also includes more than $14 billion for Israel, $9.15 billion humanitarian assistance to Ukraine, Israel, and Gaza, and $7.4 billion for Taiwan and the Indo-Pacific region.",Right,0,american-greatness,18.93,22.45
"In contrast, millions of impoverished illegal immigrants arrived over the last 30 years without legality, English, or high school diplomas.",Right,1,american-greatness,18.93,22.45
"Wouldn’t we be better served-and our country-by making the obvious case to re-elect our eventual nominee, Trump, rather than spending our time regurgitating Democrat talking points and lies in an effort to help Democrats win?",Right,1,american-greatness,18.93,22.45
It’s in our overwhelming national interest and international interest of all our friends.,Right,0,townhall,24.95,19.79
"Many officer candidates do not graduate from OCS, as the attrition rate in the grueling up to 18-month National Guard program attests to.",Right,0,townhall,24.95,19.79
Our business or commercial purpose for collecting or selling that personal information.,Right,0,townhall,24.95,19.79
"Because, whether out of malice or simple reality, sooner or later someone is going to point out how odd it is that the bearded person in a dress is using a urinal.",Right,1,townhall,24.95,19.79
Two of the egg suppliers indicated they would appeal Friday’s decision.,Right,0,townhall,24.95,19.79
"Every day they delay their assault, their job is becoming more difficult.",Right,1,townhall,24.95,19.79
"Out of this mess, Adam Schiff rises to the top in the race for the open Senate seat.",Right,1,townhall,24.95,19.79
"Advertisement According to the New York Post, Tessa Johnson, 25, took first place in the women’s Single Speed category at the Illinois State Cyclocross Championships on Sunday.",Right,0,townhall,24.95,19.79
Cruz opened the investigation into Big Tech's content moderation and censorship practices in February.,Right,0,newsmax,28.9,13.54
"He countered the dissenters by explicitly asserting Dobbs only applied to abortion, not other rights.",Right,0,newsmax,28.9,13.54
He’s assigned to find and eliminate six Replicants who escaped from the colonies and have returned to Earth.,Right,0,newsmax,28.9,13.54
"Will Johnson live up to the biblical admonition for precious metal money, the missing fulcrum on which to turn the federal deficit into a stunning federal surplus?",Right,1,newsmax,28.9,13.54
"For example, each year, Chicago-based philanthropists Rick and Alisa Heidner and their family host a fundraiser for the Anthony Rizzo Family Foundation at their home in Illinois where they have both raised and donated millions for the foundation.",Right,0,newsmax,28.9,13.54
"As countless casualties have hampered Ukraine's forces, the average age of a soldier in the country is currently around 43 years old, Time magazine reported last week.",Right,0,infowars,15.78,23.58
Gaines’ commentary on the subject comes from experience as she competed against infamous NCAA biologically male transgender UPenn swimmer Lia Thomas while on the University of Kentucky’s swim team.,Right,0,infowars,15.78,23.58
"With global media attention focussed away from the war in Ukraine, several key events happened that the world didn’t enough notice.",Right,1,infowars,15.78,23.58
"U.S. Secretary of Defense Lloyd Austin also recently said that the United States must go on supporting Ukraine or Russia would win and steamroll on over the Baltic countries, Poland, and beyond.",Right,1,infowars,15.78,23.58
"On March 10, Russian foreign minister Sergei Lavrov met Ukraine’s foreign minister, Dmytro Kuleba, in Turkey.",Right,0,infowars,15.78,23.58
"Although the technology promises to do away with drudgery, some people worry that it may ultimately replace them.",Lean Left,0,the-economist,42.4,-1.43
"A 7th grade girl, bullied and beaten on video at NYC's Mark Twain gifted and talented middle school, is now escorted by a staffer acting as a bodyguard during school, and her parents pick her up every day to accompany her out of the building.",Lean Right,0,reason,36.26,4.84
"Defendant's Opposition: The Defendant argues that the Plaintiff vindictively violated the Automatic Order by putting their beloved family pet, B., to death without reason, necessity or justification.",Lean Right,0,reason,36.26,4.84
Supervisors keep telling HCD to cool its jets and give the city more time to tinker with its zoning code.,Lean Right,0,reason,36.26,4.84
"The ruling was especially alarming because executive privilege-a nebulous power of the federal executive-simply did not exist in Florida law, nor had it ever been invoked by prior governors.",Lean Right,0,reason,36.26,4.84
"If this continues, we're going to be in a sorry state.""",Lean Right,1,reason,36.26,4.84
"He was accused of selling military secrets to Germany, France’s hated foe, in a case marked by faked evidence and an explosion of antisemitism sparked by rage over Jews’ supposed disloyalty to France.",Lean Left,1,washington-post,38.8,-6.85
Sunday’s two-hour forum marked the first time the Latino Democrats of Prince George’s County hosted any campaign forum event - both live-streamed and translated into Spanish - signaling the growing political power and organization of a voting bloc that has often been taken for granted nationally by the Democratic establishment.,Lean Left,1,washington-post,38.8,-6.85
DONETSK Zaporizhzhia Mariupol Enerhodar nuclear plant Robotyne ZAPORIZHZHIA Berdyansk Melitopol KHERSON Kherson RUS.,Lean Left,0,washington-post,38.8,-6.85
"Jayapal claimed she has spoken out against Hamas' atrocities, specifically against women, and quickly turned the conversation back to Israel.",Lean Right,1,fox-business,38.81,9.11
"The cost of servicing the debt exceeded everything else, including military spending.",Lean Right,0,fox-business,38.81,9.11
Personal loans have become a popular way to consolidate and pay off credit card debt and other loans.,Lean Right,0,fox-business,38.81,9.11
"In one video she claims the Patek Philippe Nautilus 5711 on her wrist costs 100,000 pounds, or about CAD$170,000 - more than double the average Canadian’s yearly income.",Lean Left,1,global-news,44.54,-4.26
"She said she was trafficked for a year before she was able to escape, though she said she also returned a few times afterwards because of the coercion and manipulation her trafficker exerted on her.",Lean Left,0,global-news,44.54,-4.26
"Granted, this interactive baby teether is really for parents and grandparents to giggle over.",Lean Left,1,global-news,44.54,-4.26
"He was furious that Hashemi was apparently allowed to roam the country freely, visiting tourist sites in Montreal and Toronto.",Lean Left,1,global-news,44.54,-4.26
"The Guardian reported that Sellafield, which carries out nuclear fuel reprocessing, nuclear waste storage and decommissioning, had been hacked by cyber groups closely linked to Russia and China.",Lean Left,0,global-news,44.54,-4.26
This ad to vote against Ohio’s radical Issue 1 exposes fake feminism’s willingness to look the other way when women die from abortion brutality.,Lean Right,1,the-christian-post,36.41,10.31
"When you hear about this war on the news or from friends and they ask which side you're on, remember that division is what the enemy wants.",Lean Right,1,the-christian-post,36.41,10.31
Saadon said during the attack on the rave that he witnessed the murder of a young woman who had been hiding near him beneath the stage at the music festival.,Lean Right,0,the-christian-post,36.41,10.31
"The soldiers dehumanize the family further, searching their grocery bags to find Yasmin’s soiled pants from before and taunting them.",Left,1,vox,39.59,-10.05
No judge in America has auditioned harder for a Supreme Court appointment in a Republican administration.,Left,1,vox,39.59,-10.05
