text,source_party,label,source,reliability,bias
"Jesus is the fullness of God, full of grace and truth, giving grace after grace.",Lean Right,1,the-christian-post,36.41,10.31
There's probably been seasons where we lived it out better than others.,Lean Right,0,the-christian-post,36.41,10.31
"With animals costing over 4X as much as people, I’m guessing pets must be harder to read than humans.",Lean Right,1,the-christian-post,36.41,10.31
And it serves as a stark reminder of the challenges that Christians face in America today.,Lean Right,1,the-christian-post,36.41,10.31
The other divergent side is going to be the principles of the Kingdom of God.,Lean Right,1,the-christian-post,36.41,10.31
"This one particular week in the 1967-1968 academic year, Dr. Ramsey came to the precept straight from Washington (he had just stepped off the train) where he had been consulting at the Pentagon concerning the thorny moral issues of counter-insurgency warfare.",Lean Right,1,the-christian-post,36.41,10.31
The Supreme Court's decision has left the door open for more sexual exploitation of underage Christian girls in Pakistan in the guise of religious conversion.,Lean Right,1,the-christian-post,36.41,10.31
"Instead of overtly promoting HIV testing, we focused on what brought patients to us - be it difficulty seeing, disability, a rash, a cough, or any other condition - and then provided a full panel of comprehensive services, including HIV testing.",Lean Right,0,the-christian-post,36.41,10.31
"The surprise pregnancy, the sudden census, the long road from Nazareth to Bethlehem.",Lean Right,0,the-christian-post,36.41,10.31
"As we matured, we realized how unloving and ungrateful that attitude is, and now want to make sure they know how much we love and respect them.",Lean Right,0,the-christian-post,36.41,10.31
"These ‘Super Apostles’ are equal to the original Apostles - the ones who witnessed Jesus’ life, death and resurrection and were appointed by Christ Himself to the office.",Lean Right,1,the-christian-post,36.41,10.31
Yet that may be the time to be even more intentional and sacrificial in our giving.,Lean Right,1,the-christian-post,36.41,10.31
"He was able to exit the vehicle and climb a tree, which is where he was when he last spoke with his parents before being taken hostage, the Times of Israel added.",Lean Right,0,the-christian-post,36.41,10.31
That’s why woke people like Ibram X. Kendi hate white supremacy for the wrong reasons and it’s why conservatives like Candace Owens hate critical race theory for the wrong reasons.,Lean Right,1,the-christian-post,36.41,10.31
"With such large numbers of our children being denied that two-parent family environment, as a society we are practicing collective emotional and spiritual child abuse of an entire generation of American children.",Lean Right,1,the-christian-post,36.41,10.31
"If you can imagine, if there was an ancient calendar that actually gives the events that have happened, that are going to happen, and even the time of those events.",Lean Right,0,the-christian-post,36.41,10.31
It demanded of some that they sell all and follow Him.,Lean Right,0,the-christian-post,36.41,10.31
"Instead, the Biden administration is cutting this lifeline in the name of abortion.",Lean Right,1,the-christian-post,36.41,10.31
"The manager told The Daily Mail that the FA allowed Needham to compete against women, but the association did not let others know that he was a man.",Lean Right,1,the-christian-post,36.41,10.31
"The tiny island-republic in the Mediterranean Sea, located about 100 miles from Italy’s Sicily, punches well above its weight with plenty for visitors to see, do, drink and taste over a short visit of just three or four days.",Lean Right,0,the-christian-post,36.41,10.31
"When the man followed those instructions and washed the mud out of his eyes, he discovered he could see.",Lean Right,0,the-christian-post,36.41,10.31
"While it leans more toward the timeshare set, the gorgeous Spanish colonial revival architecture and manicured grounds make the property.",Lean Right,1,the-christian-post,36.41,10.31
"Waggoner said governments opposed to free speech intentionally go after high-profile figures, hoping to intimidate ordinary citizens into self-censorship.",Lean Right,1,the-christian-post,36.41,10.31
For more than 70 years the tensions between Arabs and Jews over Jerusalem have been a continual pain in the neck for all people.,Lean Right,1,the-christian-post,36.41,10.31
"Eventually, you have to come to a point where you go, ‘OK God, what now?",Lean Right,1,the-christian-post,36.41,10.31
"Turkey, a NATO member with longings for increased global influence, supports its longtime ally Azerbaijan on the battlefield or the negotiating table against the Armenians.",Lean Right,1,the-christian-post,36.41,10.31
"However, today, God has blessed many American churches with generous budgets.",Lean Right,1,the-christian-post,36.41,10.31
George Gilder emphasized the critical importance of the nuclear family in Sexual Suicide (1973) and Men and Marriage (1986).,Lean Right,0,the-christian-post,36.41,10.31
"Household names like Bud Light, Target, Ben & Jerry's, and other woke corporations have aligned themselves with the vocal trans-minority movement.",Lean Right,1,the-christian-post,36.41,10.31
This means giving is not a spontaneous or emotional reaction but a prayerful decision on where and how much to invest in God’s work.,Lean Right,1,the-christian-post,36.41,10.31
"No matter how it emerges, the monster is easy to recognize.",Lean Right,0,the-christian-post,36.41,10.31
"If you believe that God wants to use you, as a follower of Jesus, to be a world changer, you’re probably NAR.",Lean Right,1,the-christian-post,36.41,10.31
"If they don’t, trust me, they and their psychics will never see their end coming.",Lean Right,1,the-christian-post,36.41,10.31
"Over the past few decades, the UMC has faced a divisive debate over whether to remove language from its Book of Discipline banning the blessing of same-sex unions and the ordination of noncelibate homosexuals.",Lean Right,0,the-christian-post,36.41,10.31
"Ferrell is still a teacher with the school district, WSAV reports.",Lean Right,0,the-christian-post,36.41,10.31
"The terrorists proceeded to shoot at cars driving down the highway, killing the passengers inside and dragging their dead bodies out of their vehicles.",Lean Right,1,the-christian-post,36.41,10.31
So miserable that I’d look in the mirror every morning and sob.,Lean Right,1,the-christian-post,36.41,10.31
How can you make peace when your next-door neighbor is fanatically committed to murdering you and your family?,Lean Right,1,the-christian-post,36.41,10.31
"This is the glorious heritage bequeathed to us by our forefathers, and it is up to us as Americans to protect it and to pass it on unsullied and undiminished to our children and our grandchildren.",Lean Right,1,the-christian-post,36.41,10.31
"He spit into the dirt, made some mud, and rubbed it on the man’s eyes.",Lean Right,0,the-christian-post,36.41,10.31
Home Living Was the COVID-19 pandemic punishment for Roe v. Wade?,Lean Right,1,the-christian-post,36.41,10.31
It is deeply concerning that the school has also tried to use my freedom to speak to the media about what has happened to me to justify a referral.,Lean Right,1,the-christian-post,36.41,10.31
"Home Church & Ministries Max Lucado on returning to the true meaning of Christmas, pastoral burnout and a health update (exclusive) As the world grapples with unprecedented challenges, pastor and bestselling author Max Lucado is calling for a return to the foundational truths of the Christmas season, urging believers and the broader community to rediscover the peace and resilience found in the story of Jesus Christ's birth.",Lean Right,0,the-christian-post,36.41,10.31
"Reformed teaching says our choices are indeed determined in that they have a cause, but Calvin maintained that the cause is the inclination of our will.",Lean Right,1,the-christian-post,36.41,10.31
"Listen to Kamman share more about the footage, her time at the March For Israel - and more.",Lean Right,0,the-christian-post,36.41,10.31
He also recognizes that men like Randy Clark are not part of NAR.,Lean Right,0,the-christian-post,36.41,10.31
"It’s important to recognize the rising tide of anti-Christian hatred in America, but it’s even more important not to fear it.",Lean Right,1,the-christian-post,36.41,10.31
"The mob pounced on Sarvanan, Andrew and Justin and began to assault them black-and-blue.",Lean Right,1,the-christian-post,36.41,10.31
All truth emanates from Jesus John 14:6 refers to Jesus as the Truth.,Lean Right,1,the-christian-post,36.41,10.31
The inherent dignity of human life The Bible upholds the inherent dignity and value of every human life.,Lean Right,1,the-christian-post,36.41,10.31
"Although efforts to amend the Book of Discipline have failed, many progressives within the denomination have refused to follow or enforce the rules, leading many theological conservatives to leave the UMC.",Lean Right,0,the-christian-post,36.41,10.31
"The crowd of nearly 70,000 people went quiet as they watched medics give CPR compressions for 10 minutes.",Lean Right,0,the-christian-post,36.41,10.31
"The events of September 11, 2001, and their aftermath have played a pivotal role in exacerbating these challenges, from increasing religious tensions to regional instability and mass migration.",Lean Right,0,the-christian-post,36.41,10.31
The Hamas terrorist group has denied that its militants committed sexual violence during its October onslaught.,Lean Right,0,the-christian-post,36.41,10.31
"No ideology, philosophy, or religion has been able to supplant the Good News.",Lean Right,1,the-christian-post,36.41,10.31
"That is why she has resisted industry pressure to embrace the financial fad of ESG investing, which replaces the goal of the best financial outcome for retirees with goals of political and social outcomes.",Lean Right,1,the-christian-post,36.41,10.31
"Offensive though it may be, we must never waver in our testimony to this world - that Jesus saves from death and damnation in Hell.",Lean Right,1,the-christian-post,36.41,10.31
It can get so bad that they even start to doubt their salvation.,Lean Right,1,the-christian-post,36.41,10.31
"Another clip showed Hamas terrorists pulling a bound and injured Israeli citizen out of the back of a truck, forcing her to walk barefoot into the vehicle.",Lean Right,1,the-christian-post,36.41,10.31
"Most of us learn the traditional Christmas story about how Jesus was born in a manger, and we sing songs about it and view it in this romanticized light.",Lean Right,0,the-christian-post,36.41,10.31
"It’s inconsistent, however, for anti-C conservatives like Candace Owens to mimic woke talking points against Jews and Israel.",Lean Right,1,the-christian-post,36.41,10.31
"No one explicitly stated that his color was a factor, of course, but they did suggest that his skinny legs and other non-circumstantial physical qualities would somehow correlate to poor performance in the quarterback role, despite being the runner-up to the Heisman.",Lean Right,1,the-christian-post,36.41,10.31
"He wants us to do so cheerfully and not under pressure, as if paying a tax.",Lean Right,0,the-christian-post,36.41,10.31
He is the Giver who keeps on giving from an inexhaustible storehouse.,Lean Right,0,the-christian-post,36.41,10.31
"All of these oppressive countries, like Sudan, like Iran, and some others we could name, are trying to Islamasize their whole population.",Lean Right,1,the-christian-post,36.41,10.31
"In the ancient practice of child sacrifice, they did so in order to gain material benefit or financial reward or fertility and the number one reason given for women to have abortions is because they are told [having a child] is going to interfere with their career, their earning, their life.",Lean Right,1,the-christian-post,36.41,10.31
"However, in the aftermath of the tragic events of September 11, 2001, these communities have faced unprecedented challenges and destruction.",Lean Right,0,the-christian-post,36.41,10.31
"On many occasions, they are holding onto bitterness in their hearts, which can be related to resentment toward their parents, for example.",Lean Right,1,the-christian-post,36.41,10.31
Nayab's ordeal worsened after the court gave custody to her abductor.,Lean Right,0,the-christian-post,36.41,10.31
Do they really believe that God is there even when you're suffering?’ The New Testament paints a beautiful picture of that; the Apostle Paul lived it.,Lean Right,1,the-christian-post,36.41,10.31
It’s especially difficult to ignore the motives behind her inconsistencies when she’s defended Kanye West’s antisemitic words.,Lean Right,1,the-christian-post,36.41,10.31
"We see through Jesus’ many conflicts with people, that sinful creatures did not know or understand God because of serious misperceptions exposed by Christ.",Lean Right,1,the-christian-post,36.41,10.31
"Also, it’s ironic because number one, it is the last book God ever wrote, so you'd think that it would be an important book, which it certainly is.",Lean Right,1,the-christian-post,36.41,10.31
Home World 4 Christian missionaries brutally assaulted in India Four missionaries including a pastor and his wife from Gospel Echoing Missionary Society (GEMS) were brutally assaulted in a village near Garhwa district of Jharkhand.,Lean Right,1,the-christian-post,36.41,10.31
"Thus, our offerings to God are connected to how much we value our salvation and our personal testimony of conversion.",Lean Right,1,the-christian-post,36.41,10.31
"Because the issue of sin in our lives rarely, if ever comes up.",Lean Right,1,the-christian-post,36.41,10.31
"X CEO Elon Musk blasted the Irish proposal earlier this week, predicting that it would apply even to memes on one's phone.",Lean Right,1,the-christian-post,36.41,10.31
"8:16-17], all pointed to Jesus as the bearer of sins (Matt.",Lean Right,1,the-christian-post,36.41,10.31
"Pause right now, and if you need to be healed of some physical malady, ask Jesus to touch you!",Lean Right,1,the-christian-post,36.41,10.31
"Even the second coming of Iger, who was behind the wheel for some of Disney’s best chapters, hasn’t brought back the magic for consumers.",Lean Right,1,the-christian-post,36.41,10.31
St. Paul the Apostle was shipwrecked here on his way back to Rome to stand trial in the year 60.,Lean Right,0,the-christian-post,36.41,10.31
How does this book compare and contrast with your past work?,Lean Right,0,the-christian-post,36.41,10.31
The RealClearPolitics average of polls measuring the intentions of likely Iowa caucusgoers finds that Trump remains the favorite to win the first nominating contest ahead of the 2024 presidential election.,Lean Right,0,the-christian-post,36.41,10.31
"Moreover, true conservatives and Christians recognize that a child has a natural right to both a mother and a father.",Lean Right,1,the-christian-post,36.41,10.31
Their Christmas displays are reportedly very aggressively sexualized and very aggressively politicized.,Lean Right,1,the-christian-post,36.41,10.31
"And we said, ‘Thank you, God, for this gift of a child and we will be great stewards of her.’ And at the time that she was no longer ours for us to be stewards over, she went to be with her Heavenly Father, which is hard to say, but that's her home.",Lean Right,1,the-christian-post,36.41,10.31
"We are wimpy because we feel like we have to apologize for the character of God, with His moral impositions.",Lean Right,1,the-christian-post,36.41,10.31
"And, the evidence has been accumulating for over a generation that this is so.",Lean Right,0,the-christian-post,36.41,10.31
We have a whole generation of people who are distracted because they have no covering.,Lean Right,1,the-christian-post,36.41,10.31
We knew exactly why he was there thirty minutes before we were scheduled to open.,Lean Right,0,the-christian-post,36.41,10.31
"A dozen years ago, reports emerged that some Chinese intellectuals were beginning to realize how important Christianity was to the genius of the West.",Lean Right,0,the-christian-post,36.41,10.31
"But he had to deal with gaslighters in his time, who delivered a daily diet of disinformation to the masses.",Lean Right,1,the-christian-post,36.41,10.31
"What is indisputably true is that for the past 2,000 years whoever has accepted God’s grace has experienced a wonderful regeneration.",Lean Right,1,the-christian-post,36.41,10.31
Disney’s products are now viewed by many conservatives as empty virtue signaling and endless attempts to indoctrinate children.,Lean Right,1,the-christian-post,36.41,10.31
"According to WILL, SPASD’s Title IX coordinator claimed that the district had interviewed the parties involved in the incident, but the daughter of a client WILL is representing said no one contacted her for an interview.",Lean Right,0,the-christian-post,36.41,10.31
That's why we have long removed houses of worship from the obligation of taxation.,Lean Right,1,the-christian-post,36.41,10.31
"The moral responsibility for civilian casualties lies squarely with Hamas, who shamelessly uses their civilian population as human shields, thus taking advantage of the Israelis much more civilized moral standards.",Lean Right,1,the-christian-post,36.41,10.31
Jesus stands as the giver par excellence because He is the very author of what it means to give.,Lean Right,1,the-christian-post,36.41,10.31
Jesus Film Project commissioned the animation within a studio called Premise Entertainment.,Lean Right,0,the-christian-post,36.41,10.31
"The terrorist gang known as Hamas brutally attacked Israeli men, women and children in widespread and unprovoked attacks in which the goal was to kill as many Jews as possible just because they were Jews (Hamas’s charter declares the goal of killing the Jews and driving them into the sea).",Lean Right,1,the-christian-post,36.41,10.31
"Iluz was attending the Supernova music festival on Oct. 7 in Re’im, where Hamas terrorists killed over 260 people.",Lean Right,1,the-christian-post,36.41,10.31
