text,source_party,label,source,reliability,bias
Yehya Sinwar is considered the mastermind of the Oct. 7 Hamas attack on Israel.,Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Some people living with the condition become apathetic, start missing work deadlines, drastically change their eating habits or make extravagant purchases.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
AN UNPRECEDENTED TOLL: he fighting has meanwhile brought unprecedented death and destruction to the coastal strip.,Lean Left,1,san-diego-union-tribune,45.68,-1.76
"The free community event includes holiday vendors, photos with Santa, story time with elves, crafts for kids, and a petting zoo.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
Miracle Babies Toy Drive: Local nonprofit Miracle Babies holds a toy drive to serve families with hospitalized infants through Dec. 20.,Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Jingle Belle Cruise: One-hour family-friendly cruise Dec. 21-25 with carolers strolling throughout the ship, meet and greet and photos with Santa Claus, and interactive activities for the family, including cookie decorating, a balloon artist and face painter.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
Public comments on the notice of preparation for a draft environmental impact report for East Harbor Island redevelopment and the Topgolf project are due by Dec. 18.,Lean Left,0,san-diego-union-tribune,45.68,-1.76
Tickets are $40-$60 for Dec. 1; $30 for Dec. 2 - more at sanluisrey.org.,Lean Left,0,san-diego-union-tribune,45.68,-1.76
"If the difference between Publisher’s measurement and the Third Party Ad Server measurement exceeds 10% over the Invoice period and the Third Party Ad Server measurement is lower, the parties will facilitate a reconciliation effort between Publisher and Third Party Ad Server measurements.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"The 70- to 85-petaled blooms are produced in large clusters on long stems and have a strong, fruity fragrance.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"ArtReach received $74,501 in combined grants for its programs, which use visual art in schools and the community to promote the advancement of social, racial, and economic equity.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Holiday Festival: The free event with holiday crafts, magic show and visit with Santa is from 5 to 7 p.m. Dec. 2 at Piazza Carmel shopping center, 3810-3890 Valley Centre Drive.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Extended extreme heat is having all kinds of other adverse economic impacts in the state, including on farmers whose animals and crops are being threatened by the temperatures and lack of water.",Left,0,alternet,32.71,-14.76
Their defense that their protest would have been of no avail hardly seems acceptable even though these Germans could not have protests without running risks to life and liberty.,Left,1,alternet,32.71,-14.76
The church has since said only that an investigation is ongoing.,Left,0,alternet,32.71,-14.76
"Other emails contained exchanges with Hunter Biden’s business partners, personal assistants or members of his family.",Left,0,alternet,32.71,-14.76
"With key White House staff, the council would be charged with ensuring that all agencies consider the impacts of policy and programs on rural people, places, and firms, while also driving innovative presidential priorities to improve the state of rural America.",Left,0,alternet,32.71,-14.76
"The bind Colorblindness is aspirational and has value, but it's removed from reality.",Left,0,alternet,32.71,-14.76
Trump has publicly expressed regret about not deploying more federal force and said he would not hesitate to do so in the future.,Left,0,alternet,32.71,-14.76
"We also believe that it is important to help community-based organizations where neighbors are helping neighbors.""",Left,0,alternet,32.71,-14.76
But Comer’s committee possesses an additional piece of evidence that appears to clearly link Joe Biden to the attorney trust account the wire was from.,Left,1,alternet,32.71,-14.76
"If he had chosen to enforce the laws written and passed by Congress, maintain proven border security policies, and tell the truth, Americans would not be suffering from the devastation this crisis has caused, and almost three - quarters of the American people would not believe their government is failing on border security.",Left,1,alternet,32.71,-14.76
"Clothing manufacturers dumped their chemicals into the river, making the Citarum nothing more than a open sewer containing with lead, mercury, arsenic and a host of other toxins.Greenpeace tested the discharge from one of these textile plants along the Citarum and found disturbing amounts of nonylphenol, an endocrine disruptor , which can be deadly to aquatic life.",Left,0,alternet,32.71,-14.76
They would occupy the land for 19 months - making the occupation one of the longest in US history.,Left,0,alternet,32.71,-14.76
"The president’s rally in Tulsa, Oklahoma, last month saw a dramatically reduced turnout and an embarrassed and incensed Trump.",Left,1,alternet,32.71,-14.76
"Comes with fun molds including a scoop, sundae cup, and waffle press, along with toppings for your tiny shopkeeper.",Lean Left,0,global-news,44.54,-4.26
"Oher accused the Tuohy family of this, and more, in a suit filed Monday seeking to terminate the conservatorship.",Lean Left,0,global-news,44.54,-4.26
"Granted, this interactive baby teether is really for parents and grandparents to giggle over.",Lean Left,1,global-news,44.54,-4.26
"Pat Bell / Global News In fact, The New Reality heard from Iranian Canadians, legal experts, and security and intelligence sources who say Canada has an especially big problem with hundreds, maybe thousands, of potentially dangerous regime-connected officials here on Canadian soil.",Lean Left,0,global-news,44.54,-4.26
"In one video she claims the Patek Philippe Nautilus 5711 on her wrist costs 100,000 pounds, or about CAD$170,000 - more than double the average Canadian’s yearly income.",Lean Left,1,global-news,44.54,-4.26
He finds it outrageous that regime-connected insiders have been able to use Canada as their safe haven for so long.,Lean Left,1,global-news,44.54,-4.26
"The NIA found that while most older Canadians report they have a network of family and friends they can count on, more than four in 10 are considered to be socially isolated.",Lean Left,0,global-news,44.54,-4.26
11:12 Canada is ‘a haven for Islamic Republic agents’ warns Iranian human rights activist Prominent Iranian American journalist and human rights activist Masih Alinejad tells The New Reality she was given a bone-chilling warning from the FBI: don’t travel to Canada.,Lean Left,1,global-news,44.54,-4.26
"Story continues below advertisement The report shows that nearly 4,000 human trafficking incidents were reported to police from 2012 until 2022.",Lean Left,0,global-news,44.54,-4.26
"Cold winter weather has rolled in, and so has dull, flaky skin-but it doesn’t have to stick around.",Lean Left,0,global-news,44.54,-4.26
"She said she was trafficked for a year before she was able to escape, though she said she also returned a few times afterwards because of the coercion and manipulation her trafficker exerted on her.",Lean Left,0,global-news,44.54,-4.26
"Despite her eye-popping statistics sheet, Sinclair’s teammates describe her as unassuming and humble.",Lean Left,1,global-news,44.54,-4.26
"He was furious that Hashemi was apparently allowed to roam the country freely, visiting tourist sites in Montreal and Toronto.",Lean Left,1,global-news,44.54,-4.26
The 2017 Canadian Survey on Disability found more than six million Canadians age 15 and over - 22 per cent of the population - identify as having a disability.,Lean Left,0,global-news,44.54,-4.26
"This is the second instalment of a Global News series called ‘On The Brink,’ which profiles people who are struggling with the rising cost of living.",Lean Left,0,global-news,44.54,-4.26
McLean said survivors often require services like housing and mental health or addictions services.,Lean Left,0,global-news,44.54,-4.26
Story continues below advertisement He said emergency rooms are seeing an influx of patients due to viruses and health-care professionals have been part of rotating public sector walkouts.,Lean Left,0,global-news,44.54,-4.26
Jeff Semple gets an inside look at how a volunteer team of high-tech experts are helping track down the hostages.,Lean Left,0,global-news,44.54,-4.26
Greer and Mikael Backlund created unforgettable moments for the young fans undergoing treatment.,Lean Left,0,global-news,44.54,-4.26
"The Guardian reported that Sellafield, which carries out nuclear fuel reprocessing, nuclear waste storage and decommissioning, had been hacked by cyber groups closely linked to Russia and China.",Lean Left,0,global-news,44.54,-4.26
"Story continues below advertisement City council played with the idea of adjusting the property tax ratio in Saskatoon during deliberations, with Coun.",Lean Left,0,global-news,44.54,-4.26
Jacob recorded the entire incident and posted footage of himself abandoning a 1940 Taylorcraft plane to YouTube.,Lean Left,0,global-news,44.54,-4.26
The aircraft occurrence summary says the Canadian CC150 Polaris military transport plane flew to Andersen Air Force Base in Guam on July 21 to pick up Canadian service members participating in a multinational military exercise centred on Indo-Pacific security.,Lean Left,0,global-news,44.54,-4.26
"But the plane began rolling on its own, right over the chocks, and its nose collided with the hangar wall while the right engine of the aircraft hit a tow tractor inside the hangar.",Lean Left,0,global-news,44.54,-4.26
"In 2017, he was sentenced in absentia to 30 years in jail in Iran.",Lean Left,0,global-news,44.54,-4.26
"There’s two main things to do or look for to protect yourself online, according to officials.",Lean Left,0,global-news,44.54,-4.26
One forecast has clear skies while another has mostly cloudy skies.,Lean Left,0,global-news,44.54,-4.26
"Notably, the report said the company of both a life partner and children seems to bring notable advantages, contributing positively to the well-being of older individuals.",Lean Left,0,global-news,44.54,-4.26
The incoming tropical storm is anticipated to make landfall on Tuesday morning and has already triggered torrential downpours and mass floods in the region and caused floods across the state at a mass scale.,Lean Left,0,global-news,44.54,-4.26
"Story continues below advertisement On Saturday, a woman in Mexico was found dead after an apparent shark attack in Melaque Bay.",Lean Left,0,global-news,44.54,-4.26
