text,source,label,reliability,bias
The battle for control of the Republican National Committee will take a new turn on Monday when Michael Steele announces whether he plans to step down as party chairman or will disregard the onslaught of criticism about his oversight of the committee and seek a second term.,the-new-york-times,1,40.94,-7.94
“The Democratic Party leadership had a legitimate interest in averting a divisive primary fight and a similarly legitimate concern about the congressman vacating his seat in the House.”,the-new-york-times,0,40.94,-7.94
"In a 48-page indictment released by the Justice Department, Mr. Hunter, Republican of California, and his wife, Margaret, are charged with converting more than $250,000 in campaign funds to pay for personal expenses and filing false campaign finance records with the Federal Election Commission.",the-new-york-times,0,40.94,-7.94
"WASHINGTON — Representative Anthony D. Weiner, trying to put to rest a bizarre episode that is overshadowing his role as liberal pugilist and threatening his dream of becoming New York’s mayor, emphatically denied on Wednesday that he had sent a suggestive photograph to a woman in Washington State but said he could not be sure that he is not the person in the image.",the-new-york-times,0,40.94,-7.94
"His age, 75, could be problematic, they said, given that F.B.I. directors serve 10-year terms.",the-new-york-times,0,40.94,-7.94
"Saturday’s speech grew out of talks that Vice President Mike Pence and the president’s son-in-law and senior adviser, Jared Kushner, have had in recent days with lawmakers including Senator Mitch McConnell, the majority leader.",the-new-york-times,0,40.94,-7.94
"“I’m protecting my wife, who every day is waking up to these insane stories that are getting so far from reality,” he told CNN.",the-new-york-times,0,40.94,-7.94
Spouses are generally seen as off limits.,the-new-york-times,0,40.94,-7.94
“But we disagree a lot on political issues.,the-new-york-times,0,40.94,-7.94
"In his speech, he will promise to use American power “to oppose any violations of international waters, airspace, cyberspace or outer space,” including the “economic disruption caused when one country invades another,” according to excerpts.",the-new-york-times,0,40.94,-7.94
Wal-Mart calls that evidence unrepresentative and unreliable.,the-new-york-times,1,40.94,-7.94
"On Thursday, Mr. McConnell accused Democrats of engaging in “obstructionist tactics” to block a well-qualified nominee.",the-new-york-times,0,40.94,-7.94
"“I told President Clinton that my only consideration in getting into the Senate race or not was whether it was the right thing to do for Pennsylvania working families and not any offer,” Mr. Sestak said.",the-new-york-times,0,40.94,-7.94
"Mr. Trump, an avid user of Twitter, made positive comments about Mr. Bloomberg when he was in office.",the-new-york-times,0,40.94,-7.94
“We have an idea that may help a little.,the-new-york-times,0,40.94,-7.94
The intensity of their attacks showed that they do not appear worried about the risk of being seen as intolerant or not supportive of the right to freedom of religion.,the-new-york-times,0,40.94,-7.94
Mr. Romney and his aides have worked hard to ensure that social conservatives at the convention — and the voters they represent — do not feel left out.,the-new-york-times,0,40.94,-7.94
“Who can guarantee you happiness?“ he asked. “Tiger Woods wasn’t happy.”,the-new-york-times,0,40.94,-7.94
"And on Wednesday, in a speech before the Council on Foreign Relations in New York, Senator Marco Rubio, Republican of Florida and a 2016 presidential candidate, will outline his own approach to foreign policy.",the-new-york-times,0,40.94,-7.94
"It was all part of his ambition to become speaker of the House, having begun his career as the driver to his predecessor, Representative Thomas J. Bliley Jr.",the-new-york-times,0,40.94,-7.94
"Her son Matthew Denice, 23, was killed in 2011 in a motorcycle accident in Massachusetts after colliding with an automobile driven by an undocumented immigrant.",the-new-york-times,0,40.94,-7.94
Some immigration hard-liners that make up a key part of his political base were incensed by the capitulation.,the-new-york-times,0,40.94,-7.94
"And, Mr. Rubio will offer his greater vision of the country’s broader role in the world.",the-new-york-times,1,40.94,-7.94
"Mr. Ryan claimed in a recent interview that those letters did not speak for all bishops, but the conference responded that those letters do indeed represent the bishops’ collective opinion.",the-new-york-times,0,40.94,-7.94
"Protesters gathered outside Mr. McCulloch’s office on Wednesday, calling for him to step aside.",the-new-york-times,0,40.94,-7.94
"One of Mr. Santorum’s rivals for the Republican nomination, Representative Ron Paul of Texas, scoffed at Mr. Santorum on Sunday for focusing on social issues like abortion and contraception – and for believing that he could defeat Mr. Obama.",the-new-york-times,0,40.94,-7.94
"The continuing controversy over the attack, which resulted in the deaths of Ambassador J. Christopher Stevens and three other Americans, has cast a cloud over Mrs. Clinton’s final months at the State Department.",the-new-york-times,0,40.94,-7.94
"Last summer, Mr. Jackson took a medical leave from Congress and was later treated for bipolar disorder.",the-new-york-times,0,40.94,-7.94
"LIVINGSTON, N.J. — Gov. Chris Christie declared an uphill candidacy for president on Tuesday with New Jersey-style swagger, unconcealed disgust for Washington and a high regard for his own candor, vowing that “there is one thing you will know for sure: I say what I mean and I mean what I say.”",the-new-york-times,0,40.94,-7.94
"He is also friendly with Attorney General Jeff Sessions, a former senator, who has told Trump aides that Mr. Lieberman would most likely receive overwhelming support in the Senate.",the-new-york-times,0,40.94,-7.94
Mr. Casey is among the 10 Democrats facing re-election next year in states that Mr. Trump won.,the-new-york-times,0,40.94,-7.94
"By all indications, Mr. LePage seemed determined to again ride out the political storm.",the-new-york-times,0,40.94,-7.94
"For dramatic effect, a soundtrack fit for an episodic drama like “Homeland” plays as the prime minister continues.",the-new-york-times,0,40.94,-7.94
Mr. Pearce had pushed through a controversial law last year that would have turned police officers throughout the state into de facto immigration agents.,the-new-york-times,0,40.94,-7.94
"Daniel Dale, a reporter for The Toronto Star, contacted multiple Republican officials in the state and kept a running report of their responses to the story.",the-new-york-times,0,40.94,-7.94
A person briefed on the matter said the prosecutors had also issued subpoenas to some of the 20 people and entities — including potential witnesses and people who have come under scrutiny in the inquiry — that received subpoenas last week from a New Jersey legislative committee whose investigation largely parallels the federal one.,the-new-york-times,0,40.94,-7.94
"Representative James Lankford, Republican of Oklahoma, said the way that applicants for tax-exempt status were buried in I.R.S. paperwork reminded him of another sore point that Republicans have with the Obama administration.",the-new-york-times,0,40.94,-7.94
"As word of AARP’s position set off debate in Washington on Friday, the group’s chief executive, Barry Rand, issued a formal statement saying that the group’s position had not changed in any substantive way and refuting what he described as “misleading” media reports.",the-new-york-times,0,40.94,-7.94
"At the same time, same-sex couples will also be able to file amended returns for certain prior tax years, meaning that many couples might be eligible for refunds.",the-new-york-times,0,40.94,-7.94
"“The charges brought against Mr. Stone have nothing to do with the president,” she told CNN. Asked whether he directed a campaign aide to contact Mr. Stone about the WikiLeaks emails, she repeated that the charges did not involve Mr. Trump.",the-new-york-times,0,40.94,-7.94
So I am asking you kindly to please un-friend me — I have no use for friends like you.”,the-new-york-times,0,40.94,-7.94
"To counter condemnations from some Democrats in Congress, the White House circulated a series of e-mails quoting endorsements from private-sector economic forecasters, liberal as well as conservative analysts, and Democratic officeholders, including an obscure freshman House member, Representative Gary Peters of Michigan.",the-new-york-times,1,40.94,-7.94
"“So, you have the company that is absolutely typical of the entire American work force,” Justice Alito said.",the-new-york-times,0,40.94,-7.94
"But immigration advocates argue that scrapping the concept of birthright citizenship would do away with a vital principle, and would be counterproductive to the stated goals of those who, like Mr. Trump, rail routinely against illegal immigration.",the-new-york-times,0,40.94,-7.94
