text,source,label,reliability,bias
A representative for his office told HuffPost in February that the congressman was waiting to see what changes lawmakers will add to the Congressional Accountability Act.,huffpost,0,37.82,-10.75
“These families finally have access to crucial tax benefits and protections previously denied to them under the discriminatory Defense of Marriage Act.”,huffpost,0,37.82,-10.75
AARP initially pushed back against the newspaper's story.,huffpost,0,37.82,-10.75
"No one represented that Democratic angst more than blogger Andrew Sullivan, a supporter of the president.",huffpost,0,37.82,-10.75
The July 2018 indictment of 12 Russian intelligence officers in connection with the hack of a Democratic National Committee server during the 2016 election referred to Stone as “a person who was in regular contact with senior members of the presidential campaign of Donald J. Trump.”,huffpost,0,37.82,-10.75
"The White House initiated the conversation, which occurred over phone.",huffpost,0,37.82,-10.75
"As the Huffington Post reported on Thursday, various political historians and ethics lawyers have approached the Sestak news with yawns, noting that quid pro quos and backroom job offers are fairly common in administrations.",huffpost,0,37.82,-10.75
“This is nonsense.,huffpost,0,37.82,-10.75
"Citing two federal law enforcement officials involved in the investigation, BuzzFeed’s Thursday night report claimed that Trump directed Cohen to lie about negotiations over a Trump Tower in Moscow.",huffpost,0,37.82,-10.75
The Roberts Court has done much to reshape power in the United States.,huffpost,0,37.82,-10.75
"We're going to have to make some choices as a society,"" he said.",huffpost,0,37.82,-10.75
"Senate Minority Leader Chuck Schumer and House Speaker-to-be Nancy Pelosi made their first visit to the White House since their Dec. 11 meeting with Trump, when he said he would be “proud” to take responsibility for a government shutdown in his effort to force Congress to spend billions of dollars on a wall along the southern border.",huffpost,1,37.82,-10.75
"“The FBI director should be drawn from the ranks of career law enforcement‎, prosecutors or the FBI itself ― not politicians,” Durbin told HuffPost later.",huffpost,0,37.82,-10.75
"Social Security's retirement benefits are funded with taxes on incomes up to $106,800, known as the taxable earnings base.",huffpost,0,37.82,-10.75
"“I would like to thank my staff both in Washington and Texas for all of their hard work on behalf of our constituents. I would also like to thank my family for their unwavering support and most importantly the people that elected me,” he said.",huffpost,0,37.82,-10.75
"""Faith made America strong. It can make her strong again.""",huffpost,0,37.82,-10.75
It gave the explosive Norwalk video recording to The Times.,huffpost,0,37.82,-10.75
"""I know Mr. Cowan is committed to working hard and in a socially fair and economically efficient manner toward solving pending budget issues,"" he said.",huffpost,0,37.82,-10.75
"""I'm not everybody's cup of tea, but I'm not in this business to get elected to prom king.",huffpost,0,37.82,-10.75
"I am going to be a President for all Americans, and I am going to protect and defend all Americans.""",huffpost,0,37.82,-10.75
"To justify the wall, Trump repeatedly insisted criminals, gang members and drug traffickers were pouring over the border and that only a wall could stop them.",huffpost,1,37.82,-10.75
"“Nice to see all of you,” he said as he kept walking, CNN’s Deirdre Walsh tweeted.",huffpost,0,37.82,-10.75
"When my 11-year-old tries to do that at the dinner table, it’s not tolerated.”",huffpost,0,37.82,-10.75
"“Threats made against @SecretService protectees receive the highest priority of all of our investigations,” with the hashtag #ProtectionNeverRests.",huffpost,0,37.82,-10.75
"But after Moore won, Trump disavowed his endorsement of Strange, deleting tweets in support of him.",huffpost,0,37.82,-10.75
"David Sanford, who represents plaintiffs in other class-action cases, said after the arguments that the court seemed inclined to rule against the Wal-Mart women.",huffpost,0,37.82,-10.75
"Pelosi, who is expected to return to the House speakership Thursday afternoon after eight years as minority leader, intends as her first action to pass spending bills that won Republican support last year to reopen the closed agencies.",huffpost,0,37.82,-10.75
"To which Duncan replied: ""It was a terrorist attack.",huffpost,0,37.82,-10.75
"No one I have ever talked to.""",huffpost,0,37.82,-10.75
"Republican presidential nominee Mitt Romney has repeatedly targeted the Obama administration for not taking a firm enough stance against Iran, claiming on many occasions that the president has “thrown Israel under a bus.”",huffpost,1,37.82,-10.75
"“I don't know if his staff didn't brief him or not, but somebody should have told him that these debates are split-screen,” Gillespie said.",huffpost,0,37.82,-10.75
"He said the meeting did not lead to anything, and has denied colluding with the Russian government.",huffpost,0,37.82,-10.75
"""It had been my intention to file cloture on both of these bills last evening,"" said Reid on the Senate floor on Tuesday, ""however, supporters of the original bills requested that some modifications be made.",huffpost,0,37.82,-10.75
Cowan will hold the seat in an interim capacity until an election in June.,huffpost,0,37.82,-10.75
"The White House did not respond to HuffPost queries about whether Trump understood that what he was saying was false and, if he did, why he was doing so anyway.",huffpost,0,37.82,-10.75
“I’m astounded that this caucus refuses to acknowledge reality and change.”,huffpost,0,37.82,-10.75
It would provide law enforcement with the mechanisms needed to go after the illegal transfer of weapons and help prevent those weapons from falling into the wrong hands.,huffpost,0,37.82,-10.75
"“We know, and we know and have seen, that the Supreme Court reshapes power in our country.”",huffpost,0,37.82,-10.75
"""The House interim report found that 'senior State Department officials requested the talking points be changed to avoid criticism for ignoring the threat environment in Benghazi' and that those changes were ultimately made,"" said Buck.",huffpost,0,37.82,-10.75
“I think he’s made his commitments so publicly and so unequivocally.”,huffpost,0,37.82,-10.75
"Sen. Patrick Leahy (D-Vt.) called Netanyahu's speech ""a tawdry and high-handed stunt"" in a statement earlier this month.",huffpost,0,37.82,-10.75
"How are we gonna have verification of that?"" McCain said.",huffpost,0,37.82,-10.75
"The Safari Club’s political action committees donated a collective $24,500 to Trump’s presidential campaign and Zinke’s 2014 and 2016 congressional campaigns, according to Federal Election Commission data.",huffpost,0,37.82,-10.75
There were few carrots to go along with the sticks.,huffpost,0,37.82,-10.75
"But the message from Tuesday is clear -- Americans are looking for a change in the status quo,"" Labrador said in a statement.",huffpost,0,37.82,-10.75
"""The legalization of marijuana is clearly in violation of the federal Controlled Substances Act and is not implemented in a vacuum.""",huffpost,1,37.82,-10.75
"Trump’s administrative attempts to curtail the asylum process have faced legal challenges in two federal courts, however, prompting this week’s legislative fix.",huffpost,0,37.82,-10.75
"Over at Big Government, a post accompanying the video provides the following commentary on the encounter:",huffpost,0,37.82,-10.75
The indictments did reveal that attempts to hack into Democratic Party emails occurred later the same day that Trump called on Russians in a speech to uncover emails that his rival Hillary Clinton had held on a private server.,huffpost,0,37.82,-10.75
"It is also quite obvious, from 223 years of legal and political debate on the topic, that the text of the Constitution itself, including those portions that deal with legislative power, is susceptible to many different (and often evolving) views and interpretations, a practical reality that would likely render most “Constitutional Authority Statements” controversial and contentious.”",huffpost,0,37.82,-10.75
A sitting Congressman-a presumed living extension of James Madison and other founding fathers-was asked on a public street whether he supported the President’s agenda.,huffpost,0,37.82,-10.75
"The forum, which ended Friday, was hosted by the Safari Club International Foundation and the United Republic of Tanzania.",huffpost,0,37.82,-10.75
But then Certner acknowledged that AARP believes the program needs to be changed.,huffpost,0,37.82,-10.75
"Christie's favorability rating among voters skyrocketed after he made himself visible through interviews, press conferences and tours of storm damage during the disaster.",huffpost,0,37.82,-10.75
"Now lets just hope she stays out of jail,” a representative for Shields told HuffPost.",huffpost,0,37.82,-10.75
"“We need concrete action to change things in this country,” he said, according to excerpts provided by the Justice Department.",huffpost,0,37.82,-10.75
"""I was in the ICU at 2 a.m. with families faced with the decision to disconnect a respirator on their loved one; I counseled fifteen-year-old pregnant girls who were afraid to tell their parents about their condition; I spent hours hearing the grief of women who had been physically and emotionally clobbered by an abusive husband.""",huffpost,0,37.82,-10.75
"Washington is locked in a battle over what to do about the Bush-era tax cuts, which expire at the end of the year. ",the-new-york-times,0,40.94,-7.94
"“We don’t know enough facts, so why speculate?” Mr. Gowdy added.",the-new-york-times,0,40.94,-7.94
"“Mr. Farenthold made a commitment that he would reimburse taxpayers for the settlement,” said AshLee Strong, a spokeswoman for Speaker Paul Ryan, Republican of Wisconsin.",the-new-york-times,0,40.94,-7.94
"In October 2016, Mr. Stone exchanged emails with Stephen K. Bannon, then the chief executive of Mr. Trump’s campaign.",the-new-york-times,0,40.94,-7.94
"He will return to Washington to a rental house while his daughter Sasha finishes high school, the first president to stay in the capital since Woodrow Wilson.",the-new-york-times,0,40.94,-7.94
