text,source,label,reliability,bias
"""Although Rep. Akin has apologized, I believe he should take time with his family to consider whether this statement will prevent him from effectively representing our party in this critical election.""",fox-news,0,35.44,11.06
"""So for the president to raise it in the way he did on Friday was clearly giving the impression that he was endorsing it or supporting it -- or tacitly supporting it.""",fox-news,0,35.44,11.06
It's difficult to tell how much was specifically allocated for Benghazi.,fox-news,0,35.44,11.06
He said AARP remains opposed to cutting Social Security for the sake of deficit reduction and to any privatization plan.,fox-news,0,35.44,11.06
"""As president, I promise you, we will no longer try to contain Jihadism. We will conquer it.”",fox-news,0,35.44,11.06
"“I get used to it and watch with a grain of salt, or don’t watch at all..”",fox-news,0,35.44,11.06
"Farenthold, R-Texas, had previously announced that he would not seek re-election in the 2018 midterm election, when reports of sexual misconduct first surfaced.",fox-news,0,35.44,11.06
"""I don't think the Constitution is propaganda.",fox-news,0,35.44,11.06
The legislation would give the president “fast-track” authority to approve pending trade deals with 11 Pacific Rim nations.,fox-news,0,35.44,11.06
"The traffic lanes were closed for four days in September, creating traffic gridlock in Fort Lee, the town at the base of the bridge on the New Jersey side.",fox-news,0,35.44,11.06
"""This is plainly a power grab by a disappointed President, who has gone outside the bounds of the law to try to get what he failed to achieve in the constitutional legislative process,"" House Speaker Nancy Pelosi and Senate Democratic Leader Chuck Schumer said in a statement.",fox-news,0,35.44,11.06
"Instead, his campaign released a new ad in which Akin looks into the camera and addresses the controversy surrounding his remarks.",fox-news,0,35.44,11.06
Critics have described the chairman as gaffe-prone and said he hasn't raised enough money.,fox-news,0,35.44,11.06
"Gingrich added: “We are a free country, and we’re gonna run the risk of freedom.”",fox-news,0,35.44,11.06
Both sides were tightlipped about the surprise Sunday afternoon meeting.,fox-news,0,35.44,11.06
"The Wall Street Journal first reported Friday that the AARP, which opposed President George W. Bush's push to partially privatize Social Security, has decided to accept cuts -- though it would reportedly push for tax hikes to close most of the long-term Social Security shortfall.",fox-news,0,35.44,11.06
"Democrats, who had high hopes of significant gains in the election, picked up just six seats on Election Day earlier this month and remain in the minority with 194 seats.",fox-news,0,35.44,11.06
"""Everyone says as far as I know that the Muslim community has the right to build a mosque.",fox-news,0,35.44,11.06
“Support for Israel remains strong.,fox-news,0,35.44,11.06
"""Chairman Steele needs to apologize to our military, all the men and women who've been fighting in Afghanistan,"" he said.",fox-news,0,35.44,11.06
A new NBC/ Wall Street Journal poll of GOP primary voters shows 23 percent picked former Florida Gov. Jeb Bush as their first choice.,fox-news,0,35.44,11.06
"""When it comes to protecting the most vulnerable among us, we must act now.",fox-news,0,35.44,11.06
"While former House Speaker Newt Gingrich and former Pennsylvania Sen. Rick Santorum agreed to attend early on, other Republican candidates subsequently bowed out.",fox-news,0,35.44,11.06
Other lawmakers further complained that the State Department has spent millions on lower-priority projects that could have been spent on security.,fox-news,0,35.44,11.06
