text,source,label,reliability,bias
“It was always told to me that you needed a constitutional amendment.,huffpost,0,37.82,-10.75
"Moore’s campaign denied the allegations, which The Washington Post first reported, telling the paper the accusations of four women are “the very definition of fake news.”",huffpost,0,37.82,-10.75
Rep. Mo Brooks (R-Ala.) told reporters that he used his belt as a tourniquet to stop a staffer’s bleeding.,huffpost,0,37.82,-10.75
"Instead, Christie was seen that October praising President Barack Obama for responsiveness and ""leadership"" in the storm's aftermath.",huffpost,0,37.82,-10.75
Republicans have made strict adherence to the Constitution a key tenet of their effort to reduce the size of the federal government.,huffpost,0,37.82,-10.75
"""I haven't seen the Come-To-Jesus moment from Republicans yet.""",huffpost,0,37.82,-10.75
"Shot by celebrity photographer and director Tyler Shields, the comedian stares the camera down in one photo, as she holds what resembles the bloody head of President Donald Trump.",huffpost,0,37.82,-10.75
"“We always hear members of Congress talking about swearing an oath to represent their constituents, when in reality the only oath we take is to the Constitution,” explained newly-minted Speaker John Boehner to the Post.",huffpost,0,37.82,-10.75
"President Barack Obama urged lawmakers to move on the transportation funding portion of his jobs bill Wednesday, while simultaneously mocking them for spending time on supposedly less-important undertakings, such as a recent measure to reaffirm ""In God We Trust"" as the national motto.",huffpost,1,37.82,-10.75
"Prior to the declaration, House Speaker Nancy Pelosi (D-Calif.) called the proclamation a “gross abuse of the power of the presidency” and vowed that “Congress will defend our constitutional authorities.”",huffpost,0,37.82,-10.75
"As part of the process, however, Bauer also interviewed representatives for Sestak and Clinton -- in this case Sestak's brother and Doug Brand and Bruce Lindsey respectively.",huffpost,0,37.82,-10.75
Please know that these judgmental feelings truly have no place in my heart.,huffpost,0,37.82,-10.75
"The Christie administration closed down two of the three George Washington Bridge access lanes in Fort Lee, N.J., in September, in what appeared to be a political retribution scheme aimed at the borough's Democratic mayor.",huffpost,1,37.82,-10.75
"Gowdy said once Clinton is interviewed and all documents related to the 2012 Benghazi attack are shared, the committee will schedule a time for Clinton to testify publicly in a hearing.",huffpost,0,37.82,-10.75
"Trump, in contrast, has praised Putin’s leadership skills and recently roiled U.S. allies by calling for Russia’s reinstatement to the Group of Seven major industrial nations.",huffpost,0,37.82,-10.75
"“I am afraid that Chairman Ryan’s budget reflects the values of his favorite philosopher Ayn Rand rather than the gospel of Jesus Christ,” said Father Reese.",huffpost,0,37.82,-10.75
He also said that he favored term limits for individuals in all branches of the federal government -- including the judiciary.,huffpost,0,37.82,-10.75
Yvette Townsend-Saunders called the meeting “wonderful” and said she was thankful that Holder had come to the town.,huffpost,0,37.82,-10.75
Mo Cowan Senate: Deval Patrick Names Former Chief Of Staff To Replace John Kerry,huffpost,0,37.82,-10.75
"Cowan said Patrick offered him the job on Tuesday, and he accepted.",huffpost,0,37.82,-10.75
"“He had his Red Bull. He certainly had his caffeine,” Sen. John Thune (R-S.D.) said after the debate.",huffpost,0,37.82,-10.75
He faces up to 48 years in prison.,huffpost,0,37.82,-10.75
"Sen. Patrick Leahy (D-Vt.) called Netanyahu's speech ""a tawdry and high-handed stunt"" in a statement earlier this month.",huffpost,0,37.82,-10.75
Braley went to the University of Iowa's law school and worked as a lawyer in private practice before he was elected to the House of Representatives in 2006.,huffpost,0,37.82,-10.75
"“On it! @SecretService has a robust protective intelligence division that monitors open source reporting & social media to evaluate threats,” the tweets read.",huffpost,0,37.82,-10.75
"He did, however, weigh in on state gun control efforts currently being debated in Connecticut, which include a ban on high-capacity magazines and a broader assault weapons ban.",huffpost,0,37.82,-10.75
"We know that on January 1 people's taxes will go up, we know that at the end of this month 2 million people will lose their unemployment insurance.",huffpost,0,37.82,-10.75
"Former Secretary of State Colin Powell said he used a private email during his time in office, as did Jeb Bush when he served as governor of Florida.",huffpost,0,37.82,-10.75
The Senate committee responded with two additional subpoenas on Tuesday targeting Flynn’s businesses.,huffpost,0,37.82,-10.75
"“We’re looking at that,” Hoyer said.",huffpost,0,37.82,-10.75
"""She has not committed any crime or made any misrepresentation but under the circumstances she has no choice but to take this course,"" the letter addressed to Chairman Darrell Issa (R-Calif.) reads, according to the Los Angeles Times.",huffpost,0,37.82,-10.75
Schumer added that he believed he had the 41 votes necessary to filibuster the nomination.,huffpost,0,37.82,-10.75
"No one I have ever talked to.""",huffpost,0,37.82,-10.75
"Officially, this wasn't correct.",huffpost,0,37.82,-10.75
He pleaded guilty to conspiracy before U.S. District Judge Robert L. Wilkins.,huffpost,0,37.82,-10.75
"“Our committee is already working to secure additional witness testimony and documents related to the Trump Tower Moscow deal and other investigative matters,” Schiff said.",huffpost,0,37.82,-10.75
"Trump said that if the current fight over budget issues forces a shutdown, ""I think the president will be blamed.""",huffpost,0,37.82,-10.75
"Rep. Ted Lieu (D-Calif.) also called for the cancellation of the meeting, saying that Trump “cannot claim to love the U.S. while meeting with ... a man who is overseeing an all-out attack on America’s democracy.”",huffpost,0,37.82,-10.75
"It is also quite obvious, from 223 years of legal and political debate on the topic, that the text of the Constitution itself, including those portions that deal with legislative power, is susceptible to many different (and often evolving) views and interpretations, a practical reality that would likely render most “Constitutional Authority Statements” controversial and contentious.”",huffpost,0,37.82,-10.75
"Her opposition also puts her at odds with her father, who offered support for gay marriage in 2009.",huffpost,0,37.82,-10.75
"“Our thoughts and prayers are with the members of Congress, their staffs, Capitol Police, first responders, and all others affected,” he said in a statement.",huffpost,0,37.82,-10.75
They are already pursuing a reauthorization of the Voting Rights Act in a separate bill.,huffpost,0,37.82,-10.75
"In a televised March debate, Blumenthal stated clearly he had not served in Vietnam.",huffpost,0,37.82,-10.75
But Brat unseated the House majority leader with 56 percent of the vote.,huffpost,0,37.82,-10.75
He said the one-on-one meeting should not take place until “Russia takes demonstrable and transparent steps to prove that they won’t interfere in future elections.”,huffpost,0,37.82,-10.75
"""Both parties have failed our country... both parties have led us to believe that America, a country that was built on compromise -- that compromise is somehow a dirty word,"" Christie said.",huffpost,0,37.82,-10.75
"A reference to another terrorist group, Ansar al-Sharia, was left in, but later removed at the request of the State Department; the CIA agreed with that decision, again so as not to hinder the FBI investigation.",huffpost,0,37.82,-10.75
"And on Wednesday, the White House began a robust process of selling the deal to Democrats -- skeptical, as they are, about an extension of Bush tax cuts for the wealthy and a generous revision of the estate tax.",huffpost,0,37.82,-10.75
"“If true, the president committed a crime and must be held accountable.”",huffpost,0,37.82,-10.75
But the attack on McCain's accounting was part of the assault nonetheless.,huffpost,1,37.82,-10.75
Economists credit the program for drastically reducing poverty among the elderly since its creation in the 1930s.,huffpost,0,37.82,-10.75
“Leader Pelosi always listened and she always understood.”,huffpost,0,37.82,-10.75
"Sen. Sheldon Whitehouse (D-R.I.) made this point abundantly clear when he pointed to the series of 5-4 decisions made under Roberts’ leadership that have changed laws to help Republicans get elected, big donors gain more influence in politics through campaign contributions and corporations gain more economic and political power.",huffpost,0,37.82,-10.75
"It's pretty clear what the motivation was.""",huffpost,0,37.82,-10.75
"WASHINGTON ― President Donald Trump on Monday defended his former national security adviser, Michael Flynn, by invoking his 2016 election opponent, Hillary Clinton.",huffpost,0,37.82,-10.75
"The source challenged one major aspect of the story line, insisting that the White House never offered Sestak the job of Secretary of the Navy.",huffpost,0,37.82,-10.75
I think this is a big mistake on part of President Peña.”,huffpost,0,37.82,-10.75
"A Labrador bid helps all parties regardless of the outcome -- including Labrador himself, since a run will elevate him as a leader inside the House GOP.",huffpost,0,37.82,-10.75
"He will even be considered like a traitor because we don’t accept to be offended like we just heard, and it should not happen.",huffpost,0,37.82,-10.75
Now a number of legal academics and Supreme Court observers are raising questions about the propriety of Ginsburg’s candor and what it might mean for the court’s integrity ― with some suggesting she might have to recuse herself from considering any Trump-related case that reaches the high court.,huffpost,0,37.82,-10.75
"""I think if you make comments like that, you make comments that are well over the line,"" he added.",huffpost,0,37.82,-10.75
"“The message from Tuesday is clear — Americans are looking for a change in the status quo,” Mr. Labrador, a former immigration lawyer elected in the Tea Party wave of 2010, said in a statement.",the-new-york-times,0,40.94,-7.94
"“As a result, in a manner compliant with all applicable laws, rules and regulations, the issuing of permits is being put on hold as the decision is being removed.”",the-new-york-times,0,40.94,-7.94
"One, Diana Durand of Houston, was charged with illegally funneling more than $10,000 into his campaign.",the-new-york-times,0,40.94,-7.94
"The White House on Wednesday said that Mr. Obama agreed with Ms. Rice’s assessment, saying he had raised the same concerns several times.",the-new-york-times,0,40.94,-7.94
"The continuing controversy over the attack, which resulted in the deaths of Ambassador J. Christopher Stevens and three other Americans, has cast a cloud over Mrs. Clinton’s final months at the State Department.",the-new-york-times,0,40.94,-7.94
"“You have to look at all the tradeoffs,” Mr. Rother said, “and what we’re trying to do is engage the American public in that debate.”",the-new-york-times,0,40.94,-7.94
"He would contact a cousin, Tim C. Hutchinson, who sat in the State House of Representatives, to register his views.",the-new-york-times,0,40.94,-7.94
"And when Mr. Bloomberg ruled out running, he did so because he said he did not want his third-party candidacy to siphon enough votes to help Mr. Trump.",the-new-york-times,0,40.94,-7.94
The remarks were a rare instance in this campaign season when Republicans have strayed from a focus on economic issues in their push for substantial gains in the House and Senate in November.,the-new-york-times,0,40.94,-7.94
"Democrats hope to deflect such attacks this year by pointing out that Mr. Ryan’s budget plan, approved twice by the House, includes similar savings — roughly $700 billion from 2013 to 2022, according to the Congressional Budget Office.",the-new-york-times,0,40.94,-7.94
"Later, Mr. Jordan pressed Mr. Shulman, the former I.R.S. commissioner, on whether he had visited the White House.",the-new-york-times,0,40.94,-7.94
