text,source,label,reliability,bias
Mr. Ryan says he would use the money to shore up Medicare and to help reduce budget deficits.,the-new-york-times,0,40.94,-7.94
“Our response must not depend on which side was victimized.”,the-new-york-times,0,40.94,-7.94
"In a statement on Thursday, the N.C.A.A. president, Mark Emmert, said the organization was “deeply concerned” about the legislation.",the-new-york-times,0,40.94,-7.94
"In 2009, the editors selected a photo of Sarah Palin in running shorts, which the former governor — and many others — called “sexist.”",the-new-york-times,0,40.94,-7.94
"Yet he seemed to recognize the seriousness of the threat only in the final weeks of the campaign, when he suddenly shifted his advertising and began sending aides from Washington to his district.",the-new-york-times,0,40.94,-7.94
"“The American people are with me with this,” Mr. Obama said.",the-new-york-times,0,40.94,-7.94
"“That’s not on my agenda,” he said on “This Week.”",the-new-york-times,0,40.94,-7.94
"“We all cherish the language of the 14th Amendment, but the Supreme Court of the United States has never ruled on whether the language of the 14th Amendment — ’subject to the jurisdiction thereof’ — applies specifically to people who are in the country illegally,” Vice President Mike Pence told Politico in an interview on Tuesday, several hours after Mr. Trump’s comments were reported.",the-new-york-times,0,40.94,-7.94
"Mr. LePage’s six years in office here, which began as part of the Tea Party sweep in 2010, have been marked by controversy.",the-new-york-times,0,40.94,-7.94
"In a statement, Mrs. Clinton highlighted the millions of dollars she said she and her husband had paid in taxes and given to charity, while lamenting what she called a lopsided tax code that favors wealthy people like them.",the-new-york-times,0,40.94,-7.94
"Speaking at the White House on Friday, Mr. Trump praised law enforcement officials for quickly arresting a suspect.",the-new-york-times,0,40.94,-7.94
"On July 22 that year, WikiLeaks released its first batch of Democratic emails.",the-new-york-times,0,40.94,-7.94
"The lawsuit was brought by attorneys general in Nebraska and Oklahoma, and asks the United States Supreme Court to strike down key parts of a 2012 voter-approved measure that legalized marijuana in Colorado for adult use and created a new system of stores, taxes and regulations surrounding retail marijuana.",the-new-york-times,0,40.94,-7.94
"“You obviously cannot do that,” Ryan told WVLK, a radio station in Lexington, Ky.",the-new-york-times,1,40.94,-7.94
Mr. Trump was among those Republicans who criticized President Barack Obama for using his executive authority to spare millions of illegal immigrants from deportation after failing to persuade Congress to do so.,the-new-york-times,0,40.94,-7.94
"But Mr. Mattis’s core complaint was that Mr. Trump had lost sight of the importance of the competition for global power with Russia and China, who want “a world consistent with their authoritarian model.”",the-new-york-times,0,40.94,-7.94
"When Mr. Steele made the remarks, he was speaking to Republican contributors at a fund-raiser in Connecticut.",the-new-york-times,0,40.94,-7.94
"Mr. Trump signed it on Friday night, restoring normal operations at a series of federal agencies until Feb. 15 and opening the way to paying the 800,000 federal workers who have been furloughed or forced to work without pay for 35 days.",the-new-york-times,1,40.94,-7.94
The latest meeting gave rise to renewed optimism that a deal could be reached before the end of the month.,the-new-york-times,0,40.94,-7.94
So I am asking you kindly to please un-friend me — I have no use for friends like you.”,the-new-york-times,0,40.94,-7.94
"The delays were merely the “result of bureaucratic snafus,” Mr. Strzok’s lawyer wrote last month in USA Today.",the-new-york-times,0,40.94,-7.94
“And he was arrested in a park — I think the official charge was attempting to loiter — and it was obvious he was there because he couldn’t be out and keep his job.”,the-new-york-times,0,40.94,-7.94
It is not clear whether he will return to that role once Mr. Comey’s replacement is confirmed.,the-new-york-times,0,40.94,-7.94
"Pressed by Vice President Mike Pence and Representative Kevin McCarthy of California, the incoming minority leader, they refused to budge from their offer to devote $1.3 billion to border security.",the-new-york-times,0,40.94,-7.94
"That decision did not sit well with some other state Republicans, and on Wednesday morning, the spotlight shifted to them as the president of the Senate, whose members govern larger and more competitive districts, made a public break with his colleagues in the House.",the-new-york-times,0,40.94,-7.94
"In a rare criticism of the committee by one of its members, Senator Bob Corker of Tennessee, the ranking Republican, complained that the panel Mr. Kerry led had failed to conduct proper oversight of security and other State Department issues.",the-new-york-times,1,40.94,-7.94
"Their condemnation has grown so heated that this month, Bishop Daniel Jenky, of Peoria, Ill., said in a homily that President Obama was so intolerant of religion that he was “following a similar path” as Hitler and Stalin.",the-new-york-times,0,40.94,-7.94
"“Man, that sounds like the Keystone Pipeline to me,” he said, referring to the proposed cross-country oil pipeline that the president has so far declined to approve.",the-new-york-times,0,40.94,-7.94
Mr. Weingarten said that Mr. Jackson had serious health issues that “directly related” to his conduct.,the-new-york-times,0,40.94,-7.94
"“But in the end, if we are smart, tough and well prepared, we will get along with everyone!",the-new-york-times,0,40.94,-7.94
"WASHINGTON — The Obama administration tried Saturday to marshal new evidence in defense of its collection of private Internet and telephone data, arguing that a secret program called Prism is simply an “internal government computer system” designed to sort through court-supervised collection of data, and that Congress has been briefed 13 times on the programs since 2009.",the-new-york-times,1,40.94,-7.94
But Democrats are still operating as though the Tea Party is more powerful than The Resistance.”,the-new-york-times,0,40.94,-7.94
"Still, Mr. Trump, speaking briefly with reporters in the Oval Office as he met with President Juan Manuel Santos of Colombia, offered an emphatic “yes” when asked whether Mr. Lieberman was among the finalists.",the-new-york-times,0,40.94,-7.94
"In Mr. Trump’s case, he is defining a longstanding problem at the border as an emergency even though border apprehensions have actually fallen in recent years, to 400,000 in the last fiscal year from a peak of 1.6 million in the 2000 fiscal year.",the-new-york-times,0,40.94,-7.94
"An elementary classroom. A church. A military base. A movie theater. And, now, a gay nightclub.",the-new-york-times,0,40.94,-7.94
"The letter goes on: “With little time left in this Congressional session, legislative scheduling should be focused on these critical priorities. ",the-new-york-times,0,40.94,-7.94
"Several conservatives, including Glenn Beck and Bill O’Reilly, have criticized Mr. Trump for raising questions about it.",the-new-york-times,0,40.94,-7.94
"At a news conference on Friday morning, John Miller, the New York Police Department’s deputy commissioner of intelligence and counterterrorism, said a postal worker at the mail facility on 52nd Street recognized the package addressed to Mr. Clapper as similar to other suspicious packages discovered this week and “froze it in the system.”",the-new-york-times,0,40.94,-7.94
The Justice Department wrote Mr. Issa last week that it did not need a special prosecutor to investigate if it chose to do so.,the-new-york-times,0,40.94,-7.94
"Donald J. Trump has dropped plans to moderate a presidential debate, but don’t expect him to fade quietly from the political scene.",the-new-york-times,0,40.94,-7.94
Mr. Trump once encouraged Mr. Flynn to seek an immunity deal.,the-new-york-times,0,40.94,-7.94
But marijuana advocates said that the challenge — if it succeeds at shutting down marijuana retailers — could boost the black market.,the-new-york-times,0,40.94,-7.94
"“I think it’s simply more fake promises raising false hopes,” Senator Richard Blumenthal, Democrat of Connecticut, said.",the-new-york-times,0,40.94,-7.94
"Shortly thereafter, Mr. Trump released the emails himself.",the-new-york-times,0,40.94,-7.94
"Twitter, which does not comment on individual user accounts for privacy reasons, has declined to say whether Mr. Weiner’s account was hacked.",the-new-york-times,0,40.94,-7.94
"In the deal he outlined on Saturday, Mr. Trump offered to restore T.P.S. protection for 300,000 people, and said he would allow 700,000 Dreamers to keep their protections for three more years in exchange for $5.7 billion for a border barrier.",the-new-york-times,0,40.94,-7.94
"“I sincerely apologize,” she said in a video.",the-new-york-times,0,40.94,-7.94
"According to the indictment, between June and July 2016, Mr. Stone told “senior Trump campaign officials” about the stolen emails in WikiLeaks’ possession that could be damaging to Mrs. Clinton.",the-new-york-times,0,40.94,-7.94
"Many also vowed to stand in opposition to the Trump administration, gambling that Mr. Trump and congressional Republicans would disappoint voters and prompt a return to the Democratic Party they rejected.",the-new-york-times,0,40.94,-7.94
And Ms. Pelosi could not resist suggesting that Republicans were the initiators of the present rancor.,the-new-york-times,0,40.94,-7.94
"Ms. Feinstein has tacked to the left since Kevin de Léon, the president of the California State Senate, announced his challenge to her in October.",the-new-york-times,0,40.94,-7.94
"The homeland security measure would devote $1.3 billion to border security measures, such as enhanced surveillance and fortified fencing, but not the wall.",the-new-york-times,0,40.94,-7.94
"“For the sake of the security of the free world, our country must give our troops the support necessary to win this war,” Mr. Steele said.",the-new-york-times,0,40.94,-7.94
Medicare and Treasury officials have said they would use a “place of celebration” standard for determining whether gay couples are eligible for benefits.,the-new-york-times,0,40.94,-7.94
