text,source,label,reliability,bias
-His opponent's campaign admits they are the ones who cherry-picked the quotes and are behind the hit piece.,huffpost,0,37.82,-10.75
House Speaker John Boehner declined to weigh in on the merits of the president's proposals Wednesday.,fox-news,0,35.44,11.06
"Though he doesn’t use the word “cuts,” the plan would slow the rate of benefit growth for seniors according to the Congressional Budget Office.",fox-news,0,35.44,11.06
New Jersey Governor Chris Christie expected to become the latest Republican to throw his hat in the ring for 2016.,fox-news,0,35.44,11.06
"“WikiLeaks loves its pending publications and ignores those who ask for details,” Assange continued.",fox-news,0,35.44,11.06
"“I truly understand the consequences of my actions and of the preceding,” Jackson said through tears.",fox-news,0,35.44,11.06
"“You have to consider that there is a lot of information for the public—obviously members want to give as much information as they can—a lot of calendars are broadcast, social media, information is readily available,” Norton said.",fox-news,0,35.44,11.06
"He seemed to suggest a double standard is at play, compared with the lack of punishment for Clinton and her aides.",fox-news,0,35.44,11.06
"“States are able to make decisions with regards to domestic partnership benefits such as hospital visitation rights, benefits and so forth of various kinds can be determined state by state,"" Romney said.",fox-news,0,35.44,11.06
The Earth is not the objective. Man is the objective.,fox-news,0,35.44,11.06
“I think it comes down to a First Amendment issue.,fox-news,0,35.44,11.06
"Etheridge, a member of the House Ways and Means and Budget committees, voted in favor of President Obama's health care overhaul legislation as well as the Democratic climate change bill known by opponents as cap-and-trade.",fox-news,0,35.44,11.06
"That ad was produced by Our Principles, a group founded by a former Mitt Romney campaign adviser who is trying to help the GOP appeal to women.",fox-news,0,35.44,11.06
"Rourke demanded Barr “release the full Mueller report to the American people and their representatives.""",fox-news,0,35.44,11.06
"""I know for a fact that my account was hacked,"" Weiner told Fox News.",fox-news,0,35.44,11.06
"""Both the letter and spirit of the rules permitted State Department officials to use non-government email, as long as appropriate records were preserved.""",fox-news,0,35.44,11.06
"Instead, it accuses him of witness tampering, obstruction and false statements about his interactions related to WikiLeaks' release.",fox-news,0,35.44,11.06
"Federal prosecutors say Jackson, who resigned from Congress in November amid the investigation and health issues, used campaign money to buy items including a $43,350 gold-plated men's Rolex watch and $9,587.64 worth of children's furniture.",fox-news,0,35.44,11.06
"So why, he asked, does Cuba not have Toyotas or modern goods from other nations?",fox-news,0,35.44,11.06
"""Given our struggling economy, preventing the tax increase and providing economic certainty should be our top priority.""",fox-news,0,35.44,11.06
"Rubio repeated his characterization of Obama as a president so concerned with softening any perception other nations has of the United States as a bully that he erred in acting in the other extreme, eager to acquiesce to foreign governments that have thumbed their noses at the U.S. and international laws.",fox-news,0,35.44,11.06
Former Trump lawyer Michael Cohen pleaded guilty to making false statements in a case brought by Mueller in November. ,fox-news,0,35.44,11.06
