text,source,label,reliability,bias
"“Our thoughts and prayers are with the members of Congress, their staffs, Capitol Police, first responders, and all others affected,” he said in a statement.",huffpost,0,37.82,-10.75
"Trump met on Wednesday with Lieberman and three other candidates: current acting FBI Director Andrew McCabe; Frank Keating, the former governor of Oklahoma who previously served as an FBI agent and in high-level positions in the Justice Department; and Richard McFeely, who served in the FBI for 24 years before retiring as executive assistant director in 2014.",huffpost,0,37.82,-10.75
"""I have got a job to do here in New Jersey that is much bigger than presidential politics.",huffpost,0,37.82,-10.75
"At a January fundraiser in Texas, Braley urged the attorneys present to contribute to his campaign and contrasted his background with Grassley's.",huffpost,0,37.82,-10.75
"His supporters expected him to run again in 2012, but he declined.",huffpost,0,37.82,-10.75
The proposal would instead affect the future production and sale of military-style weapons or high-capacity magazines.,huffpost,0,37.82,-10.75
"""It had been my intention to file cloture on both of these bills last evening,"" said Reid on the Senate floor on Tuesday, ""however, supporters of the original bills requested that some modifications be made.",huffpost,0,37.82,-10.75
Republicans know if they admit their involvement in this game of gotcha it will undermine their credibility.,huffpost,0,37.82,-10.75
"Lerner's decision to plead the Fifth comes as the Department of Justice has initiated an investigation into whether laws were broken at the IRS, according to Taylor's letter to the committee.",huffpost,0,37.82,-10.75
WASHINGTON — Real estate tycoon Donald Trump said Thursday he hopes questions surrounding Barack Obama’s U.S. citizenship won’t be the defining issue if he’s chosen as the Republican candidate to challenge the president’s re-election.,huffpost,0,37.82,-10.75
CNN shared footage of FBI agents arriving at the property:,huffpost,0,37.82,-10.75
"His son had reportedly pledged allegiance to ISIS before executing the attack, though officials say there is no evidence he had direct ties to the group.",huffpost,0,37.82,-10.75
"“Undoubtedly there is collusion,” Schiff told The Washington Post on Tuesday.",huffpost,0,37.82,-10.75
"UPDATE - May 30, 10 p.m.: Kathy Griffin issued a formal apology for the controversial images on Twitter.",huffpost,0,37.82,-10.75
"A grand jury in San Diego indicted the Hunters on charges of filing false campaign finance records, saying the couple misused more than $250,000 after a two-year investigation.",huffpost,0,37.82,-10.75
"""We’ve come a long way from my days going door to door for the Children’s Defense Fund and earning $16,450 as a young law professor in Arkansas—and we owe it to the opportunities America provides,"" Clinton said in a statement accompanying the returns.",huffpost,0,37.82,-10.75
"Despite concerns about Trump interfering with ongoing investigations into his campaign, Schiff warned that it is premature for Democrats on Capitol Hill to push for impeachment.",huffpost,0,37.82,-10.75
"Pelosi, who is expected to return to the House speakership Thursday afternoon after eight years as minority leader, intends as her first action to pass spending bills that won Republican support last year to reopen the closed agencies.",huffpost,0,37.82,-10.75
"""I've repeatedly said I don't question the president's faith,"" Santorum told host Bob Schieffer, denying what some have said was a signal that Santorum had challenged the legitimacy of Obama's Christianity.",huffpost,0,37.82,-10.75
"“This is a fight that will not end until we win it,” Pelosi said.",huffpost,0,37.82,-10.75
"None of the money will come from hurricane relief, Mulvaney said.",huffpost,0,37.82,-10.75
"And so they’re going to look for every boogeyman known to man,"" he said.",huffpost,0,37.82,-10.75
"“I think these 5-4 decisions are a problem, you said sometimes ― I think I’m quoting you correctly ― sometimes big corporations can capture an agency,” Whitehouse said to Gorsuch.",huffpost,0,37.82,-10.75
"Beck didn't really name names - save for a swipe at one Republican (presumably Sen. John McCain) for admiring another Republican, Teddy Roosevelt -- the latter of whom Beck accused of launching the modern progressive movement.",huffpost,0,37.82,-10.75
“I think the President Peña is taking an enormous political risk by hosting Trump.,huffpost,0,37.82,-10.75
"Since then, much intrigue has surrounded what conversations actually took place.",huffpost,0,37.82,-10.75
"Asked for her reaction to Tlaib’s “colorful language” ― the new Democratic congresswoman vowed to “impeach that motherfucker,” referring to Trump ― Pelosi said it was a free speech issue.",huffpost,0,37.82,-10.75
You've had legislation reaffirming that 'In God We Trust' is our motto.,huffpost,0,37.82,-10.75
Sestak brought the issue to the surface when he alluded to a job offer early in his primary run.,huffpost,0,37.82,-10.75
"“We’re looking at that,” Hoyer said.",huffpost,0,37.82,-10.75
"The clause states that in general, federal law takes precedence over state law.",huffpost,0,37.82,-10.75
The White House nevertheless insists that its package of proposals has teeth.,huffpost,0,37.82,-10.75
"Stone, according to the indictment, “on multiple occasions” around Dec. 1, 2017, told Credico (“Person 2”) that he should “do a ‘Frank Pentangeli’” in his testimony before the House Permanent Select Committee on Intelligence “to avoid contradicting Stone’s testimony.”",huffpost,0,37.82,-10.75
She was mum on whether she considered his proposal a final deal.,huffpost,0,37.82,-10.75
"""We can confirm that the Christie for Governor re-election campaign and the New Jersey Republican State Committee received subpoenas for documents from the U.S. Attorney's office, in addition to the subpoena the campaign previously received from the state legislative committee,"" said Sheridan.",huffpost,0,37.82,-10.75
"Also on Thursday, the House is to take up its first spending cut measure, a proposed 5 percent trim in the budgets of leadership, rank-and-file member and committee offices.",huffpost,0,37.82,-10.75
"At one point he appeared to mouth, ""I'm sorry.""",huffpost,0,37.82,-10.75
"""It turns out, Senator McCain would pay for part of his plan by making drastic cuts in Medicare: $882 billion worth -- $882 billion in Medicare cuts to pay for a ill-conceived, badly thought-through health care plan that won't provide more health care to people, even though Medicare is already facing a looming shortfall,"" Obama declared at a campaign stop in Roanoke, Va.",huffpost,0,37.82,-10.75
Sen. Bernie Sanders (I-Vt.) confirmed on Wednesday that Hodgkinson had volunteered for his presidential campaign.,huffpost,0,37.82,-10.75
"""There's a reason these programs are classified.""",huffpost,0,37.82,-10.75
"NBC further notes, “Strikingly, Trump . . . finishes first among Tea Party supporters (at 20 percent), followed by Romney (17 percent), Huckabee (14 percent), Palin (12 percent) and Gingrich (9 percent).”",huffpost,1,37.82,-10.75
Scalise underwent surgery at the MedStar Washington Hospital Center after being shot in the hip.,huffpost,0,37.82,-10.75
The possibility of increasing Medicare premiums for higher-income earners was also floated.,huffpost,0,37.82,-10.75
Act like being in the White House matters to you.,huffpost,0,37.82,-10.75
