text,source,label,reliability,bias
"It is rare for an FBI director to be appointed without the full backing of the Senate, Schatz noted.",huffpost,0,37.82,-10.75
"Trump said that he was ending the debate because he did not want to ""give up my right to run as an independent candidate,"" which he claimed the Republican Party was asking him to do if he wanted to moderate the debate.",huffpost,0,37.82,-10.75
"He ran for the GOP presidential nomination in 2008, capturing strong support from evangelical Christians and winning the Iowa caucuses.",huffpost,0,37.82,-10.75
"And what we know for sure is that without any of it we are facing a really difficult situation.""",huffpost,0,37.82,-10.75
"UPDATE: 7:19 p.m. -- The Washington Post now reports that Grimm has already ""been secretly indicted by a federal grand jury in Brooklyn, according to people familiar with the case.",huffpost,0,37.82,-10.75
Trump’s comments came at what was billed as the first Cabinet meeting of 2019.,huffpost,0,37.82,-10.75
"In January, Trump asserted that he had “the absolute right to declare a national emergency,” according to CNN.",huffpost,1,37.82,-10.75
"Abedin reportedly forwarded State Department emails, including some that contained passwords, to a personal account.",huffpost,0,37.82,-10.75
"He walked back his remarks later that day, criticizing “rumors” that he was going to resign ― even though they came directly from LePage himself.",huffpost,0,37.82,-10.75
"$1,071,872.87, to be exact, though of course this is more back-of-the-envelope than exact.",huffpost,0,37.82,-10.75
"When asked how genuine his presidential ambition is, Trump said, ""I always take things seriously, but I've never taken it seriously like this.""",huffpost,0,37.82,-10.75
"In a televised March debate, Blumenthal stated clearly he had not served in Vietnam.",huffpost,0,37.82,-10.75
He trailed Democratic nominee Hillary Clinton in the general election nearly the entire way.,huffpost,0,37.82,-10.75
Russia was expelled from what was then the Group of Eight after its annexation of Crimea from Ukraine.,huffpost,0,37.82,-10.75
"A Labrador bid helps all parties regardless of the outcome -- including Labrador himself, since a run will elevate him as a leader inside the House GOP.",huffpost,0,37.82,-10.75
"The forum, which ended Friday, was hosted by the Safari Club International Foundation and the United Republic of Tanzania.",huffpost,0,37.82,-10.75
"We know that on January 1 people's taxes will go up, we know that at the end of this month 2 million people will lose their unemployment insurance.",huffpost,0,37.82,-10.75
The Post reporters talked to more than 30 sources in the course of their investigation.,huffpost,0,37.82,-10.75
"Strzok exchanged texts with former FBI official Lisa Page that disparaged Trump as well as other politicians, including various Democrats.",huffpost,0,37.82,-10.75
Chairman Issa remains hopeful that she will ultimately decide to testify tomorrow about her knowledge of outrageous IRS targeting of Americans for their political beliefs.”,huffpost,1,37.82,-10.75
"As Texas governor, he directed funds to enforcement along the border and requested more National Guard troops from President Barack Obama.",huffpost,0,37.82,-10.75
“I don’t like that language.,huffpost,0,37.82,-10.75
"It’s also the result of some unusual alliances: Sen. Chuck Schumer (N.Y.), who is on track to become the next Democratic leader, led the effort against the president alongside Sen. John Cornyn (Texas), a conservative member of Republican leadership.",huffpost,0,37.82,-10.75
"Meanwhile, CNN reports that the “principal conclusion” of the report, which the attorney general will soon give to Congress, is expected to be made public.",huffpost,0,37.82,-10.75
“And I’m serious. Everything will be put into writing.,huffpost,0,37.82,-10.75
"Is the photo of him? I can't say with certitude"" he told Russert.",huffpost,0,37.82,-10.75
"A more congenial Rick Santorum doubled down on several controversial, and religiously laden, remarks in an interview Sunday morning on CBS's ""Face the Nation,"" where he defended his recent claims that prenatal testing results in abortions, that federally provided education was ""anachronistic,"" and that President Obama's policies are not ""based on the Bible.""",huffpost,0,37.82,-10.75
"""The reality is, we have more people older and who are living longer, so we need to make changes.",huffpost,0,37.82,-10.75
"I ran on the Republican principles.""",huffpost,0,37.82,-10.75
"Buying a car, by contrast he said, is ""designed to meet the needs of a customer.",huffpost,0,37.82,-10.75
"Justice Antonin Scalia said he felt ""whipsawed"" by Sellers' description.",huffpost,0,37.82,-10.75
"Though not affiliated with either major political party, tea party activists espouse a political philosophy of less government, a free market, lower taxes, individual rights and political activism.",huffpost,0,37.82,-10.75
"My job is to lead, and that's what I try to do,"" Christie said in 2014, according to the AP.",huffpost,0,37.82,-10.75
