text,source_party,label,source,reliability,bias
"My strong SUGGESTION is to go with the leading candidate, Mike Johnson, & GET IT DONE, FAST!""",Left,1,alternet,32.71,-14.76
State legislatures and courthouses in Republican-controlled states have largely led the charge.,Left,0,alternet,32.71,-14.76
"Our original plan was to stay with a group of people, but at the last minute, Chris admitted to being upset that we weren’t going alone.",Lean Right,1,boston-herald,36.31,9.68
"The ever-unlikable Pierpoint graduates might have finally got their feet under the table, but that just means bigger risks, worse decisions and wilder benders.",Lean Left,1,the-guardian,40.67,-7.97
"In the introduction to his excellent translation of the Satires (Penguin, 1974), Peter Green notes that Juvenal is among the most elusive of classical writers.",Right,0,american-greatness,18.93,22.45
"Our sale last weekend for Black Friday/Cyber Monday was so popular, that we're giving one FINAL chance at it.",Right,0,townhall,24.95,19.79
"Additionlly, China is buying tens of thousands of acres of U.S. farmland, we’re seeing a disturbing spike in anti-Semitism both here and abroad, we’re forced to purchase oil and natural gas from our enemies, we’re seeing an invasion of illegal immigration at our southern border.",Right,1,newsmax,28.9,13.54
"On Tuesday, Customs and Border Protection personnel logged more than 12,000 ‘migrant encounters,’ according to Fox News correspondent Bill Melugin.",Right,0,infowars,15.78,23.58
The Fed purchased nearly $3 trillion in mortgage-backed securities just from March 2020 to March 2022.,Right,0,infowars,15.78,23.58
"The 6-3 conservative majority on America’s highest court, forged by the three justices Mr Trump appointed between 2017 and 2020, is only part of the story.",Lean Left,1,the-economist,42.4,-1.43
The plan is to add two ETLs each way from I-90/94 to I-294 and one ETL each way from there to I-355.,Lean Right,0,reason,36.26,4.84
"See generally State v. Unique Ideas, Inc., 44 NY2d 345 (1978).",Lean Right,0,reason,36.26,4.84
"And that, in a nutshell, is what AimHire works to prevent.",Lean Left,1,washington-post,38.8,-6.85
"CLICK HERE FOR MORE FOX NEWS OPINION Last year, this new reporting rule was set to take effect.",Lean Right,1,fox-business,38.81,9.11
"WWE'S VINCE MCMAHON TALKS MASSIVE SHOW OF SUPPO FOR VETERANS, IMPORTANCE OF AMERICAN FLAG ""Viewership for Survivor Series was up 44 percent versus the previous record set in 2022.",Lean Right,0,fox-business,38.81,9.11
"During the first game that Needham played, an unnamed manager for the opposing team could immediately tell that Needham was a man identifying as a woman.",Lean Right,1,the-christian-post,36.41,10.31
"The Roman Catholic cathedral, a neoclassical edifice stands opposite City Hall, has been enlarged several times and twice rebuilt since 1647.",Lean Right,0,the-christian-post,36.41,10.31
A later version of the woman’s statement removed the strangulation allegation and instead claimed that Majors shoved her into the side of a car.,Left,0,vox,39.59,-10.05
"Having interviewed many government insiders and Beltway analysts, they reveal how the United States is often let down by poor administrative coordination, uncertainties over who is in charge, and regulatory and resource constraints.",Center,0,foreign-affairs,44.56,-6.55
"Marisa Wojcik (voice-over): Before Roe v. Wade was overturned, Dr. Kristen Lyerly, an OB/GYN from Green Bay, counseled patients at one of the few Planned Parenthood clinics in Wisconsin that provided abortions following the decision she Dr. Ford and Dr. Jenn Jury McIntosh, a maternal fetal medicine physician in Milwaukee, joined a lawsuit challenging the 1849 law.",Right,0,newsbusters,19.99,20.48
"We’ll not allow the corruption to steal such an important selection or any selection, for that matter.",Lean Left,1,usa-today,40.78,-4.12
"And when Christmas actually rolls around, the G-Men will be back in an exclusive late-afternoon window to get steamrolled by Philadelphia.",Lean Left,1,usa-today,40.78,-4.12
"On boarding the ship, people discovered a load of wool and a dead crew.",Lean Right,0,christianity-today,41.75,5.39
"Steer clear for action shoots, but this remains a killer model for many forms of photography.",Center,0,wired,36.77,-7.24
They said they were told repeated lies: that Ukraine lost the war and that their parents didn't want them.,Lean Left,0,cbs-news,41.76,-2.84
Conservationists said waiting that long would be dire for the endangered coho in the Redwood Creek.,Lean Left,0,cbs-news,41.76,-2.84
Advertisement A spokesperson for Tallahassee Memorial did not address the allegations in their statement.,Center,0,quartz,43.87,-4.77
That is up 15% from just a year ago and more than 50% from before the pandemic took hold.,Lean Right,0,washington-examiner,34.07,11.3
"This is not the first time TikTok has faced the threat of a ban due to national security reasons, as the Trump administration attempted to undertake such a federal action through executive order.",Lean Right,0,washington-examiner,34.07,11.3
"To watch Garrett’s report, a viewer would think that all vote-irregularity accusations are as meritless as Trump’s are.",Lean Right,1,washington-examiner,34.07,11.3
CLICK HERE FOR MORE ENTERTAINMENT NEWS CLICK HERE TO SIGN UP FOR THE ENTERTAINMENT NEWSLETTER Garten said she is not a chef; she actually trained herself how to do everything with some help from Julia Child.,Right,0,fox-news,35.44,11.06
Is it time to symbolically throw some Democrats into Boston Harbor by voting them out at the ballot box?,Right,1,wnd,13.06,21.0
"Amed Khan, who helped fundraise for the president in the 2020 election, is leaving the Biden Victory Fund National Finance Committee, and won’t attend an upcoming donor retreat in Washington, D.C., or holiday events at the White House, according to Politico.",Right,0,wnd,13.06,21.0
And Democrats have been warning about signs of Latino voters turning toward the GOP for years.,Lean Left,1,abc-news,45.25,-2.91
"Preview of the fourth GOP primary debate The fourth GOP primary debate is almost here: On Wednesday, at the University of Alabama in Tuscaloosa, the shrinking GOP primary field will take the stage with the start of primary voting less than six weeks away.",Lean Left,0,abc-news,45.25,-2.91
"In pursuit of this goal, Obama and now Biden have poured billions of dollars into the coffers of the terrorism-supporting country, and in return, the world has gotten a lot more terrorism.",Lean Right,1,hotair,24.77,12.78
Because the Ls pile up very quietly in Dirty Joe’s America.,Right,1,the-american-spectator,17.46,22.97
We are freed to surround ourselves with those who reflect our deepest values-parents included.,Left,1,the-atlantic,37.96,-9.01
"Instead, you can expect to see them showing up to your local hotel or motel by the busload.",Right,1,the-gateway-pundit,14.91,23.64
Russian talking heads proudly assert that Moscow is not interested in any deals and pontificate about invading other countries to continue the expansion of the Russian empire.,Left,1,daily-beast,33.54,-10.51
"Top regions and cities Rome Italy’s capital, Rome, is one of the world’s great cities, the magnificent stage for a lion’s share of European history, a palimpsest where ancient, medieval, Renaissance and Baroque landmarks stand shoulder to shoulder.",Lean Left,0,the-independent,38.37,-6.99
"The real robbery, of course, is that Lopez didn’t even get an Oscar nomination for it.",Lean Left,1,the-independent,38.37,-6.99
Systematic campaign West Bank settlers have been stepping up attacks and harassment for years.,Center,1,christian-science-monitor,44.22,-2.47
And he and his wife recently started developing recipes for their own ice cream brand.,Center,0,christian-science-monitor,44.22,-2.47
"They say it was all anxiety-producing - spending days working for the next paycheck, running on a consumer treadmill, knowing the world was heating but feeling there was nothing they could do about it.",Center,1,christian-science-monitor,44.22,-2.47
The man the Wallers outbid is also a lighthouse enthusiast who owns two others.,Center,0,christian-science-monitor,44.22,-2.47
President Joe Biden on Wednesday slapped down a question on his alleged role in the Biden family's business dealings and his reported meetings with the associates of his brother James and son Hunter.,Lean Right,1,just-the-news,33.31,10.7
The suspect fled the scene in a vehicle and officers checked the home where the gunfire exchange occurred and found two more deceased.,Lean Right,0,just-the-news,33.31,10.7
"Europe sales rose by 20% during the first half of the year from a year ago, they said.",Center,0,cnbc,43.82,-1.81
The Principle Approach method has been validated by consistently producing the highest scores on the PEERS Test.,Lean Right,0,washington-times,34.92,11.31
Baker is scheduled to speak Wednesday at the Sports Business Journal’s Intercollegiate Athletic Forum in Las Vegas.,Lean Right,0,washington-times,34.92,11.31
"The modern version sets the action force P by an object equal to the other object’s acceleration, so P = a.",Lean Left,0,the-conversation,40.75,-4.86
Can you build back that trust or do you think you’re just starting again?,Left,0,new-york-magazine,39.84,-9.95
"He’ll soon be little more than a footnote, a piece of historical trivia.",Left,1,the-new-yorker,40.91,-12.25
"Warby Parker’s stylish, custom-crafted glasses have been a popular choice for trendy eyewear since 2010, when its four founders hit it out of the park and acquired a cult following.",Lean Left,1,time-magazine,41.12,-7.42
"Spotify maintains that the $1 billion-plus investment was crucial in bringing new podcast listeners to the platform, and a recent strategy shift that has seen big deals not renewed is the product of a plan to drive higher margins for each of its sponsored shows.",Center,1,fortune,36.93,-2.44
"Citigroup director Jason Bazinet said that while the bank likes Spotify’s strategy and execution, it no longer believes the risk-reward tradeoff was compelling for investors.",Center,0,fortune,36.93,-2.44
A soldier told the British state broadcster that Ukraine’s losses at this flashpoint are being covered up by President Vladimir Zelensky.,Lean Right,0,rt,28.66,11.46
"When you book something through our retail links, we may earn an affiliate commission.",Left,0,vogue,39.13,-10.91
"The star of the night is resolutely the abalone served with rice, drizzled with a deeply complex koshihikari liver sauce that sweetens every spoonful.",Left,0,vogue,39.13,-10.91
"Whether the vibe was more farm girl or monarch, ostentatious ribbons clearly aren’t the look to go for if you’re feeling shy.",Left,1,vogue,39.13,-10.91
Model Kendall Jenner looked especially sultry-eyed on the red carpet at last night’s third annual Academy Museum Gala.,Left,0,vogue,39.13,-10.91
"After Estrada’s short-lived term, Cruz Araneta was elected chairperson of the Heritage Conservation Society, which helped the Department of Education restore the Gabaldon School Houses, which were built during the American colonial period.",Left,0,vogue,39.13,-10.91
Her flair for business and an understanding of how to appeal to a wider fanbase transcended the world of modeling.,Left,0,vogue,39.13,-10.91
Imaginary landscapes without people and unbridled color combinations have been turning up in the work of more and more young artists for some time now.,Left,0,vogue,39.13,-10.91
These are my two non Grime covers for Vogue + China.,Left,0,vogue,39.13,-10.91
"There was a sense that antiretroviral drugs for HIV, Western governments and NGOs did not want to give them to Africans because they had a very racist assumption that they were not disciplined enough to take the drugs in a regular basis.",Left,1,vogue,39.13,-10.91
"Yet, all nepo baby discourse pales in comparison to what New York magazine unleashed late last year, informally called the Nepo Baby Issue, where we discovered that Rooney Mara’s family owned a baseball team, maybe two baseball teams.",Left,1,vogue,39.13,-10.91
"The ballyhooed local bookstore, Much Ado Books, is a few minutes away on foot, as is the village shop (stock up on Sussex Crisps) and the Singing Kettle Teahouse, which is ordinarily packed with walkers sitting down to wedges of lemon drizzle.",Left,0,vogue,39.13,-10.91
"On the last evening in November, New York’s chicest gathered in NoMad at the grand opening of The Fifth Avenue Hotel alongside founder Alex Ohebshalom.",Left,0,vogue,39.13,-10.91
"In the video, my father playfully assumed the role of an interviewer and introduced me as a world-renowned singer, dancer, and even a toy maker.",Left,0,vogue,39.13,-10.91
"So yeah, thank you for coming to my very click bait titled talk.",Left,1,vogue,39.13,-10.91
"It seems to have our British street stylers in a colorful mood, mixing and matching prints and wearing the boldest of hues.",Left,0,vogue,39.13,-10.91
"Another vault, he explains, is hidden in his wardrobe (my favorite room as it features its own bathtub and a balustrade, and is filled with glass doors decorated with prints and textiles Alessandro designed himself).",Left,0,vogue,39.13,-10.91
"With a spectacular spread of costumes, poppy musical numbers and, of course, a ton of pink, Greta Gerwig’s fantasy-comedy feature is equally as grandiose-but decidedly more fun.",Left,1,vogue,39.13,-10.91
"While rhinoplasties are no longer in the United States’ top five elective plastic surgeries, the nose job hasn’t traveled far from the collective consciousness: About 350,000 surgeries are performed each year across the country and about 944,468 globally in 2022.",Left,0,vogue,39.13,-10.91
"Another thing that, to kind of piggyback what you were saying, Seb.",Left,0,vogue,39.13,-10.91
"Being the last sign of the Zodiac, Pisces absorb every milestone as if it’s a life lesson - no wonder they’re known as the old souls of the horoscope.",Left,1,vogue,39.13,-10.91
"And then, the second element of it is more so from an access and exclusivity standpoint.",Left,0,vogue,39.13,-10.91
"And then also being able to be a part of it is such an honor, so.",Left,1,vogue,39.13,-10.91
"So this came from a variety of sources, including kind of alt text that people would do for search engine optimization, for example, people would label things to get them higher up on Google and that was helping the original early bots kind of figure out what they are.",Left,0,vogue,39.13,-10.91
"If you do like your coffee with something else, just make sure whatever you choose isn’t heavily processed.",Left,0,vogue,39.13,-10.91
It's important to protect your skin as much as possible when you are using so much makeup.,Left,0,vogue,39.13,-10.91
"But you can certainly follow me there and my work and how we're thinking about rulemaking and making sure that we develop legal frameworks across the world that include more people, not just in our images, but in the value that those images bring to the rest of the world.",Left,0,vogue,39.13,-10.91
We were trying to figure out what to do with the brows.,Left,0,vogue,39.13,-10.91
"But when they’re dressed in the perfect pair of jeans, the fleece that always seems to fall in just the right way, that’s where they feel most attainable, most accessible, most enviable.",Left,1,vogue,39.13,-10.91
Maybe we have time for maybe one more question if people have other questions.,Left,0,vogue,39.13,-10.91
But there are always gonna be people who only want to hear news that aligns with their views.,Left,0,vogue,39.13,-10.91
"But all the science in the world doesn’t make the way we experience color less personal, he concedes.",Left,0,vogue,39.13,-10.91
"Then there’s the tongue-in-cheek impracticality of it all-fur and Lysol, well, likely won’t mix in the longterm.",Left,0,vogue,39.13,-10.91
"Key Ingredients : Free of sulfates and parabens, the formula is enriched with vegan proteins, prebiotics, and a biosurfactant for optimal scalp health and hair moisture.",Left,0,vogue,39.13,-10.91
"As well as featuring sweeping layers and lots of shine, Hosk’s bob was a marriage of next-level root volume and dimensional color-think darker brunette shades underneath and luminous blonde on top - which lent extra body and movement to the style.",Left,0,vogue,39.13,-10.91
"So, for this one and the one after, we kind of like have the skin a little bit more flat and not as much texture.",Left,0,vogue,39.13,-10.91
"The sparkling formula adds an iridescent gleam to lids, to be used alone or to enhance a more stand-out eye look for evening.",Left,0,vogue,39.13,-10.91
"They're moving forward in so far as they want immersion, and being able to see, and hear, and touch, and feel as well.",Left,0,vogue,39.13,-10.91
And cable news now seeks to inflame and seeks to polarize people.,Left,1,vogue,39.13,-10.91
