text,source_party,label,source,reliability,bias
"The event features boutique shopping, silent auction, luncheon and fashion show.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Rees, who served as a deputy assistant for domestic policy to former Vice President Dick Cheney, knows all too well how that game is played.",Left,1,alternet,32.71,-14.76
"They got the third PP of the game early in the second but, again, they were kept off the board thanks to Columbus goalie Spencer Martin.",Lean Right,0,boston-herald,36.31,9.68
Simply email letterstoeditor .com Go here for our letters page and let us print your opinions!,Lean Right,0,boston-herald,36.31,9.68
This absurdity also exposes the problems that have come from the Supreme Court allowing Congress to ignore constitutional limits on its authority and then delegate its power to bureaucrats.,Lean Right,1,boston-herald,36.31,9.68
They punched him from behind before he was able to run away.,Lean Right,0,boston-herald,36.31,9.68
Building a reliable pipeline of homegrown arms is exactly how Breslow made his name as an executive in the first place.,Lean Right,0,boston-herald,36.31,9.68
"Like Monday’s blowout in Washington, D.C., the Celtics rested their starters for the entire fourth quarter.",Lean Right,0,boston-herald,36.31,9.68
"But if you want to continue to interact with these former in-laws, refrain from the temptation to use it to cut their brother down to size.",Lean Right,0,boston-herald,36.31,9.68
But there is no debating they are the NFL’s most boring.,Lean Right,1,boston-herald,36.31,9.68
"And their offense, averaging a measly four yards per play - four!",Lean Right,1,boston-herald,36.31,9.68
"So, Healey should say basta and hire Giovanbattista Fazzolari right away.",Lean Right,1,boston-herald,36.31,9.68
He’s hauled a few goose-neck trailers with it and some cows for a friend.,Lean Right,0,boston-herald,36.31,9.68
The two-seeded Skippers finished with 226 yards on the ground as well as four rushing scores to take down the No.,Lean Right,0,boston-herald,36.31,9.68
"Even Belichick's lame, mumbly and defensive press conferences are scoring more points with a ticked-off fan base than his offense is.",Lean Right,1,boston-herald,36.31,9.68
"There’s much critics hate here - including that some lower-income households might end up paying more, not less - but don’t lay blame or thanks for this sea change at the CPUC’s feet.",Lean Right,1,boston-herald,36.31,9.68
"But reconstructing how a large operation handles its animals, grazing and birthing is easier said than done - and often comes with other consequences, Deal said.",Lean Right,0,boston-herald,36.31,9.68
Smith has serious reservations about allowing others to drive his truck.,Lean Right,0,boston-herald,36.31,9.68
Has workplace culture become so impersonal that people no longer have or employ basic social skills?,Lean Right,0,boston-herald,36.31,9.68
"Yet, with all these Wonder Woman-sized missions of self-fulfillment on the go, there’s still more to do.",Lean Right,1,boston-herald,36.31,9.68
But just look at his ingenious schemes to foil a pair of not-so-bright burglars.,Lean Right,1,boston-herald,36.31,9.68
"Its question is: When your job is welcoming the world to your house, how do you greet them?",Lean Right,1,boston-herald,36.31,9.68
"Whereas Iowa Republicans tend to be very conservative, 40-50% of the vote in the New Hampshire primary is likely to be unaffiliated voters who are less inclined to vote for Trump than the average GOP primary voter.",Lean Right,1,boston-herald,36.31,9.68
"Speaking on background, the official said that it is not the goal of his nation’s military to target the Palestinian people also held hostage by Hamas terrorists, and that resulting calls by some in the U.S. to show the hostage takers some quarter demonstrate a fundamental misunderstanding of the situation on the ground.",Lean Right,1,boston-herald,36.31,9.68
Obviously you guys have been here longer than me watching Patriots games.,Lean Right,0,boston-herald,36.31,9.68
"During that time, he said he came to accept the wolves and changes that were coming, though other ranchers remain bitter.",Lean Right,0,boston-herald,36.31,9.68
Poor people in rural areas are relatively expensive to serve; rich people in condos in urbanized areas are cheap to serve.,Lean Right,1,boston-herald,36.31,9.68
"A wave of impactful arms soon materialized, helping accelerate Chicago’s rebuild and getting the Cubs back into playoff contention years ahead of schedule.",Lean Right,0,boston-herald,36.31,9.68
"Then, if they also lost out on Yamamoto, they may find themselves empty-handed and suddenly facing a heavily depleted pitching market.",Lean Right,0,boston-herald,36.31,9.68
The former Celtic galloped around the court and chest-pumped Myles Turner as the rest of his Pacers teammates flooded the court to celebrate an imminent victory.,Lean Right,0,boston-herald,36.31,9.68
"DUBAI, United Arab Emirates - The United States committed to the idea of phasing out coal power plants, joining 56 other nations in kicking the coal habit that’s a huge factor in global warming.",Lean Right,0,boston-herald,36.31,9.68
"There’s no legal requirement for PBMs to provide equal reimbursement, so they can favor affiliated pharmacies while leaving independents out.",Lean Right,1,boston-herald,36.31,9.68
Senate Republicans claimed victory for pushing the branch to agree to a formal session which never occurred because the House did not move on the motion.,Lean Right,0,boston-herald,36.31,9.68
The Wu Administration is actually exploring such an idea as a basic income program.,Lean Right,0,boston-herald,36.31,9.68
Even worse than lax application of U.S. immigration laws are consistent efforts to reward immigration law breakers.,Lean Right,1,boston-herald,36.31,9.68
The Celtics led by 21 at halftime after another blistering hot offensive first half and kept their foot on the gas pedal.,Lean Right,1,boston-herald,36.31,9.68
This progressive bit of ratemaking is brought to you via unassuming little paragraphs in a bill passed (with precious little public comment or debate) by the Legislature and signed by the governor last year: Assembly Bill 205.,Lean Right,1,boston-herald,36.31,9.68
"Around mile marker 2.6 near Exit 3, police said, the truck hit the Honda head on in the southbound left lane.",Lean Right,0,boston-herald,36.31,9.68
Tatum scored 12 of his 30 in the second quarter as he attacked mismatches like T.J. McConnell.,Lean Right,0,boston-herald,36.31,9.68
"Fans feel it, like the rain droplets that soaked their jerseys and sweatshirts Sunday; tears from the Foxboro football gods above.",Lean Right,1,boston-herald,36.31,9.68
Mortenson said he took his second shot at the buck in the range of 75 to 80 yards.,Lean Right,0,boston-herald,36.31,9.68
"And once vulnerable to horrible losses to inferior teams, the Celtics have not overlooked their opponents this week.",Lean Right,0,boston-herald,36.31,9.68
"Our original plan was to stay with a group of people, but at the last minute, Chris admitted to being upset that we weren’t going alone.",Lean Right,1,boston-herald,36.31,9.68
The police did not indicate whether Kenney was a restaurant patron or a passerby.,Lean Right,0,boston-herald,36.31,9.68
Our economy was not shackled by regulations and we controlled the oil market across the globe.,Lean Right,1,boston-herald,36.31,9.68
"What you get is coming-of-age memoir, triptych and the most charmingly casual of art educations.",Lean Right,0,boston-herald,36.31,9.68
Left-leaning think tanks and policy institutes such as The Brennan Center for Justice took it upon themselves to issue public statements castigating Trump.,Lean Right,1,boston-herald,36.31,9.68
"November’s tax numbers, due out this week, are also expected to miss benchmark, according to the Senate Ways and Means Chair.",Lean Right,0,boston-herald,36.31,9.68
"The Alabama Crimson Tide who lost to Texas were chosen because, well let’s be honest the TV networks pressured the selection committee to choose Alabama because they are historically a much better known team than Florida State University.",Lean Right,1,boston-herald,36.31,9.68
That’s the message you’ll receive - loud and clear - when you are pushed out.,Lean Right,1,boston-herald,36.31,9.68
"Harvey Silverglate Cambridge Slamming Court In the wake of the Supreme Court’s affirmative action ruling striking down race-based admissions at colleges and universities, President Biden, his fellow Democrats and their coat holders in the liberal media immediately began attacking the Court and even individual justices.",Lean Right,1,boston-herald,36.31,9.68
How about for the taxpayers whose money would be used for these free money handouts?,Lean Right,1,boston-herald,36.31,9.68
She was paddleboarding with a male relative at the rear of the resort in western New Providence.,Lean Right,0,boston-herald,36.31,9.68
"Part of the stress from the reintroduction is the potential to lose animals and income, Deal said.",Lean Right,0,boston-herald,36.31,9.68
"Adrienne Shelley, who is no longer with us, was a huge part of our creative conversations and continued the legacy of this beautiful story and film that she made.",Lean Right,0,boston-herald,36.31,9.68
The whole thing is even more absurd given that Stellantis is simply responding to government mandates.,Lean Right,1,boston-herald,36.31,9.68
Lawmakers barred Healey from using the entire $250 million until her administration finds and opens the overflow site by Dec. 31.,Lean Right,0,boston-herald,36.31,9.68
"These bills aim to curb the power of pharmacy benefit managers (PBMs) - the giant, secretive corporations that have played a significant role in driving drug prices higher and independent pharmacies out of business.",Lean Right,1,boston-herald,36.31,9.68
"They went on a 14-0 run in the opening minutes, a stretch that was a testament to how scary they can be offensively.",Lean Right,0,boston-herald,36.31,9.68
