text,source_party,label,source,reliability,bias
"Called Senate Bill 43, the new law, set to take effect Jan. 1, will be the subject of a county hearing Tuesday at which supervisors will debate delaying its implementation for one year.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
The administration keeps parroting this lie as officials from the impeached president on down commit corrupt acts so regularly that the mainstream media has barely batted an eyelash at the fact that the administration has ignored pesky little things like Supreme Court decisions for weeks now.,Left,1,alternet,32.71,-14.76
"It’s sad that we can’t give the fans what they want, to win.",Lean Right,0,boston-herald,36.31,9.68
"The extraordinary story of how Williams carved an unprecedented role for herself inside a male-dominated world, while managing secretly to have two children by a married Daily Mail journalist and conceal the pregnancies from her colleagues, is one begging to be told by another woman, and McDougall brings nuance to it.",Lean Left,1,the-guardian,40.67,-7.97
"For example, you will be able to diminish the police force and empty the prisons.",Right,1,american-greatness,18.93,22.45
"Examples of this type of information include your name, signature, Social Security number, address, telephone number, driver’s license or state identification card number, credit card number or any other financial information, medical information, or health insurance information.",Right,0,townhall,24.95,19.79
"We had drifted apart but in recent years managed to reestablish our friendship and share memories of our times together.""",Right,0,newsmax,28.9,13.54
"But the moment someone else builds one better or cheaper than yours, you can end up in bankruptcy court.",Right,1,newsmax,28.9,13.54
"Congress passed the Inflation Reduction Act, which included massive spending, perhaps as much as $1 trillion, for so-called clean energy and health care, on the premise that pouring more money into the economy will somehow magically reduce inflation.",Right,1,infowars,15.78,23.58
Settler groups have become bolder and the army has intensified its raids on Palestinian towns and cities.,Lean Left,1,the-economist,42.4,-1.43
"The agents were tasked with cataloging the contents of the boxes, but they also seized piles of valuables-gold coins, luxury watches, family heirlooms, and stacks of cash-from people who had not been charged with any crimes.",Lean Right,1,reason,36.26,4.84
He also wants Israel to commit to talks toward a two-state solution once the war ends.,Lean Left,0,washington-post,38.8,-6.85
"Now, I’m generally tolerated as a harmless eccentric who will soon be gone.",Lean Right,1,fox-business,38.81,9.11
"In one video she claims the Patek Philippe Nautilus 5711 on her wrist costs 100,000 pounds, or about CAD$170,000 - more than double the average Canadian’s yearly income.",Lean Left,1,global-news,44.54,-4.26
