text,source_party,label,source,reliability,bias
"Liyan Chen is joined by her son, Kai, as she chops roast duck for her congee, a thick porridge of leftover roast meat, jasmine rice and water, at home in Montclair, N.J. (Rachel Vanni / The New York Times) Instant Pot Congee Makes 4 to 6 servings 2 to 3 cups diced roasted duck, chicken or turkey (preferably dark meat), with some of the skin 1 cup jasmine rice, rinsed 1½ teaspoon fine salt, plus more to taste ½ teaspoon ground white pepper, plus more to taste 2 cups chopped romaine (optional) Thinly sliced scallions, for garnish Thinly slivered ginger, soy sauce, sesame oil or chile crisp, for garnish (optional) In the pot of an electric pressure cooker, add roasted meat, rice, salt, pepper and 6 cups water.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"On the street, his friend John leaned into the camera frame, striking a goofy and almost schoolboy-like pose shortly before they jetted to America on a trip that would change their lives and millions of others’ forever.",Lean Right,0,boston-herald,36.31,9.68
"Havel, Mick Jagger and the Plastic People were among the audience for the Royal Court premiere of Rock ’n’ Roll, along with Pink Floyd’s David Gilmour, though sadly not Barrett, its wayward Pan figure, who died days after the play opened.",Lean Left,1,the-guardian,40.67,-7.97
"Are they bullies who count on the Western silent majority to remain quiet as they disrupt lives, trash Western tolerant culture, and commit violence?",Right,1,townhall,24.95,19.79
"And now, after last month’s horrific Hamas terrorist attack on Israel and massacre of Israeli citizens, comes Erdogan spewing his anti-Israel hate and venom.",Right,1,newsmax,28.9,13.54
Army acquisition chief Doug Bush said on Monday that the details still have to be determined by the Office of Management and Budget.,Right,0,infowars,15.78,23.58
Today these countries either simply cannot get access to finance or are asked to pay unaffordable interest rates.,Lean Left,0,the-economist,42.4,-1.43
"Even in places like Venezuela, where bitcoin mining boomed thanks to the government subsidizing energy to near-zero cost, bitcoin is forcing energy innovation.",Lean Right,0,reason,36.26,4.84
"Supporters say the system would remove about 3 million vehicles from the road, create 35,000 jobs and increase tourism between Nevada and California.",Lean Left,0,washington-post,38.8,-6.85
Internal DeLorean documentation indicates the car was first delivered to early DeLorean investor and comedian Johnny Carson.,Lean Right,0,fox-business,38.81,9.11
"Pat Bell / Global News In fact, The New Reality heard from Iranian Canadians, legal experts, and security and intelligence sources who say Canada has an especially big problem with hundreds, maybe thousands, of potentially dangerous regime-connected officials here on Canadian soil.",Lean Left,0,global-news,44.54,-4.26
One forecast has clear skies while another has mostly cloudy skies.,Lean Left,0,global-news,44.54,-4.26
"If government officials refuse to respect that, our communities - and government agencies - will be overwhelmed at meeting the needs once met by people of faith and their religious institutions.""",Lean Right,1,the-christian-post,36.41,10.31
Our training allows for indigenous Bible translation teams to be able to use best practices when they are translating the Bible for themselves.,Lean Right,0,the-christian-post,36.41,10.31
