text,source_party,label,source,reliability,bias
"The smooth aluminium body, excellent keyboard and trackpad are just as good as they ever were.",Lean Left,1,the-guardian,40.67,-7.97
The nihilistic abolish cult isn’t interested in the hard work required to regain some semblance of a democratic republic.,Right,1,townhall,24.95,19.79
"DeSantis is better on the issues than Trump, but the fact is that Trump is more than good enough on policy.",Right,1,townhall,24.95,19.79
"The Left wishes to destroy those principles and, as we are witnessing, is succeeding in doing so.",Right,1,townhall,24.95,19.79
"Advertisement Another question is just how loyal supporters of Maurico Macri, with whom Milei has formed an alliance to win the run-off election, will prove to be in the longer run?",Right,0,townhall,24.95,19.79
The duty of journalism is to report the truth - not manipulate public opinion to advance a partisan cause.,Right,0,townhall,24.95,19.79
"While the supply of ICE vehicles has remained between 52 and 58 days for most of the year, the supply of EVs at the beginning of October was 97 days, slightly down from the peak of 111 days in July.",Right,0,townhall,24.95,19.79
With July being the month that two of the most prestigious fresh water yacht races are held - the Chicago-Mac Race and the Port Huron-Mac race - this is as good a time as any to check out a great sailing movie.,Right,0,newsmax,28.9,13.54
"He could then reverse his recent declaration that there should be no elections until after the war, and simply not run for re-election.",Right,0,infowars,15.78,23.58
Jacob recorded the entire incident and posted footage of himself abandoning a 1940 Taylorcraft plane to YouTube.,Lean Left,0,global-news,44.54,-4.26
"Even though their house is right there, in sight, the Israeli soldiers order them to take an hours-long detour.",Left,1,vox,39.59,-10.05
"We deny them advanced-chip technology, take them out of some of our supply chains and make unserious threats about Taiwan.",Lean Left,1,usa-today,40.78,-4.12
Thanks also goes to the 75 of 99 House members who supported the measure - Republicans and Democrats - that returns humanity to married rape victims regardless of gender.,Lean Left,1,usa-today,40.78,-4.12
"Community unites in face of disaster Many are in shelters or refugee camps, such as Aseel Mousa, a 25-year-old translator and freelance journalist in Gaza.",Lean Left,0,usa-today,40.78,-4.12
And he pointed out that the 10 commandments are a bunch of thou shall nots.,Lean Right,1,christianity-today,41.75,5.39
"Yes, you very well may have more ministry fruit if you just have your neighbors over on a regular basis.",Lean Right,0,christianity-today,41.75,5.39
"So it's in our oral cavity, our tongue, and also lots of glands.",Center,0,wired,36.77,-7.24
"Its members make insane, often tasteless jokes, moving quickly to jump on trends.",Center,1,wired,36.77,-7.24
How does an archeologist look at an ancient column and conclude this was a Roman brothel?,Center,1,wired,36.77,-7.24
"So if he's a boxer, you have the gentleman propped up in the corner of a boxing ring.",Center,1,wired,36.77,-7.24
"And of course this caused a big kerfuffle because when the black hole evaporates, eventually that event horizons is yanked up.",Center,0,wired,36.77,-7.24
"Blue Apron is arguably the gold standard for transparency with easily identified meal plan tags (low-calorie, heart healthy) and detailed nutritional labels.",Lean Left,0,cbs-news,41.76,-2.84
Meta has attempted to step up its efforts to protect youth on the platform as members of Congress have sought to advance legislation like the Kids Online Safety Act.,Lean Right,0,washington-examiner,34.07,11.3
"CLICK HERE TO GET THE FOX NEWS APP The Iowa Republican Caucuses will be held on Jan. 15, 2024, and will be followed by the New Hampshire primary on Jan. 23.",Right,0,fox-news,35.44,11.06
Mortgage points are a type of prepaid interest that you can pay upfront - often as part of your closing costs - for a lower overall interest rate.,Right,0,fox-news,35.44,11.06
"CLICK HERE TO GET THE FOX NEWS APP As of October, just under 20% of the U.S. electricity is powered by coal, according to the Department of Energy.",Right,0,fox-news,35.44,11.06
"God is still in his temple, still on his throne, still in control.",Right,1,fox-news,35.44,11.06
"Phillips included a right side profile shot of the fan wearing an Indian headdress and, from the angle the photo was taken, appearing to wear black face.",Right,1,wnd,13.06,21.0
"The stakes couldn’t be higher with China’s increasing aggression, nuclear expansion, and the escalating military buildup paid for by America’s middle class.",Right,1,wnd,13.06,21.0
This would be another attempt to steal an election from him.,Right,1,wnd,13.06,21.0
The House Oversight and Accountability Committee released bank records showing direct payments to Joe Biden before he was president linked to family business ventures.,Right,0,wnd,13.06,21.0
The fact that she’s backpedaling now suggests she’s hearing from people who weren’t impressed.,Lean Right,1,hotair,24.77,12.78
Bogost: That’s on our next episode of How to Keep Time.,Left,0,the-atlantic,37.96,-9.01
"Joining the actors into it-and obviously, you know, dragging it out through many months-was a siren to the entire industry of, like, This streaming model, the way things have progressed in terms of making movies and TV, and the lack of public data about who watches anything, and the, you know, the blind leading the blind in terms of what’s even popular, that’s just not going to work going forward.",Left,1,the-atlantic,37.96,-9.01
"Prasad continued to thrive as he moved to UCSF even as he made new enemies for questioning the American public health catechism on COVID in essays, academic papers, presentations and his nearly-2-year-old YouTube channel.",Lean Right,1,just-the-news,33.31,10.7
But we always thought - because DALL-E was such a visual medium - that it was going to be the high watermark for what the consumer level of interest would be in these tools.,Center,0,cnbc,43.82,-1.81
Such physical experimentation with laboratory analogs has been used to develop models related to food additives.,Lean Right,0,washington-times,34.92,11.31
"Lumumba, wrongly suspected of being on the Soviet payroll, was murdered by his political enemies, not the CIA’s reluctant assassin.",Lean Right,1,washington-times,34.92,11.31
"Mr. Norris was on staff with Cru (formerly Campus Crusade for Christ) for 13 years where he served at Southern Miss (2002-2004), University of Georgia (2004-2008), and back at the University of Alabama as the campus director (2008-2015).",Lean Right,0,washington-times,34.92,11.31
"We know that this record drop in child poverty reached the Black, brown, and rural children who are disproportionately likely to be poor.",Lean Right,1,washington-times,34.92,11.31
"Last, but certainly not least, it’s impossible to pursue your child’s heart when staring at a screen.",Lean Right,1,washington-times,34.92,11.31
"However, directly counting the number of galaxies in different regions does indeed suggest we are in a local void.",Lean Left,0,the-conversation,40.75,-4.86
And it looks like the patterns seen overseas are being replicated locally.,Lean Left,0,the-conversation,40.75,-4.86
"To collect outstanding debts, some states even sued formerly incarcerated people for the cost of their room and board; other states did not.",Lean Left,0,the-conversation,40.75,-4.86
And charity just won’t cut it - people never get out of poverty by using charitable programs and there is a loss of dignity for those who use them.,Lean Left,1,the-conversation,40.75,-4.86
What the experts say Most Americans don’t want the United States to be the world’s policeman.,Lean Left,0,the-conversation,40.75,-4.86
"Having the same last name as our Papa, it connects us.",Left,0,the-new-yorker,40.91,-12.25
"Bleak as it sounds, industrial America today resembles the dementia-addled Grandma from the ad.",Right,1,the-american-conservative,31.63,14.44
Trump nominated three justices to the Supreme Court who swore they would be bound by precedent-and then overturned a half-century of it.,Lean Left,1,washington-monthly,35.78,-12.08
The vice president’s policy staff had sent Harris a large pile of documents designed to get him into Biden’s headspace.,Lean Left,0,washington-monthly,35.78,-12.08
World hit by major health crisis as obesity drugs make people stop exercising A global health crisis will erupt as taking obesity drugs makes people stop exercising and increases consumption of junk food.,Lean Right,1,rt,28.66,11.46
"During an October Senate committee hearing, the DHS secretary dodged questions about how many foreign nationals had unlawfully crossed the U.S. southern border and avoided answering why he hadn’t fired a DHS employee who openly sided with Hamas over the terrorist organization’s Oct. 7 attack on Israel.",Right,1,the-federalist,21.77,18.67
"But it also includes some of the worst dialogue in years, makes a hash of history, and dashes so rapidly through time and space that it gives viewers whiplash.",Right,1,the-federalist,21.77,18.67
Many Americans fell out of love with a Mouse that wants to trans their kids.,Right,1,the-federalist,21.77,18.67
Shutting down the border and opening up drilling in the country are not abuses of power.,Right,1,independent-journal-review,25.81,12.82
Nearly half the room left in disappointment before the meeting ended.,Lean Right,0,new-york-post,31.92,9.28
Both are also capable of playing second if the Yankees trade Torres.,Left,0,new-york-daily-news,40.47,-8.12
"The following are the standard, with aspects enforced principally by either the Bureau of Customs and Border Protection or the Federal Trade Commission.",Right,0,american-thinker,13.67,24.85
"And, the constant fear among mainstream Democrats is to be primaried by a Democrat Socialist, which led to the elections of many Squad members, notably, Alexandria Ocasio Cortez in New York and Ayanna Presley in Massachusetts.",Right,1,american-thinker,13.67,24.85
"Take ethanol mandates, the poster child for zombie government programs that never die regardless of the damage they do.",Right,1,american-thinker,13.67,24.85
"They did so because they believed that by standing with anyone who claimed to be oppressed, they could prove themselves to be allies and progressives in good standing.",Right,1,washington-free-beacon,23.47,14.45
Microsoft loves the idea of access to the Asia market but it comes with a catch.,Right,1,washington-free-beacon,23.47,14.45
The team at Foul Witch dares to imagine what would happen if you conjured Italian cooking anew in a stoned brainstorming session.,Left,1,esquire,27.41,-18.14
But vehicle processing once again shut down on Nov. 27 at that same location.,Center,0,az-central,42.22,-7.0
"As 2022 ended, interest rates were rising, inflation was running at a 6.5% annualized pace and the stock market had just suffered a 19% drubbing.",Center,0,az-central,42.22,-7.0
Read more about the mess the GOP is in-and get a load of Hovde cosplaying an Old West gunman-in Jeff Singer's new piece.,Left,1,daily-kos,28.4,-17.51
"Unfortunately for current Mississippians and those yet to be born, the state’s commitment to that one aspect of good health has been stripped away in the name of religious freedom.",Left,1,daily-kos,28.4,-17.51
He said that the ‘globalist War on Christmas’ had no place in his unit and that ‘Christmas is for everybody anyway.’ He then said that he knew that many in our unit were as equally pissed off as he was.,Left,1,daily-kos,28.4,-17.51
"Heck, the Kerch Bridge is the juiciest and most strategically important target of all.",Left,1,daily-kos,28.4,-17.51
"New Orleans’ one-for-one net metering scheme allows the church to offset its excess clean energy against the utility’s dirty energy, and this should become a net zero facility within 12 months.",Left,0,mother-jones,37.08,-15.12
Each round included combinations of punches in a particular order that required concentration.,Left,0,slate,35.17,-12.93
"Advertisement Fast-forward to the present, and Vera has come to my husband with news that her mother has begun demanding loans out of Vera’s own student loan money and the income from her campus job and has not been repaying them.",Left,0,slate,35.17,-12.93
That it chose this moment to be honest for the first time is what makes FSU’s omission from the playoff feel like a betrayal.,Left,1,slate,35.17,-12.93
"If the now-former members of the board (ousted as part of an agreement to bring Altman back) are right, we’ll get to watch Terminator unfold in real life.",Left,1,slate,35.17,-12.93
"Homeowners who fall behind on dues or various fines can lose their home, even if they already own it outright, and critics say the state’s laws unfairly stack the deck against residents.",Lean Left,1,atlanta-journal-constitution,44.83,-3.84
"There was little resistance to aid packages for Ukraine in 2022, but the issue has become considerably more polarized the longer the war has continued.",Lean Right,1,fiscal-times,43.33,-4.18
"Though this might seem to be a welcome development, the challenge remains: Is this so-called open tent ultimately tenable?",Lean Left,0,truthout,34.51,-16.87
"Trump told Stone that Ye had never been to Mar-a-Lago, and when they’d finally arranged to meet, Ye had shown up with Fuentes and asked if he could join.",Lean Left,0,nbc-news,43.21,-5.79
"Share this - Copied NBC News is watching the debate in Atlanta with Republican voters from DeKalb, Cobb and Fulton counties.",Lean Left,0,nbc-news,43.21,-5.79
"For instance, your survey earlier this year showed there’s a real desire for research on audiences for fact-checking and on different formats, two areas that haven’t been studied much.",Center,0,poynter,41.75,-7.32
He would use the power of government to punish media outlets who do critical reporting about him.,Center,1,poynter,41.75,-7.32
"As scholars turn their attention to the psychology of spending time alone, they are finding that for those who choose it and value it, it can be good for creativity, spirituality and reflection.",Left,0,huffpost,37.82,-10.75
"Baiting bears is legal in Wyoming, but not Colorado, so the outfitter had for years chosen to hunt north of the state line in Sweetwater County.",Lean Left,0,montana-free-press,46.33,-3.8
Over 30 minutes the 15 Pro's battery went from 4% to 66% and the 15 Pro Max recharged from 7% to 56%.,Center,0,cnet,40.02,-1.39
"Peter Smith, a researcher and journalist for the Canadian Anti-Hate Network , has studied Active Clubs since they began to pop up in Canada.",Left,0,vice,38.96,-9.39
