text,source_party,label,source,reliability,bias
"While Michigan (13-0, Big Ten champion), Washington (13-0, Pac-12 champion), Texas (12-1, Big 12 champion) and Alabama (12-1, SEC champion) were the top four teams who made it into the playoff, the Seminoles (13-0) were judged by an untimely run of injuries at the quarterback position.",Lean Left,1,abc-news,45.25,-2.91
"The TAKE with Rick Klein The drama has been back East: a colorful matchup in Pennsylvania between two outsized personalities, an ambitious Florida governor who hosted the president this week and a political storm in Georgia testing trust and loyalties surrounding the GOP Senate candidate.",Lean Left,1,abc-news,45.25,-2.91
"Palmeter killed himself at the scene of the attack, leaving behind racist writings and a suicide note.",Lean Left,0,abc-news,45.25,-2.91
"Cozzi said in the lawsuit that she suffered injuries including shock, panic attacks, migraine, cognitive impairment, nausea, dizziness, and neck and shoulder pain as a result of eating the contaminated salad.",Lean Left,0,abc-news,45.25,-2.91
"Sivananda Ashram Yoga Retreat, Paradise Island Sivananda Ashram yoga Retreat Oyster.com Pay no mind to the cruise ships tooting Disney horn songs in the harbor and the Atlantis resort mini-city down the beach.",Lean Left,1,abc-news,45.25,-2.91
"And just in the last 24, 48 hours, George, they published online a map of - of places where people could go to avoid combat, and where they could go -- where they could find safety from combat.",Lean Left,1,abc-news,45.25,-2.91
"The Carney, an Arleigh Burke-class guided-missile destroyer, has shot down multiple rockets the Houthis have fired toward Israel during that nation's war against Hamas in the Gaza Strip.",Lean Left,0,abc-news,45.25,-2.91
"BRAZILE: He's a reality TV star and he loves the media, he loves talking.",Lean Left,1,abc-news,45.25,-2.91
"Both airlines have historically paid more attention to their employees than competitors, among other similarities in their corporate cultures, Harteveldt said.",Lean Left,0,abc-news,45.25,-2.91
Secretary Mayorkas continues to be laser-focused on the safety and security of our nation.,Lean Left,1,abc-news,45.25,-2.91
"No one saw this album coming, as raw and rocking as ever: a collection of 12 crackling songs, their first since the 2021 death of drummer Charlie Watts, produced by Andrew Watt (known for his work with Post Malone and Justin Bieber), featuring Lady Gaga, and a rapturous addition to their already legendary discography.",Lean Left,0,abc-news,45.25,-2.91
"Nassau County Democratic Chair Jay Jacobs previously told ABC News that a handful of candidates were being considered for their pick -- including former Rep. Tom Suozzi, 2022 Democratic nominee Robert Zimmerman and former state Sen. Anna Kaplan, among some others.",Lean Left,0,abc-news,45.25,-2.91
"Laura Kelly, the DGA vice chairwoman, warned the president to avoid talking about Trump and to remain authentic.",Lean Left,0,abc-news,45.25,-2.91
Bitcoin's current rally also arrives during an incredibly disruptive period for cryptocurrencies.,Lean Left,0,abc-news,45.25,-2.91
Now you’re calling for a permanent ceasefire or is it not - KHANNA: A lasting ceasefire.,Lean Left,1,abc-news,45.25,-2.91
"To compare this to Biden’s odds against a more popular Republican, the only reason we know Haley fares well on a national stage is because ... she is running for president and is faring decently on a national stage.",Lean Left,1,abc-news,45.25,-2.91
"Al-Qaida, citing Gaza's Al-Shifa Hospital, 9/11 and Benghazi, releases a new statement calling for its followers to attack U.S. and Israeli targets, especially embassies, and to attack where they are without warning.",Lean Left,0,abc-news,45.25,-2.91
The gifted Irish singer-songwriter who became a superstar in her mid-20s was as much known for her private struggles and provocative actions as her fierce and expressive music.,Lean Left,0,abc-news,45.25,-2.91
"In one section, he tries to belittle entire topics of critical thought like a proto-incel.",Lean Left,1,abc-news,45.25,-2.91
"The decline is still slower than its wealthier rival South Korea, whose fertility rate last year was 0.78, down from 1.20 in 2014.",Lean Left,0,abc-news,45.25,-2.91
The work-from-home trend continued to limit the need for anyone to summon a ride on Uber.,Lean Left,0,abc-news,45.25,-2.91
"As of Sunday, the city had recorded 226 homicides in 2023.",Lean Left,0,abc-news,45.25,-2.91
