text,source_party,label,source,reliability,bias
"But this thing he’s talking about, the party’s fear of making waves - for him, it’s bigger than the chair fight.",Left,1,alternet,32.71,-14.76
Neither has been uploaded to the council’s online file focusing on Inside Safe.,Left,0,alternet,32.71,-14.76
"David Cameron, newly restored in pomp as foreign secretary, is reported to oppose anything that would damage Britain’s standing as a law-abiding member of the international community.",Lean Left,1,the-guardian,40.67,-7.97
"Those who knew or worked with him have described him as vain and hot-tempered as well as gifted, occasionally charming, and brilliant.",Lean Left,0,the-guardian,40.67,-7.97
"If William of Occam (c. 1285-1347) is responsible for what’s wrong with the world, it’s time to close up shop all around.",Right,1,american-greatness,18.93,22.45
The Department of Justice is currently investigating Hunter Biden for allegedly using the Owasco PC corporate account for tax evasion and other serious crimes.,Right,0,american-greatness,18.93,22.45
"Even more one-sided politically, the American Federation of Teachers spent $86,914,628 on state and national politics between 2000 and 2020, and 99.9% of it went to Democrats.",Right,1,american-greatness,18.93,22.45
"Religious people are far more likely to see both good and evil in the world, as religious texts tend to define the two clearly.",Right,1,townhall,24.95,19.79
"As Halloween approaches, this week’s Newsmax Rising Bestsellers choices have a macabre theme - death.",Right,1,newsmax,28.9,13.54
"Just as baking cookies is a harbinger for some to Christmas, Solomonov’s ideas for the Jewish holidays usher in that feeling of tradition for me.",Right,0,newsmax,28.9,13.54
Are the Ukrainian people doomed if Washington stops funding the war?,Right,1,infowars,15.78,23.58
"On March 10, Russian foreign minister Sergei Lavrov met Ukraine’s foreign minister, Dmytro Kuleba, in Turkey.",Right,0,infowars,15.78,23.58
This time it was to be Turkey that would play the lead role as mediator.,Right,0,infowars,15.78,23.58
"But there's definitely a part of him that, although the challenge is hyper-destructive to your cortisol levels at minimum, he loves it.",Lean Right,1,reason,36.26,4.84
Catherine Rampell writes that Trump’s economic track record and his recent signals that he’d strong-arm the Federal Reserve as again-president mean that price hikes under him could make the inflation under President Biden look like a three-day-old birthday balloon.,Lean Left,1,washington-post,38.8,-6.85
"IRISH SENATOR UNDER FIRE FOR ADVOCATING BILL TO RESTRICT FREE SPEECH Ireland’s president is a directly elected head of state who has similar powers to the American president when it comes to signing or vetoing new laws, while the prime minister (also known as the Taoiseach) represents the majority party in parliament and proposes and shapes new legislation.",Lean Right,0,fox-business,38.81,9.11
"In one video she claims the Patek Philippe Nautilus 5711 on her wrist costs 100,000 pounds, or about CAD$170,000 - more than double the average Canadian’s yearly income.",Lean Left,1,global-news,44.54,-4.26
"When you hear about this war on the news or from friends and they ask which side you're on, remember that division is what the enemy wants.",Lean Right,1,the-christian-post,36.41,10.31
Time will tell how much this move squashes the vodka company.,Right,0,newsbusters,19.99,20.48
"The media organization also reviewed more than 100 emails from chain pharmacists sharing their concerns; inspected internal emails, text messages, metric score sheets and coaching notes; and listened to more than five hours of recorded conference calls.",Lean Left,0,usa-today,40.78,-4.12
Next we have a question from Brain Rot Baddie Had to break up a fight at the funeral home today.,Center,1,wired,36.77,-7.24
The fish mongers worked with the tourism office on the Île d'Yeu to find a new home for the small female lobster.,Lean Left,0,cbs-news,41.76,-2.84
Heidi died from a single shotgun blast to her back that her husband said she suffered as he wrestled with an intruder.,Lean Left,0,cbs-news,41.76,-2.84
"That type of thing has never happened before and, from an outside perspective, felt like a marketing hail mary, similar to how Warner Bros. put Superman in Black Adam commercials.",Center,1,quartz,43.87,-4.77
"JetBlue has given no indication that intends to do so, however.",Center,0,quartz,43.87,-4.77
So you can say both Biden and Trump have mingled at this event.,Lean Right,0,washington-examiner,34.07,11.3
"Navarro holds a Ph.D. in economics from Harvard University, a master’s in public administration from the Kennedy School of Government, and a B.A.",Right,0,wnd,13.06,21.0
"For the total population, more than 84% of the increase was credited due to decreases in COVID-19 mortality.",Lean Left,0,abc-news,45.25,-2.91
Aren't you going to have to choose between preserving the filibuster and advancing your agenda?,Lean Left,1,abc-news,45.25,-2.91
"A white pickup truck pulled in front of his house, and armed men jumped off and walked off-screen.",Lean Left,1,abc-news,45.25,-2.91
"The Braves, in the market for a left fielder and rotation help, were willing to take on the money for the 24-year-old Kelenic, who has shown flashes of greatness and will slot into a lineup that this year slugged .501, the highest mark in Major League Baseball history.",Lean Left,0,abc-news,45.25,-2.91
Impala Platinum said that the worker died Sunday from injuries sustained when the elevator plummeted around 200 meters (650 feet) down the shaft of a platinum mine while carrying workers to the surface after their shift on Nov. 27.,Lean Left,0,abc-news,45.25,-2.91
"Artificial tree production has a high carbon footprint While real Christmas trees provide environmental benefits during their planting and growth, the greenhouse gases emitted during the production of artificial trees, most of which are made of plastic and metal, actively contribute to global warming.",Lean Left,1,abc-news,45.25,-2.91
That trigger warnings have been whacked on works of literature to shield students from scary storylines and adult themes.,Lean Right,1,hotair,24.77,12.78
"Arriving on a ship from the African wilds where he was raised by his beloved late mother (Sally Hawkins), the twentysomething impresario lands in an unidentified city whose elaborately designed and embroidered architecture and décor recall Babe: Pig in the City by way of Amélie, Big Fish, Harry Potter, Peter Pan, and even Mr. Magorium's Wonder Emporium, the last of which is particularly galling given that it’s a second-rate Dahl knock-off.",Left,1,daily-beast,33.54,-10.51
"If this sounds crazy and counterintuitive, it’s only because we live in crazy times.",Left,1,daily-beast,33.54,-10.51
"However, he remains, relatively speaking, more interesting than all of Chalamet’s wan eccentricity, Lane’s cherubic blandness, and the cavalcade of computer-generated giraffes, flamingos, and cocoa geysers that dominate the proceedings.",Left,1,daily-beast,33.54,-10.51
"Just like his obsession with denying he lost the 2020 election, Trump is putting his own selfish interests ahead of the Republican Party’s interests.",Left,1,daily-beast,33.54,-10.51
But the first signs of a rebirth after the Indiana farce came just over a decade ago.,Lean Left,1,the-independent,38.37,-6.99
"On flights from Delhi, India, the economy weight limit is 7kg.",Lean Left,0,the-independent,38.37,-6.99
But United have played five games against teams currently in the top half and lost all five.,Lean Left,0,the-independent,38.37,-6.99
Last week’s surprise attack on Israel by Palestinian fighters - the worst since the war in 1973 - had a very different prologue.,Center,1,christian-science-monitor,44.22,-2.47
"But as we met more people, we realized that very little the Climate Generation does is truly isolated; this is a generation that is spectacularly connected.",Center,1,christian-science-monitor,44.22,-2.47
The mass exodus tore the Romanian soul apart - and fractured Mr. Vaida’s own identity.,Center,1,christian-science-monitor,44.22,-2.47
"His chance of winning a second term, and of making his transformations stick, may depend on how many voters share his belief that Bidenomics can deliver.",Center,0,christian-science-monitor,44.22,-2.47
That all changed with the invasion and accompanying atrocities last year.,Center,1,christian-science-monitor,44.22,-2.47
The price of admission to the girlhood club is pretty steep.,Center,1,christian-science-monitor,44.22,-2.47
Hardly anyone at the luncheon would know how stressed he was about how he’d pay back the money.,Center,0,christian-science-monitor,44.22,-2.47
"And the question is, who are they protecting in this journey?""",Center,1,cnbc,43.82,-1.81
"Owen had handcuffed Green behind his back after responding to a traffic accident and finding him sleeping in his vehicle, apparently under the influence of an unknown substance, according to a police report.",Lean Right,0,washington-times,34.92,11.31
"While the causes of EDs are diverse, patients often exhibit alterations in brain connectivity and serotonin signalling.",Lean Left,0,the-conversation,40.75,-4.86
"This is the bitter truth we face today - for the official State of Israel, the concept of the Holocaust and antisemitism are purely political means, and as such can be manipulated, distorted, and deceived, just like any other political tool.",Lean Left,1,the-conversation,40.75,-4.86
"It’s disheartening to realize that, despite available medical advances that can end the AIDS epidemic, these resources aren’t reaching those who need them the most.",Lean Left,1,the-conversation,40.75,-4.86
"While rap culture continues to innovate as it always has, it also continues to eat itself alive mass-media commentators make spurious allegations and urge that rap simply be banned.",Lean Left,1,the-conversation,40.75,-4.86
"She is thus transformed into a terrifying, even monstrous figure, and often bestialised.",Lean Left,1,the-conversation,40.75,-4.86
