text,source_party,label,source,reliability,bias
"During that same period, fentanyl seizures nearly doubled, from 6,829 pounds in 2021 to 12,778 in 2023.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Speaking along the same lines, MSNBC’s Katie Phang also spoke during the segment and emphasized that threats against politicians are at an all-time high.",Left,0,alternet,32.71,-14.76
"And the spike in Obamacare’s popularity hasn’t receded since those midterms, which eliminated any real legislative threat to the law.",Left,1,alternet,32.71,-14.76
"Share this - Copied Photo: Heavy rain floods road in Chester, Vermont A flooded road in Chester, Vt., yesterday.",Left,0,alternet,32.71,-14.76
He and others with the state’s wildlife agency have stockpiled stashes of wolf-deterrence supplies in the areas where they plan to release the transplants.,Lean Right,0,boston-herald,36.31,9.68
The dominance of Marxist professors at America’s colleges is why so many young people today hold far-left views as evidenced by the tens of thousands of college students who attended the recent rallies in support of Hamas and other self-avowed terrorist groups.,Right,1,american-greatness,18.93,22.45
If Park staff identify clear misclassification and guests are unable to provide convincing documentation they will gently but forcefully coerce the visitor to reconsider.,Right,0,american-greatness,18.93,22.45
The World Is Waking Up to the Consequences of Mass Migration. Will America?,Right,1,townhall,24.95,19.79
"There are those who would say his vice presidential nominee, others will point to the litany of legal issues, and some will just say, he cannot win a general election.",Right,0,townhall,24.95,19.79
Wait for the casino to process your request and pay out your winnings to your preferred payment method.,Right,0,newsmax,28.9,13.54
"This year De La Cruz came back for more and easily knocked off a large slate of fellow Republicans to meet Democrat Michelle Vallejo, who just barely squeaked by Ruben Ramirez in a head-to-head runoff by 0.2%.",Right,0,newsmax,28.9,13.54
"No one disputes this, not even Russia (with the caveat that Ukraine not join any military alliance).",Right,1,infowars,15.78,23.58
Various biotechnology companies think they may now be able to revive the tradition-and make it more effective.,Lean Left,0,the-economist,42.4,-1.43
"Out of the 73 largest funds controlling 95% of all pension assets, there was a slight increase in those who made their investment policy statements available online, from 59 to 64.",Lean Right,0,reason,36.26,4.84
A rare dual-color and dual-sex lobster has become a curiosity and a sensation since being captured this month off the coast of Maine.,Lean Left,0,washington-post,38.8,-6.85
"John Kerry, U.S. Special Envoy for Climate - having already pledged to close down all United States coal power plants - has committed to slashing the nation’s emissions from cooling-related products in the battle against man-made global warming.",Lean Right,1,fox-business,38.81,9.11
But mostly these people are fully understood as despicable by the surrounding civilization.,Lean Right,1,fox-business,38.81,9.11
"Some of the most visible ecological damage is in Australia, where they are the primary cause of extinction.",Left,1,vox,39.59,-10.05
"A throughline in Kissinger’s complex career was the conviction that whenever American credibility was at stake, the blood of foreign citizens had to be shed.",Center,1,foreign-affairs,44.56,-6.55
"Both Republicans and Democrats have grown hostile to trade agreements, and protectionist sentiment runs strong in Congress.",Center,0,foreign-affairs,44.56,-6.55
"This well-researched story, published in October of 2020, included emails recovered from abandoned Biden family laptops that revealed Joe Biden participating in his son’s dealings with the shady Ukrainian energy firm Burisma Holdings.",Right,1,newsbusters,19.99,20.48
"Brilliant Earth Heart Pavé diamond necklace When in doubt, remember the old adage that Nicole Kidman once sang: diamonds are a girl's best friend.",Lean Left,1,usa-today,40.78,-4.12
It is sickening and a direct betrayal of any vow taken when getting married.,Lean Left,1,usa-today,40.78,-4.12
"This criticism notwithstanding, A Longing to Belong is profoundly biblical, helpfully practical, and movingly personal.",Lean Right,1,christianity-today,41.75,5.39
And those cries so dreaded by his enemies on the battlefield begin to rise.,Center,1,wired,36.77,-7.24
"This is a war being fought close to home-everyone knows someone at the front, and the soldiers are in constant contact.",Center,1,wired,36.77,-7.24
"But demand for foreign nurses skyrocketed as the pandemic caused nurses to burn out and leave the profession, creating a staffing crisis in the UK.",Center,0,quartz,43.87,-4.77
"Advertisement Soon, Rachel found herself spinning through the cycle of anxiety, burnout, and guilt about a job hastily done that has plagued nurses across the US and accelerated during the covid-19 pandemic.",Center,1,quartz,43.87,-4.77
The so-called global south always knew there was going to be a shortage.,Center,1,quartz,43.87,-4.77
