text,source_party,label,source,reliability,bias
"Your report quotes National Literacy Trust statistics showing that 8.6% of children do not own a book (Almost a million children in the UK do not own a book, 28 November).",Lean Left,0,the-guardian,40.67,-7.97
Ancient Greece was everywhere in the curriculum and we were encouraged to feel great pride in having originated from the cradle of European civilisation.,Lean Left,1,the-guardian,40.67,-7.97
"And in a recent population-based survey in France, glyphosate was found in 99% of urine samples collected from close to 7,000 participants.",Lean Left,0,the-guardian,40.67,-7.97
"Blazing a path to Hollywood, where his critical regard and box-office grosses slipped after a few early successes, he remained staunchly committed to maximalism in mood and content.",Lean Left,1,the-guardian,40.67,-7.97
"In my humble opinion, all overhead/scissor kicks (Football Daily letters passim) in a crowded penalty area, should be deemed dangerous play.",Lean Left,1,the-guardian,40.67,-7.97
"Bedheads, chairs, mirrors, the gate that keeps men away are iron outlines.",Lean Left,0,the-guardian,40.67,-7.97
It might range from Nietzsche to newts to the weather in northern France (where she had a house) to the splitting migraine she’d had since Tuesday and why some writer was completely misguided about something or other.,Lean Left,0,the-guardian,40.67,-7.97
"Games against Canada and a Major League Rugby All-Star XV in Vancouver and Chicago, followed by a Test against the US Eagles in New York?",Lean Left,0,the-guardian,40.67,-7.97
McDermott captures the convolutions of social dynamics and the mutability of memory with brilliant aplomb and attention to detail.,Lean Left,0,the-guardian,40.67,-7.97
"But his biggest and most sustained success came with Wings, the group formed by Paul McCartney and his wife, Linda, in the wake of the Beatles’ breakup.",Lean Left,1,the-guardian,40.67,-7.97
"Very little is what it seems in The Man Who Fell to Earth (1976), an adventurous interpretation of a sci-fi novel by Walter Tevis, whose other filmed books include The Hustler, The Color of Money and The Queen’s Gambit.",Lean Left,0,the-guardian,40.67,-7.97
"We often know what we are doing and why - and if we’re not that happy with the why of it all, we keep doing it anyway, allergic as we are to saying no.",Lean Left,1,the-guardian,40.67,-7.97
"It’s also very clear that this is an elaborate day trip that may be prohibitively expensive for family groups, at whom it is ostensibly aimed.",Lean Left,1,the-guardian,40.67,-7.97
It is only because the Pakistani government has threatened to send these vulnerable people back over the border into the hands of the Taliban that he has now been forced into this humiliating U-turn.,Lean Left,1,the-guardian,40.67,-7.97
But Brideshead Revisited was written by an author capable of rendering (longingly as well as satirically) the precise contours of grandeur precisely because he wasn’t born to it.,Lean Left,1,the-guardian,40.67,-7.97
"Two decades on, Gladwell is often accused of oversimplification and cherry picking, but his idiosyncratic bestsellers have helped shape 21st-century culture.",Lean Left,1,the-guardian,40.67,-7.97
"But in 2023, girlhood is where the party is, and you don’t have to be young, or even female, to be invited.",Lean Left,1,the-guardian,40.67,-7.97
Forget that the precise reason it was trending was that politicians and the media kept talking about it.,Right,1,townhall,24.95,19.79
"Gavin Newsom for hiding from the public because he doesn't want to face their anger at his shameful stance in regard to the genocide in Gaza.""",Right,1,townhall,24.95,19.79
"In our current era of constant distractions, excuses, and a lack of accountability, we can learn a lot from the astronauts’ level of focus, diligence, and responsibility.",Right,0,townhall,24.95,19.79
"Almost all of the commentary about this dismal showing has to mention that the program had been the brainchild of deposed CEO Chris Licht, so the blame is loudly being noted.",Right,1,townhall,24.95,19.79
"Before we know it, 2023 will be gone, and another election year will be upon us.",Right,1,townhall,24.95,19.79
"Whether during daylight hours or after dark, their lack of a key survival instinct connected with highway traffic is unfortunate for both the deer and for the next unsuspecting motorist.",Right,0,townhall,24.95,19.79
"Because, whether out of malice or simple reality, sooner or later someone is going to point out how odd it is that the bearded person in a dress is using a urinal.",Right,1,townhall,24.95,19.79
Advertisement One more thing related to the environment for those actually concerned and not just using it for another round of blaming Israel for everything.,Right,1,townhall,24.95,19.79
"Those same Palestinians by the way also cheered and danced in the streets when America was attacked on September 11, 2001 by the Al Qaeda.",Right,1,townhall,24.95,19.79
"President Joe Biden may publicly claim to support Israel, but his deceitful actions belie his hollow words.",Right,1,townhall,24.95,19.79
"But instead the High Court wasted weeks pandering to liberal demands for a new code of ethics, and last Friday the Justices gave themselves a three-day weekend based on the death of long-forgotten former Justice Sandra Day O’Connor, who resigned nearly two decades ago.",Right,1,townhall,24.95,19.79
Many left California following Newsom’s draconian handling of the COVID-19 pandemic.,Right,1,townhall,24.95,19.79
Most of them (though not all) were believers in the Christian religion.,Right,0,townhall,24.95,19.79
"We share personal information with vendors who help us with certain services, including customer support, email and text message deployment, research and analytics, marketing and advertising services, data processing and management, fraud prevention, transaction and payment processing, promotion and survey administration, and order fulfillment.",Right,0,townhall,24.95,19.79
"The nerve of those nasty Republicans, doing their job to protect the country!",Right,1,townhall,24.95,19.79
"Following the fraudulent exposé by Media Matters, several advertisers have fled the platform, including Disney.",Right,1,townhall,24.95,19.79
"The predicament is an indictment of industrial policy, a costly species of government intervention increasingly favored by both political parties.",Right,1,townhall,24.95,19.79
"Many officer candidates do not graduate from OCS, as the attrition rate in the grueling up to 18-month National Guard program attests to.",Right,0,townhall,24.95,19.79
"Get his eighth book in the Kelly Turnbull People's Republic series of conservative action novels set in America after a notional national divorce, Overlord, out now!",Right,1,townhall,24.95,19.79
"It may not have been an operation that involved hundreds of law enforcement officers, but there’s precedent here.",Right,0,townhall,24.95,19.79
"During my discussions, representatives of Milei’s party repeatedly singled out Argentina’s trade unions as their main adversaries.",Right,0,townhall,24.95,19.79
"Granted, since the Trump presidency, the Democrats’ penchant for hypocrisy has been hall-of-fame-worthy.",Right,1,townhall,24.95,19.79
"From the highest-in-the-nation gas prices to expensive groceries and housing, cost of living ranks high on reasons why people move away.",Right,0,townhall,24.95,19.79
"One might think of the approximately 25,000 soldiers and civilians killed in wars and attacks over 100 years and say, statistically we’re doing okay.",Right,1,townhall,24.95,19.79
"We arrived at Hadassah to news cameras, so my wife’s entire family saw us getting out of the ambulance.",Right,0,townhall,24.95,19.79
"Obsessing over what someone wears was said to be petty, at the time.",Right,0,townhall,24.95,19.79
"Advertisement The White House’s actions primarily revolve around the expanded use of the Defense Production Act, the creation of new government bodies, and the charge for agencies to better coordinate and share data.",Right,0,townhall,24.95,19.79
"Blinken and Biden, however, want to lay out the rules of war for the Israelis: when and what they must do.",Right,1,townhall,24.95,19.79
We've heard such calls to defund and leave the UN before.,Right,0,townhall,24.95,19.79
Police were attempting to search the premises when the residence exploded.,Right,0,townhall,24.95,19.79
"Further, the argument regarding unit cohesion holds little weight as Mustangs are generally transferred from their old unit upon commissioning.",Right,0,townhall,24.95,19.79
"They have had, and still have, absolutely no qualms about killing as many people on Earth as they deem necessary to accomplish whatever goals they wish to accomplish.",Right,1,townhall,24.95,19.79
"Two years later, President Teddy Roosevelt was just down the road for one of the largest gatherings of people Pittsburgh had ever seen when he gave a speech on patriotism at Schenley Park for a Fourth of July celebration.",Right,0,townhall,24.95,19.79
"Advertisement According to the New York Post, Tessa Johnson, 25, took first place in the women’s Single Speed category at the Illinois State Cyclocross Championships on Sunday.",Right,0,townhall,24.95,19.79
These leaked documents must be just a fraction of what can certainly exist.,Right,1,townhall,24.95,19.79
"The United Federation of Workers in Denmark which has some 262,000 members, says there had been speculation that Tesla would deliver its cars to Danish ports and transport them on trucks to Sweden after Swedish dock workers blocked the reception of Tesla cars there...JH reporting.",Right,0,townhall,24.95,19.79
"According to the polls, and you have to take that with a giant Mount Everest of salt, minority voters seem to be warming to Trump.",Right,1,townhall,24.95,19.79
"Portions of T. Martin Bennett’s book, Wounded Tiger, are posted online.",Right,0,townhall,24.95,19.79
"Augustin Etchebarne from the Libertad y progreso think tank believes that the Milei’s promised dollarization of the currency will not take place for at least the first two years, especially as the banks are mounting significant resistance and the economy minister and head of the central bank will probably be appointed by Macri supporters.",Right,0,townhall,24.95,19.79
When did you last see Senate Majority Leader Chuck Schumer on Fox?,Right,0,townhall,24.95,19.79
"Hamas not only targeted men, women, and children--including babies and Holocaust survivors--they also engaged in rape, kidnapping and torture.",Right,1,townhall,24.95,19.79
"Well, now that can be said for traditional environmental groups that seem to have lost their way.",Right,1,townhall,24.95,19.79
"Hollywood is full of phonies, the tech industry is full of creeps, and the state is full of untrustworthy addicts.",Right,1,townhall,24.95,19.79
He reported after his release that Palestinian citizens turned him over to Hamas.,Right,0,townhall,24.95,19.79
"The Times of Israel noted that 55% of the first 117 terrorists released during the current swaps had been held for violent crimes, including attempted murder; 21% belonged to a jihadist outfit.",Right,0,townhall,24.95,19.79
"Tragically, it is not difficult to see what this looks like in practice.",Right,0,townhall,24.95,19.79
"Our failure to show foresight when the dangers are clearly discernible would be an unforgivable dereliction of duty to our children and all mankind not yet born.""",Right,1,townhall,24.95,19.79
"Scientific American says eating unquestionable plant-based meat will fight the climate crisis-a sentiment echoed by The Guardian, The Hill, Harvard University, and preservationist environment group Center for Biological Diversity, among many searchable public endorsements calling for red meat phaseouts.",Right,0,townhall,24.95,19.79
"Advertisement No Shortage of Ineffectiveness Lloyd Austin, Secretary of Defense, and his Afghanistan withdrawal, and Merrick Garland, Attorney General, who leads the nation’s top criminal organization, in a two-way tie with William Burns, Director of the Central Intelligence Agency, merit mention.",Right,1,townhall,24.95,19.79
Supporters of the administration’s policy will predictably disagree with this assessment.,Right,1,townhall,24.95,19.79
"Social media users had a field day, calling Swalwell out for putting the U.S. at a national security risk due to his affair with a Chinese spy.",Right,1,townhall,24.95,19.79
"Advertisement Unfortunately, politics tends to draw those with starry visions -- or at least cowards who will mask their own cowardice with those starry visions.",Right,1,townhall,24.95,19.79
"The New York Times, which the New York Times has reported is very prestigious, literally fired an editor for running a column by Tom Cotton that advocated for the entirely reasonable idea of unleashing the military on the scumbag BLM/Antifa rioters in the wake of the death of pregnant woman-threatening pharmaceutical enthusiast George Floyd.",Right,1,townhall,24.95,19.79
"Stefanik, dissatisfied with her testimony and responses, closed by reiterating her call for Gay’s resignation.",Right,0,townhall,24.95,19.79
"They make Israel less safe, US allies less confident, and open America wider to the same threats.",Right,1,townhall,24.95,19.79
"Perhaps it’s because renewables, even with subsidies and government backing, don’t power efficiently, are unreliable, and have a worse environmental footprint.",Right,1,townhall,24.95,19.79
There was enough evidence from German behavior before the war as well as stories of Japanese behavior at Nanking and elsewhere to fully support this view.,Right,0,townhall,24.95,19.79
"If a corporation within the US behaves like the United Arab Emirate (UAE) is now doing in its hosting of COP 28, the Attorney General would be justified in opening a Racketeering, Influence, Corrupt Organizations (RICO) investigation.",Right,1,townhall,24.95,19.79
"The conflict in Northern Ireland was characterized by violence, political turmoil and religious tensions, and some chose to simply wash their hands of the matter.",Right,1,townhall,24.95,19.79
"Even with Israel leading the world in desalination of seawater and recycling wastewater, rain is considered a blessing from God for the crops, and to fill the lakes and aquifers.",Right,1,townhall,24.95,19.79
"Tesla is non-unionized globally, but the Swedish workers are demanding that the carmaker sign a collective bargaining agreement.",Right,0,townhall,24.95,19.79
"Well, we have the Washington Post's most elevated mind on the case to deliver corrective measures.",Right,1,townhall,24.95,19.79
"For instructions on exercising sale opt-out rights, see Personal Information Sales Opt-Out Rights.",Right,0,townhall,24.95,19.79
Advertisement Democrats want power so they can control people and impose their will on them.,Right,1,townhall,24.95,19.79
"Some of America’s finest officers started out in the enlisted ranks, some with considerable enlisted experience.",Right,0,townhall,24.95,19.79
Anybody who dares to report this from inside the UAE will most surely be imprisoned.,Right,1,townhall,24.95,19.79
The UAE has one of the worst human rights records on the planet.,Right,1,townhall,24.95,19.79
"Advertisement Initially, the conference attracted only 5,000 attendees; however, 70,000 will attend this event.",Right,0,townhall,24.95,19.79
Demo-lition Project - VARIOUS OUTLETS 'Tis the season to be coding.,Right,0,townhall,24.95,19.79
The reality of this vital component of their anticipated electoral victory for Felonia Milhous von Pantsuit was completely ignored and - surprise - that’s how you got Trump!,Right,1,townhall,24.95,19.79
"In times of great tragedy and moral turmoil, there has always been a peculiar strain of moral equivocation that can be as troubling as the events themselves.",Right,1,townhall,24.95,19.79
Marshals Service is a bureau of the Department of Justice (DOJ).,Right,0,townhall,24.95,19.79
No one will celebrate harder if he pulls it off in 2024.,Right,1,townhall,24.95,19.79
"Still, the world community’s actual firepower would be turned on Israel if they did flush the tunnels because the terrorists wouldn’t have clean drinking water.",Right,1,townhall,24.95,19.79
The America the Founders established became the greatest country the world has ever known.,Right,1,townhall,24.95,19.79
Are dems that desperate?🤣🤣🤣🤣🤣🤣🤣  Can you just stop with the faux-Progressive babble?,Right,1,townhall,24.95,19.79
Whoopi Goldberg and Joy Behar were disgusted by the heads of elite universities defending the calls for genociding Jews coming from their campuses.,Right,1,townhall,24.95,19.79
"Milei’s platform included restrictions on low-skilled immigrants, as well as a ban on criminal aliens entering the country.",Right,0,townhall,24.95,19.79
Peter Doocy Challenges KJP on the White House’s ‘Lower Prices’ Narrative Fox News’ Peter Doocy isn’t buying the White House’s narrative that wages are going up and prices are going down.,Right,1,townhall,24.95,19.79
"But details matter, and Hamas started the war, and those Palestinians with the mule-carts are the same ones who spit on the Israeli women abused by Hamas psychos.",Right,1,townhall,24.95,19.79
It flies in the face of the marketplace of ideas that once made our country great.,Right,1,townhall,24.95,19.79
"Government would micromanage private enterprise to a scary level, including how many services representatives are required for a given customer.",Right,1,townhall,24.95,19.79
