text,source_party,label,source,reliability,bias
"Grand Canyon has a tough team, crazy fans and a massive homecourt advantage. So why is SDSU playing there?",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Highlights include choristers Christmas carols, St. Nicholas, All Souls’ Christmas Mouse (a long time tradition) and crafts, cookies and spiced tea along with gift shopping.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Advertisement Coach Brian Dutcher said he wanted to challenge himself with the nonconference schedule, and this might have been the biggest - or perhaps, most ill-advised.",Lean Left,1,san-diego-union-tribune,45.68,-1.76
"For those providing regular sitting services, this fee amounts to just pennies a day.",Lean Left,1,san-diego-union-tribune,45.68,-1.76
"Client also represents, warrants and covenants that the Client Trademarks (defined in Section 23) and all website links (including privacy policies and terms of use) that Client requests that the Union-Tribune include on a website or a distribution platform or in other Services or Content developed under this Agreement, including, but not limited to, existing URL, name, contact email address, street address and telephone number furnished by Client, are accurate and complete, and comply with all applicable laws, rules, and regulations.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Advertisement In western Mexico, forests are being razed at a breakneck pace and while deforestation in places such as the Amazon rainforest or Borneo is driven by cattle ranching, gold mining and palm oil farms, in this hot spot, it is fueled by the voracious appetite in the United States for avocados.",Lean Left,1,san-diego-union-tribune,45.68,-1.76
"Add the milk to the hot butter; the mixture should be warm to the touch (if it’s hot, let cool until warm to the touch).",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"That however, shows how much the bowl system has been gutted by the College Football Playoff system.",Lean Left,1,san-diego-union-tribune,45.68,-1.76
"She toyed around with ingredients and what stuck was combining softened cream cheese, powdered sugar, canned pumpkin, pumpkin pie spice, vanilla and the graham cracker crumbs.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"He was like, ‘You don’t understand English, do you?’ My name on the cast list went from A to C cast, only because my English skills was not there.",Lean Left,1,san-diego-union-tribune,45.68,-1.76
"Donald Parham dropped a huge, easy catch that could have ended things.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"General Admission: $25, $20 for seniors and military; $10 for students at sacraprofana.org.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Yaacov was bitterly aware that in one cruel way, she was lucky.",Lean Left,1,san-diego-union-tribune,45.68,-1.76
"Publisher shall have no liability for, and no credit shall be issued to Advertiser for, errors that do not materially affect the value of the advertisement, branded content, or advertising insert or where Advertiser is responsible for the error or omission.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"And I’m like, why in the world will you run again?",Left,1,alternet,32.71,-14.76
"The president was introduced by Leonard Leo, right, then-executive vice president of the Federalist Society for Law and Public Policy Studies.",Left,0,alternet,32.71,-14.76
"In Russian, the official media keep repeating endless lies that are creating a smoke screen around this aggression.",Left,1,alternet,32.71,-14.76
The legislation is endorsed by the Sierra Club and the Natural Resources Defense Council (NRDC).,Left,0,alternet,32.71,-14.76
"Raskolnikov, an impoverished student living in a garret in the gloomy slums of St. Petersburg, carries out his grotesque scheme and plunges into a hell of persecution, madness and terror.",Left,1,alternet,32.71,-14.76
"In 1999, scientists at the California Office of Environmental Health Hazard Assessment concluded that it was safe to assume that drinking chromium may cause cancer.",Left,0,alternet,32.71,-14.76
"But the pandemic, while having no effect on the inherent moral value of these sentient beings, has stripped them of their commercial worth.",Left,1,alternet,32.71,-14.76
"The singer’s 53 US concerts this year added $4.3 billion to the country’s gross domestic product, according to estimates from Bloomberg Economics.",Left,0,alternet,32.71,-14.76
"And we should note that for the North Carolina case, Republican state lawmakers tried to keep these documents sealed.",Left,0,alternet,32.71,-14.76
"But even more than toad-smoking, this recipe requires an unpalatable dose of animal cruelty .",Left,1,alternet,32.71,-14.76
"The aesthetic representation of Balthazar particularly from the high to the late Middle Ages is the subject not only of new scholarship, but of new exhibitions focused on understanding the Middle Ages in a global context.",Left,0,alternet,32.71,-14.76
And that is fundamentally about the race of the white European settlers there.,Left,1,alternet,32.71,-14.76
"Across the United States, The Post found multiple examples where unpermitted work left tenants with homes in poor condition.",Left,0,alternet,32.71,-14.76
John Kerry continues to insult every American who works hard to put food on the table.,Lean Right,1,boston-herald,36.31,9.68
