text,source_party,label,source,reliability,bias
"Gang members issued challenges to rivals outside of the party, according to the District Attorney’s Office.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Holiday Lights concert: The North Coast Symphony puts on its Holiday Lights concert 2:30 p.m. Dec. 9 at the Encinitas Community Center, 1140 Oakcrest Park Drive.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"General Admission: $25, $20 for seniors and military; $10 for students at sacraprofana.org.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Well, it might be the way to go, Bernie, but it ain't gonna go.",Left,1,alternet,32.71,-14.76
The incident continued toward an apartment complex where Hudak reportedly threatened to shoot the person while pointing a gun out of his truck’s window.,Left,0,alternet,32.71,-14.76
"It's funny that you touched on bitterness because there are so many reasons for you to be frustrated, Mike.",Left,1,alternet,32.71,-14.76
"Beyond Nevada, Trump allies posed as electors in December 2020 in six other states: Pennsylvania, Michigan, Arizona, Wisconsin, Georgia and New Mexico.",Left,0,alternet,32.71,-14.76
"The lawsuit, which was based on an analysis of Invitation’s portfolio of 12,000 homes in California, claimed that the company had deprived multiple cities and counties of millions of dollars in permit fees.",Left,0,alternet,32.71,-14.76
"The moral dimension has been strong enough to wedge apart liberals and social-gospel Catholics, wrote Christopher Jon Sprigman.",Left,0,alternet,32.71,-14.76
"Marcie Keever, Oceans and Vessels Program Director for Friends of the Earth, issued the following statement in response: The EPA’s callous decision endangers communities and threatens our environment.",Left,1,alternet,32.71,-14.76
Bernie Sanders is totally committed in his heart and soul that $15 is the way to go.,Left,1,alternet,32.71,-14.76
"Specifically, prosecutors outlined in the indictment how they a) asked governors and secretaries of state to not certify the popular vote results, and b) pointed to nonexistent voter fraud to encourage state legislatures to set aside the popular vote and choose a fresh slate of pro-Trump electors.",Left,0,alternet,32.71,-14.76
"He drafted two memos laying out options for Pence to declare Trump the victor or delay Congress certifying the 2020 results, citing the existence of so-called alternate slates of pro-Trump electors in battleground states that Biden won.",Left,1,alternet,32.71,-14.76
These workers were increasingly forced to clear cut vast swathes of rainforest to literally carve out a living for themselves at the expense of local ecosystems.,Left,1,alternet,32.71,-14.76
"She became the symbol for white recalcitrance for that entire year, when in fact she was never in the school.""",Left,1,alternet,32.71,-14.76
We must be the lowest of the low as far as the water company is concerned.,Left,1,alternet,32.71,-14.76
"2021: After losing the presidential election to Joe Biden, Trump continued a dangerous effort to overturn Biden’s victory January 6, 2021: On the day that Congress moved to certify the 2020 presidential election results confirming Biden as the winner, Trump encouraged thousands of his supporters to dispute vote counts.",Left,1,alternet,32.71,-14.76
"While you certainly can find that if you look hard enough, many journalists seem quite content to avoid content.",Left,1,alternet,32.71,-14.76
They also show how aggressively Texas and other Republican-controlled states are maneuvering to seize control from President Joe Biden’s administration over immigration policy.,Left,1,alternet,32.71,-14.76
Has workplace culture become so impersonal that people no longer have or employ basic social skills?,Lean Right,0,boston-herald,36.31,9.68
"Based on the circumstances for both the Republican primary and general election that are laid out above, the most likely outcome is a reprise of Biden v Trump in the 2024 presidential election.",Lean Right,0,boston-herald,36.31,9.68
"Being proactive for the sake of being proactive, she said, doesn’t make financial sense.",Lean Right,1,boston-herald,36.31,9.68
"So, under the conservative leadership of Italian Prime Minister Georgia Meloni, a plan was hatched to intercept the immigrants on the high seas and ship them to Albania, a non-EU member, before they can set foot on Italian soil.",Lean Right,1,boston-herald,36.31,9.68
The Celtics led by 21 at halftime after another blistering hot offensive first half and kept their foot on the gas pedal.,Lean Right,1,boston-herald,36.31,9.68
That she would use the children to hurt a blameless child is appalling.,Lean Right,1,boston-herald,36.31,9.68
It’s time to put an end to secret and unsavory practices.,Lean Right,1,boston-herald,36.31,9.68
But the Justice Department raised a last-minute objection and argued that wealthy people like the Sacklers should not be allowed to use the bankruptcy system to shield themselves from future lawsuits.,Lean Right,0,boston-herald,36.31,9.68
The two-seeded Skippers finished with 226 yards on the ground as well as four rushing scores to take down the No.,Lean Right,0,boston-herald,36.31,9.68
The New England Aquarium has taken in over 200 hypothermic or cold-stunned sea turtles that...,Lean Right,0,boston-herald,36.31,9.68
"Erasmus is revered in South Africa for his innovation, tactical acumen and ability to get the best out of the players at his disposal.",Lean Left,0,the-guardian,40.67,-7.97
"That will count for little, given the extreme position of Benjamin Netanyahu’s war cabinet, where the aim is to destroy Hamas.",Lean Left,1,the-guardian,40.67,-7.97
Most were made in far-off countries whose citizens might be proud to display them in public.,Lean Left,1,the-guardian,40.67,-7.97
"Dendronotus keatleyae, the new species of sea slug Keatley spotted off the coast of Northern Ireland.",Lean Left,0,the-guardian,40.67,-7.97
Ownership of a few books is really no substitute for this.,Lean Left,0,the-guardian,40.67,-7.97
"It’s sport - any sport - that really gets under the skin of this city Facing the market is Nancy Blake’s pub, where the owner, Donal Mulcahy, has curated the same dusky nostalgic vibe the place had when it was run by his mother, Nancy.",Lean Left,1,the-guardian,40.67,-7.97
A Single Man by Christopher Isherwood (1964) Christopher Isherwood’s story of a gay Englishman struggling with bereavement in LA is a work of compressed brilliance.,Lean Left,0,the-guardian,40.67,-7.97
"According to a Yahoo Finance article in October, the average price of an EV is $61,488, while the average price for a traditional four-door sedan is about $48,681.",Right,0,townhall,24.95,19.79
The case had made its way to the Supreme Court with relatively little public attention until it became enmeshed in the ongoing debate over the ethical conduct of the justices amid revelations about issues including undisclosed luxury travel funded by wealthy benefactors.,Right,1,newsmax,28.9,13.54
"The survey of 1,000 registered voters was conducted online by Scott Rasmussen on November 28-29, 2023.",Right,0,newsmax,28.9,13.54
Roughly four in five exchange enrollees receive help from taxpayers with their premiums.,Right,0,newsmax,28.9,13.54
The Supreme Court is set Tuesday to consider a challenge to the legality of a tax targeting owners of foreign corporations that could undermine efforts at imposing a wealth tax on the very rich in a case that has already sparked controversy over a call for Justice Samuel Alito to recuse.,Right,0,newsmax,28.9,13.54
"Delaware allows the formation of single-member LLCs, which can be managed by the owner, without the need for a board of directors or shareholders.",Right,0,newsmax,28.9,13.54
Parents know that Mr. O’File would not be the first teacher of the Year to turn out to be the rapist of children.,Right,1,newsmax,28.9,13.54
"For all Canadian gamblers looking to expand their casino library, Maple Casino’s offerings are sure to scratch the itch.",Right,0,newsmax,28.9,13.54
"The Widowmaker,"" he wrote in the caption, alongside a photo of himself in a hospital bed.",Right,0,newsmax,28.9,13.54
Government officials using their authority to silence American citizens is a blatant violation of the First Amendment.,Right,1,newsmax,28.9,13.54
"During the 10-year-period, the number of teens treated at the center who had eating disorders increased annually, rising from 12 in 2013 to 22 in 2022.",Right,0,newsmax,28.9,13.54
"This year, however, our ceremonies were interrupted by another Russian dictator.",Right,1,newsmax,28.9,13.54
"After a single mother moves into a townhouse in the Georgetowm section of Washington, D,C., she begins noticing strange behavior in her daughter.",Right,0,newsmax,28.9,13.54
Three of this week’s selections in Newsmax Rising Bestsellers depict America in peril.,Right,0,newsmax,28.9,13.54
"Former Vice President Al Gore not only won an Academy Award and a Nobel Prize, but also became a gazillionaire by making outrageous (and outrageously inaccurate) climate predictions.",Right,1,newsmax,28.9,13.54
"A typical meal is ready-to-eat staples and a few vegetables: canned tuna and raw onions, perhaps with a bit of bread.",Lean Left,0,the-economist,42.4,-1.43
"The head of the central bank, in turn, is appointed by the prime minister.",Lean Left,0,the-economist,42.4,-1.43
"The unemployment rate across the rich world, at less than 5%, is at historical lows and the working-age employment rate in more than half of oecd countries is running close to an all-time high.",Lean Left,0,the-economist,42.4,-1.43
"Some no doubt balked at the legal obstacles to hiring workers, buying land or paying the right taxes.",Lean Left,0,the-economist,42.4,-1.43
"We are in a cyclical world, and the cycle right now is people are very comfortable with advocating for government solutions to everything.",Lean Right,1,reason,36.26,4.84
And the average number of subs on a project was 230 companies.,Lean Right,0,reason,36.26,4.84
This does not inspire confidence in the government’s ability to manage additional retirement-related funds properly.,Lean Right,1,reason,36.26,4.84
In August 2022 the data broker Kochava filed a preemptive suit against the commission.,Lean Right,0,reason,36.26,4.84
"NEPA Amended by Bipartisan Debt Limit Bill In one of the very few changes to the National Environmental Policy Act since its passage in 1970, the bipartisan debt limit bill included substantive changes.",Lean Right,0,reason,36.26,4.84
BASIC CHILD SUPPO The Plaintiff seeks an award of basic child support.,Lean Right,0,reason,36.26,4.84
"Now in the past decades, we've reduced most of the pollutants, emissions.",Lean Right,0,reason,36.26,4.84
How to best celebrate the 250th birthday of the United States?,Lean Right,0,reason,36.26,4.84
