text,source_party,label,source,reliability,bias
Children receive free Magic Glasses to view the light show in assorted colors.,Lean Left,0,san-diego-union-tribune,45.68,-1.76
"If the difference between Publisher’s measurement and the Third Party Ad Server measurement exceeds 10% over the Invoice period and the Third Party Ad Server measurement is lower, the parties will facilitate a reconciliation effort between Publisher and Third Party Ad Server measurements.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"The price range last season was $250 to $1,500 in those same areas.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Liyan Chen is joined by her son, Kai, as she chops roast duck for her congee, a thick porridge of leftover roast meat, jasmine rice and water, at home in Montclair, N.J. (Rachel Vanni / The New York Times) Instant Pot Congee Makes 4 to 6 servings 2 to 3 cups diced roasted duck, chicken or turkey (preferably dark meat), with some of the skin 1 cup jasmine rice, rinsed 1½ teaspoon fine salt, plus more to taste ½ teaspoon ground white pepper, plus more to taste 2 cups chopped romaine (optional) Thinly sliced scallions, for garnish Thinly slivered ginger, soy sauce, sesame oil or chile crisp, for garnish (optional) In the pot of an electric pressure cooker, add roasted meat, rice, salt, pepper and 6 cups water.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Gang members issued challenges to rivals outside of the party, according to the District Attorney’s Office.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Here's the letter to his colleagues: Dear xxxxxxxxxxxx, Enclosed is the text of a petition which will be submitted to the President of the United States.",Left,0,alternet,32.71,-14.76
"Six years later, in 2018, when the House was about to vote on a nonbinding carbon tax resolution, Ellender-the Koch Industries lobbyist-took the same tack.",Left,1,alternet,32.71,-14.76
"He rattled off rapid-fire stats about deploying 5,500 National Guard members, 1.2 million gallons of backup gasoline supplies and 30,000 linemen who were already restoring power.",Left,0,alternet,32.71,-14.76
The Celtics led by 21 at halftime after another blistering hot offensive first half and kept their foot on the gas pedal.,Lean Right,1,boston-herald,36.31,9.68
"The fund is a chance for people who voted to reintroduce wolves to help pay for the consequences borne by those who voted against the reintroduction but now live with its impacts, Crooks said.",Lean Right,1,boston-herald,36.31,9.68
"A revamped pitching program won’t just help prospects like Wikelman Gonzalez and Luis Perales reach their potential, it will help the young arms on Boston’s big league staff as well.",Lean Right,1,boston-herald,36.31,9.68
He’s hauled a few goose-neck trailers with it and some cows for a friend.,Lean Right,0,boston-herald,36.31,9.68
NC State took 19-12 when Jayden Taylor swished a corner trey with 9:04 to play.,Lean Right,0,boston-herald,36.31,9.68
"DUBAI, United Arab Emirates - The United States committed to the idea of phasing out coal power plants, joining 56 other nations in kicking the coal habit that’s a huge factor in global warming.",Lean Right,0,boston-herald,36.31,9.68
There's still five games to play and find out how far away rock bottom really is.,Lean Right,0,boston-herald,36.31,9.68
Israel responded to the attack by declaring war on the terrorist organization.,Lean Right,0,boston-herald,36.31,9.68
"Garth Fry prepares gallery lights for the Paul McCartney Photographs 1963-64: Eyes of the Storm exhibit at the Chrysler Museum on Dec. 1, 2023 in Norfolk, Virginia.",Lean Right,0,boston-herald,36.31,9.68
Shrinking utility profit margins and transferring social costs to general government could actually work to lower California’s crazy electric rates.,Lean Right,1,boston-herald,36.31,9.68
"Furthermore, the dynamics in New Hampshire are much more favorable to Haley’s posture as a mainstream, pre-Trump Republican.",Lean Right,1,boston-herald,36.31,9.68
"So, under the conservative leadership of Italian Prime Minister Georgia Meloni, a plan was hatched to intercept the immigrants on the high seas and ship them to Albania, a non-EU member, before they can set foot on Italian soil.",Lean Right,1,boston-herald,36.31,9.68
"Almost three decades later, Tim Smith is still completely satisfied with his tough, dependable Dodge Ram.",Lean Right,0,boston-herald,36.31,9.68
"He did have good qualities, but he wasn’t the saint his brother thinks he was.",Lean Right,1,boston-herald,36.31,9.68
"Yet, you just delegate this to VP Harris - again, why she needs to go - while mayors and governors beg for millions to bail you out.",Lean Right,1,boston-herald,36.31,9.68
It’s one of the most original and ebullient musicals in town.,Lean Left,0,the-guardian,40.67,-7.97
"Love’s Labour’s Lost As part of the Globe to Globe festival in 2012, Paula Garfield staged Love’s Labour’s Lost with her deaf-led company, Deafinitely Theatre.",Lean Left,0,the-guardian,40.67,-7.97
"But we live in a world of other people’s children, so this is not a cost to government but an investment in all our futures.",Lean Left,1,the-guardian,40.67,-7.97
"Despite efforts made to treat her, a 42-year-old woman died at the scene.",Lean Left,0,the-guardian,40.67,-7.97
"Once the sun was up, at about 8.30am, drones confirmed that all the apes were in their yellow enclosure.",Lean Left,0,the-guardian,40.67,-7.97
The night mode is noticeably quicker than older models and the images are slightly sharper too.,Lean Left,0,the-guardian,40.67,-7.97
"Meanwhile, Jonathan Case makes the tiny part of Seyton glimmer with emotion; his drop earring begins to look like a tear.",Lean Left,0,the-guardian,40.67,-7.97
"David Cameron, newly restored in pomp as foreign secretary, is reported to oppose anything that would damage Britain’s standing as a law-abiding member of the international community.",Lean Left,1,the-guardian,40.67,-7.97
"There were marked differences between the four UK nations, with England coming out on top, having achieved a mean Pisa maths score of 492 compared with the OECD average of 472, taking England from 17th in the Pisa rankings for maths in 2018 to 11th in 2022.",Lean Left,0,the-guardian,40.67,-7.97
"For him, communing with this classic was an almost ecstatic experience, a virtual seance of every creative contributor to the film, he seemed to know every line, every scene, every musical cue; his connoisseurship was compelling.",Lean Left,0,the-guardian,40.67,-7.97
Children are voting with their feet: staying away from school has become all too common.,Lean Left,0,the-guardian,40.67,-7.97
"But despite an EdWeek poll in 2017 which found that 43% of teachers nationwide described themselves as politically moderate, 29% as liberal, and 27% as conservative, some recently released data reveal that between 2000 and 2020, the National Education Association spent $191,315,888 on state and national politics, with 98.7% of it going to Democrats.",Right,1,american-greatness,18.93,22.45
"That would be Republicans, conservatives, whites, the free market system, the constitution, Christianity, the rule of law, the traditional family unit, and virtually any idea, institution or tradition that has made America the greatest country on earth.",Right,1,american-greatness,18.93,22.45
"In the private sector, unions know that if they ask for too much, it will leave the company unable to compete, and this has a self-limiting effect on what they ask for.",Right,0,american-greatness,18.93,22.45
"As Levin explains: Of course the Democrat Party wants the big cities and most populous states to rule over the entire country, since these are Democrat strongholds.",Right,1,american-greatness,18.93,22.45
"So what happened to the can-do California of former governors Pat Brown, Ronald Reagan, George Deukmejian, and Pete Wilson?",Right,0,american-greatness,18.93,22.45
It does not rely on the old fashioned method of actually reducing costs via reduced regulation and tax breaks that will encourage technological advancement.,Right,1,american-greatness,18.93,22.45
"Indeed, there are many instances where a foreign-born person has proven himself an even better, more truly American, citizen than the average native born one.",Right,1,american-greatness,18.93,22.45
"Rather than taming this insane fiscal profligacy, Biden and his willing GOP allies on the Hill, like Mitch McConnell, simply pretend that the crisis-level binge can continue, and even accelerate.",Right,1,american-greatness,18.93,22.45
"To underscore the point, the American Marxists are supportive of the Democrat Party’s modern-day promotion of economic socialism, cultural Marxism, and anti-Americanism.",Right,1,american-greatness,18.93,22.45
The cowardly murderers proudly filmed their atrocities and then fled back to Gaza-to cheers from the Gaza street.,Right,1,american-greatness,18.93,22.45
"In a way, the work of Richard Weaver is not unlike the Old South he memorialized.",Right,1,american-greatness,18.93,22.45
Lots of hard-working and productive people found themselves out of work because of massive disruptions to capital markets and the banking sector.,Right,0,american-greatness,18.93,22.45
The phone networks had collapsed by then so there was no way to get a call out.,Right,0,townhall,24.95,19.79
"We learned this in middle school science class, but Madeline will have something on that later since Riley Gaines was invited to testify at this hearing.",Right,0,townhall,24.95,19.79
"That's hundreds of articles a day from your favorite conservative authors, plus a treasure trove of VIP members-only articles, podcasts, and more.",Right,1,townhall,24.95,19.79
Matt covered how Target lost billions of dollars due to boycotts over the products.,Right,0,townhall,24.95,19.79
"His fiercest opponents, the left-wing Peronists and other leftists, hold 105.",Right,1,townhall,24.95,19.79
"DeSantis is better on the issues than Trump, but the fact is that Trump is more than good enough on policy.",Right,1,townhall,24.95,19.79
The UAE has one of the worst human rights records on the planet.,Right,1,townhall,24.95,19.79
