text,source,label,reliability,bias
"In these times of left-wing mobs filling the streets, assaulting civilians and police officers, destroying property with apparent impunity, flagrantly defying coronavirus social distancing rules, and even seceding from the Union, one of the few consolations for conservatives is the notion that gun rights appear to be safe for a generation to come. ",breitbart,1,31.15,13.7
Legions of white people are kneeling to ask forgiveness for something they had no part of.,breitbart,1,31.15,13.7
"Countless American believers in the Bible, myself included, were inspired tremendously on Monday when President Trump stood in front of St. John’s Episcopal Church, across the street from the White House, and held up the Word of God for all to see.",breitbart,0,31.15,13.7
Rocker Jon Bon Jovi has released a new single titled “American Reckoning” about the death of George Floyd in Minneapolis.,breitbart,0,31.15,13.7
"Netflix disappointed investors when the streaming entertainment giant reported domestic subscriber growth that missed forecasts for the third straight quarter, signaling continued weakness at home as the company supports leftist politics and faces increasing competition from Disney, Apple, and other studios.",breitbart,1,31.15,13.7
"Though the state remains a hothouse for high-tech and media startups, thousands of companies left the state due to its high taxes, heavy regulations, and litigious environment.",breitbart,0,31.15,13.7
"The outbreak, which began in the Chinese city of Wuhan, has wreaked devastation on the global economy and threatens to plunge hundreds of millions of people into poverty.",breitbart,0,31.15,13.7
Top Six Awful Democrat Ideas Senate Republicans Blocked from Coronavirus Bill...,breitbart,1,31.15,13.7
"Professional camaraderie between fighters of different races in the sport of boxing is evidence of America moving beyond racial divisions, assessed Randy Gordon, host of SiriusXM’s At the Fights.",breitbart,0,31.15,13.7
"On Monday evening, West called out his reality TV star wife and her mother, Kris Jenner, claiming the two “tried to lock” him up.",breitbart,0,31.15,13.7
"The Trump tax cuts also doubled the child tax credit and expanded its eligibility, which greatly helps the American working-class family.",breitbart,0,31.15,13.7
"By supporting Medicare for All, ACP is supporting dramatic pay cuts for its members.",breitbart,1,31.15,13.7
"Author and Trump hater Stephen King is feeling the heat from fellow liberals following his tweets about the Academy Award nominations, in which he said that quality is more important than diversity when it comes to creating works of art.",breitbart,1,31.15,13.7
"The Duden dictionary, the equivalent of the Oxford English Dictionary in Germany, has decided to add the Arabic word “inshallah” to the German language lexicon.",breitbart,0,31.15,13.7
"Father Horan was one of the many voices from the Catholic Left who joined the mainstream media lynching of students from Covington Catholic High School this weekend, rashly judging them as racists without bothering to ascertain what actually happened, simply because some of the boys were wearing MAGA hats.",breitbart,1,31.15,13.7
Notorious crimes committed by illegal aliens — such as the killing of Kate Steinle in 2015 — became national symbols of the lack of immigration enforcement and a general decline in the rule of law.,breitbart,1,31.15,13.7
"Missouri State Auditor Nicole Galloway, who is running for governor, is accused of potentially misusing Missourians’ taxpayer dollars to her advance her political career.",breitbart,0,31.15,13.7
Netflix has been ordered by a judge in Brazil to immediately drop a Christmas special which graphically depicts Jesus as a gay man.,breitbart,0,31.15,13.7
