text,source,label,reliability,bias
"The Centers for Medicare and Medicaid Services runs enrollment for insurance plans created by the ACA, often called Obamacare, through the online marketplace, HealthCare.gov, for 38 states.",reuters,0,45.18,-1.17
"Reuters photographer Dylan Martinez heard the words ring out during chaotic scenes in London on Saturday, when mostly peaceful anti-racist demonstrations turned into violent scuffles with counter-protesters in the area.",reuters,1,45.18,-1.17
"Arsenal goalkeeper Bernd Leno has called on his team mates to act as role models for racial equality in the wake of the death of George Floyd, a black man who died in police custody in Minneapolis.",reuters,0,45.18,-1.17
"As an appellate judge, Barrett has staked out conservative legal positions on key hot-button issues in three years on the bench, voting in favor of one of Trump’s hardline immigration policies and showing support for expansive gun rights.",reuters,0,45.18,-1.17
U.S. President Donald Trump said on Sunday he would raise tariffs to 25 percent from 10 percent on $200 billion of Chinese goods.,reuters,0,45.18,-1.17
"Thursday’s announcement was the latest move by the Trump administration to undercut the 2010 Affordable Care Act, former Democratic President Barack Obama’s signature domestic policy achievement.",reuters,0,45.18,-1.17
"During the fifth debate in the Democratic race to pick a challenger to Trump in the November 2020 election, the 10 candidates aired differences on healthcare and taxing the wealthy, but kept the exchanges largely polite and instead heaped heavy criticism on Trump.",reuters,0,45.18,-1.17
"“He won because the Election was Rigged,” Trump wrote, not referring to Biden by name, adding a list of complaints about vote counting.",reuters,0,45.18,-1.17
"In Spain, hundreds of thousands of women, wearing purple and raising their fists, took to the streets of cities around the country calling for greater gender equality.",reuters,0,45.18,-1.17
"An organization backed by Saudi Arabia accused several foreign countries of inciting young women to reject their families, the first public comments from Riyadh since a woman claiming domestic abuse was granted asylum in Canada over the weekend.",reuters,1,45.18,-1.17
"Korenberg resigned after The Ubyssey, UBC’s student newspaper, reported he had liked a series of tweets from U.S. conservative figures disparaging the Black Lives Matter campaign and Antifa, an umbrella term for primarily leftist anti-authoritarians.",reuters,0,45.18,-1.17
Durkan is among Democratic mayors who have called for an end to violence at protests against racism and police brutality after Republican President Donald Trump used images of the destruction for his re-election campaign.,reuters,0,45.18,-1.17
"Johnathan Monroe, a spokesman for the Centers for Medicare and Medicaid Services, which is part of HHS, in a statement said it “will continue to defend our efforts to give states greater flexibility to help low income Americans rise out of poverty.”",reuters,0,45.18,-1.17
"In a sweeping social policy shift, the Trump administration is seeking to remake health rules at home and abroad for women, gay and transgender people, restricting access to abortion, curtailing support for contraception and narrowing the scope of civil rights in healthcare.",reuters,1,45.18,-1.17
"Two years ago, America’s white nationalist movement stunned the country. Neo-Nazi demonstrations in Charlottesville, Virginia, had turned deadly when a far-right protester drove a car through a crowd, killing one and injuring dozens.",reuters,0,45.18,-1.17
"Samoa on Thursday closed all non-essential public and private services for two days to combat a measles epidemic that has killed more than 60 people, mostly babies and children, in a battle complicated by a vocal anti-vaccination movement.",reuters,0,45.18,-1.17
"Juneteenth, a portmanteau of June and 19th, also is known as Emancipation Day.",reuters,0,45.18,-1.17
"Like legions of other first-time buyers who are contributing to record sales for the U.S. gun industry this year, Garland’s decision to take up arms is driven in part by disturbing news about the coronavirus pandemic, social unrest over police killings of Black people and a potentially contested election that many fear could spark violence.",reuters,0,45.18,-1.17
"Trump on Sunday retweeted a former Republican congressional candidate’s tweet that was critical of comments Fauci made in a CNN interview and contained a call for his firing. Fauci, 79, has been director of the National Institute of Allergy and Infectious Diseases since 1984.",reuters,0,45.18,-1.17
"As the world’s scientists and pharmaceutical companies seek a cure for the coronavirus, other anti-vaxxers are gearing up for a fight against any potential new vaccine.",reuters,1,45.18,-1.17
"U.S. President Donald Trump’s businesses lost a total of more than $1 billion from 1985 to 1994, according to the New York Times, which said it obtained printouts from Trump’s official Internal Revenue Service tax transcripts.",reuters,0,45.18,-1.17
"Many now support a defunding of the police as they march for justice after the death of George Floyd, and prison abolition goes hand in hand with that demand, said James Kilgore, a researcher and activist who was formerly in prison.",reuters,0,45.18,-1.17
The mother of a nine-year-old girl believed to be the first child in Ecuador to get official recognition for a gender change said she hoped this would set a precedent for other transgender youngsters.,reuters,0,45.18,-1.17
"Fuel taxes, vehicle import taxes and driving taxes, for instance, account for about 12 percent of government revenue, the minister said.",reuters,0,45.18,-1.17
"Several dozen demonstrators, many armed and carrying Confederate battle flags, staged a rally in the Atlanta suburb of Stone Mountain next to a park famed for its giant monument to leaders of the breakaway slave-holding states.",reuters,0,45.18,-1.17
"Warren, a U.S. senator from Massachusetts, estimates her healthcare overhaul will cost an additional $20.5 trillion in federal spending over 10 years without the need to raise middle-class taxes, a claim questioned by some of her rivals in the 2020 White House race.",reuters,1,45.18,-1.17
Many Democratic congressional candidates in 2018 attacked Republican opponents for bowing to the gun lobby.,reuters,1,45.18,-1.17
"In addition to achieving police reforms in some cities, some protesters have removed Confederate statues and other symbols of America’s legacy of slavery.",reuters,0,45.18,-1.17
"Thousands of protesters stormed the security perimeter of Barclays Center in New York as protests spread across the United States over the killing of George Floyd, a Minneapolis black man who died after being pinned by the neck under a white police officer’s knee.",reuters,0,45.18,-1.17
President Donald Trump said on Tuesday that the Republican convention due to be held in North Carolina in August will have to be held in another state because of social distancing restrictions ordered by the state’s Democratic governor.,reuters,0,45.18,-1.17
"Starting in 2020, Medicare Advantage plans will also be able to offer supplemental non-health related benefits to chronically ill enrollees that address their social needs, CMS Administrator Seema Verma said. ",reuters,0,45.18,-1.17
Trump has been accused of racism by lawmakers for attacks on Black lawmakers and for telling four congresswomen of color that they should “go back and help fix the totally broken and crime infested places from which they came.”,reuters,0,45.18,-1.17
"Scuffles broke out between the Portland-based Patriot Prayer members and Black Lives Matter activists, with a Koin 6 photographer tweeting that he heard gunshots.",reuters,0,45.18,-1.17
"Right wing demonstrators fought with leftist counter protestors in Georgia, Michigan and Oregon on Saturday drawing in riot police and SWAT teams.",reuters,0,45.18,-1.17
"Once powerful Hollywood producer Harvey Weinstein was charged in Los Angeles on Monday on sex crime charges just hours after he appeared in a New York court for the start of his rape trial, which has become a focal point for the #MeToo movement.",reuters,0,45.18,-1.17
"More than half of blacks in the U.S. with disabilities will be arrested by the time they reach their late 20s, a new study finds.",reuters,0,45.18,-1.17
Egyptian lawmakers have called for stricter surveillance of women on video sharing apps after the arrests of a popular social media influencer and a well-known belly dancer on charges of debauchery and inciting immorality.,reuters,0,45.18,-1.17
U.S. Treasury Secretary Steven Mnuchin said on Tuesday that Treasury Department lawyers had held “informational” discussions with the White House about an expected request from House Democrats for President Donald Trump’s tax returns.,reuters,0,45.18,-1.17
Gun control activists on Monday criticized guidance issued by President Donald Trump’s administration recommending that states find that gun stores are critical businesses that can stay open during the coronavirus crisis.,reuters,0,45.18,-1.17
"With many formal Juneteenth events canceled due to coronavirus concerns, activists instead organized a host of virtual observances online, as well as street marches and “car caravans” through several major cities.",reuters,0,45.18,-1.17
Anti-racism activists poured red paint on a statue of an Italian colonial-era general and pasted over the name of a street in Rome on Friday to show solidarity with the Black Lives Matter movement in the United States.,reuters,0,45.18,-1.17
"The Trump administration anticipates launching a far-reaching promotions campaign by November to encourage Americans to get vaccinated against the coronavirus, contingent on evidence that a successful vaccine will be available roughly by year end, a senior administration official said.",reuters,0,45.18,-1.17
"The U.S. Congress is moving to extend by another year tax breaks for beer, wine and distilled spirits worth hundreds of millions of dollars that were initially approved as part of tax reform in 2017.",reuters,0,45.18,-1.17
Neither gun companies nor the government releases detailed data on firearm sales or the demographics of buyers.,reuters,0,45.18,-1.17
"U.S. health insurer Anthem Inc is pulling back from 16 of 19 pricing regions in California where it offered Obamacare options this year, state officials said on Tuesday.",reuters,0,45.18,-1.17
A small group of Black teenage girls carrying megaphones stood in front of the federal courthouse in downtown Portland near midnight on Thursday facing a largely white band of protesters.,reuters,0,45.18,-1.17
"The American Psychological Association has said it was aware of reports of growing “eco-anxiety” in children, but research was needed to establish how common it was.",reuters,0,45.18,-1.17
U.S. House Ways and Means Committee Chairman Richard Neal said on Friday he was consulting with counsel on how best to enforce his subpoena for President Donald Trump’s tax returns after Treasury Secretary Steven Mnuchin turned down his demand.,reuters,0,45.18,-1.17
