text,source,label,reliability,bias
"Pope Francis named the first woman to hold a high-ranking post in the Secretariat of State, the male-dominated Vatican's diplomatic and administrative nerve center.",msnbc,0,34.51,-14.03
"The nation's chief diplomat didn't seem to agree, however. He complained about the line of inquiry and complained about the Obama administration for a while.",msnbc,1,34.51,-14.03
It wasn't long after Donald Trump and his team took office that they looked for ways to make things easier for polluters.,msnbc,1,34.51,-14.03
"A Catholic priest in Rhode Island who barred state lawmakers who supported an abortion rights bill from receiving communion at his church has doubled down on his stance, saying abortion is worse than pedophilia.",msnbc,0,34.51,-14.03
"In a series of early morning tweets on July 26, 2017, that reportedly took the Department of Defense by surprise, President Donald Trump announced that he was reinstating the repealed ban on transgender military service.",msnbc,0,34.51,-14.03
"In a direct rebuttal to President Donald Trump, Joe Biden and Bernie Sanders delivered somber, and at times searing, speeches Thursday slamming the administration's handling of the coronavirus pandemic and detailing how they believe the government should be responding to the crisis.",msnbc,0,34.51,-14.03
"Facebook, YouTube and Amazon all answered with policy changes, removing some fear-mongering content related to vaccines.",msnbc,1,34.51,-14.03
"Last summer, the Republican White House announced plans to roll back the tougher standards, making it easier for the automotive industry to sell less efficient vehicles that pollute more.",msnbc,0,34.51,-14.03
Coronavirus: E.U. blasts Trump's travel ban as it unleashes chaos and confusion.,msnbc,1,34.51,-14.03
"But one glaring absentee was Trump, who not only declined an invitation but failed to send any American representative at all.",msnbc,1,34.51,-14.03
ESPN announced Tuesday that it would be moving the premiere of its highly anticipated documentary about Michael Jordan's last championship season with the Chicago Bulls to April and fans who have been starved for content after professional sport teams suspended their seasons because of the coronavirus outbreak are rejoicing at the news.,msnbc,0,34.51,-14.03
Germany tries to stop Trump from luring away firm working on coronavirus vaccine.,msnbc,0,34.51,-14.03
Manhattan District Attorney Cy Vance Jr. announced a policy change regarding people arrested at Black Lives Matter protests on charges of unlawful assembly and disorderly conduct.,msnbc,0,34.51,-14.03
"Republicans argued that children need a parent's permission to go on a school field trip and can't go to an R-rated movie without a parent or guardian, so it makes no sense to make a life-altering decision about abortion on their own.",msnbc,0,34.51,-14.03
"Despite achieving a historic position of leadership in the highest level of national football, Sowers said she experienced LGBTQ discrimination in sports while in college, when was rejected from a volunteer coaching job because of her “lifestyle.”",msnbc,0,34.51,-14.03
We finally know what it takes to get the House to examine gun violence: it’s not a mass shooting; it’s an election.,msnbc,0,34.51,-14.03
"There was a point a few years ago at which some GOP officials, fearing a backlash in response to the “war on women,” pretended to be pro-choice and used highly deceptive rhetoric about contraception as a way to improve their electoral prospects.",msnbc,1,34.51,-14.03
"After spending the past three months rehabilitating from arthroscopic surgery on his right knee, Williamson struggled to find his shot during the first three quarters, during which he played a little less than 12 minutes.",msnbc,0,34.51,-14.03
"The Bezos Earth Fund may help shepherd along some new technologies, but billionaire philanthropy will not alter the regulatory structure that created the problem in the first place.",msnbc,0,34.51,-14.03
"This group is small but vocal, and represents a predictable if threatening merging of forces.",msnbc,1,34.51,-14.03
"While Pence and the president have tried to paint a rosier picture of the virus and project a return to normalcy, some members of the task force are eager to resume appearances from White House grounds",msnbc,1,34.51,-14.03
"Senators voted to shelve the bill for the year and ask the state crime commission to study the issue, an outcome that drew cheers from a committee room packed with gun advocates.",msnbc,0,34.51,-14.03
"Athletes and fans are excited for Sowers' historic role at Super Bowl LIV and have remarked that her position is especially poignant given there have only been 13 out gay and bi players in the NFL's 100-year history, according to OutSports.",msnbc,1,34.51,-14.03
"Earlier, the Welt am Sonntag German newspaper reported that President Donald Trump had offered funds to lure CureVac to the United States",msnbc,1,34.51,-14.03
A bill proposed by a group of Republican lawmakers on Wednesday that would have amended the Iowa Civil Rights Act by removing protections against discrimination for transgender people is dead,msnbc,0,34.51,-14.03
