text,source,label,reliability,bias
"A humanitarian ship that has had about 230 rescued migrants on board for almost a week will enter a Maltese port on Wednesday, ending a standoff with Italy which refused to let the ship dock.",reuters,0,45.18,-1.17
Twitter Inc said on Friday video clips of U.S. President Donald Trump suggesting that scientists investigate inserting light or disinfectant into coronavirus patients did not violate its COVID-19 misinformation policy.,reuters,0,45.18,-1.17
"The Trump administration anticipates launching a far-reaching promotions campaign by November to encourage Americans to get vaccinated against the coronavirus, contingent on evidence that a successful vaccine will be available roughly by year end, a senior administration official said.",reuters,0,45.18,-1.17
"Democratic candidates attacked Republican U.S. President Donald Trump’s handling of the coronavirus outbreak on Thursday, as stocks plunged on fears of the growing outbreak",reuters,0,45.18,-1.17
Hundreds of protesters defied an 8 p.m. curfew to gather in the streets around a police station burnt the previous night.,reuters,0,45.18,-1.17
South Africans have taken to the streets in recent weeks to protest police brutality in townships in an echo of the Black Lives Matter protests in the United States.,reuters,0,45.18,-1.17
"The percentage of U.S. adults under age 65 who skip essential prescription drugs because of price has declined, a five-year study found. ",reuters,0,45.18,-1.17
"Navalny was poisoned with a military-grade nerve agent, according to German, French and Swedish laboratories.",reuters,0,45.18,-1.17
U.S. President Donald Trump said on Sunday he would raise tariffs to 25 percent from 10 percent on $200 billion of Chinese goods.,reuters,0,45.18,-1.17
"Bernie Sanders’ Democratic presidential rivals warn that nominating the self-described democratic socialist will ensure President Donald Trump’s re-election, but a growing number of the party’s voters see the senator as their best chance of winning in November.",reuters,0,45.18,-1.17
"Outside the Dream City church where Trump was speaking, police forcibly dispersed hundreds of protesters marching in an adjacent “free speech zone.”",reuters,0,45.18,-1.17
Far right takes to Lisbon streets to deny racism is a problem,reuters,0,45.18,-1.17
"But within Britain’s Black Lives Matter movement there are differing opinions over what to aim for and how to achieve it: some make more radical demands, like abolishing the police and capitalism, while others, like Ayton, favour more gradual reform.",reuters,0,45.18,-1.17
"U.S. lawmakers will try this week to revive efforts to enact police reform legislation in Congress, a Republican senator said on Sunday, after moves to address police misconduct following the death of George Floyd deteriorated into partisan bickering.",reuters,0,45.18,-1.17
"Even if the wealth tax projections fall short, Zandi believes Warren may still be able to make up the difference through other taxes in her plan, including those on corporations and employers.",reuters,0,45.18,-1.17
"Close to one third of young U.S. adults appear to have an elevated risk for severe COVID-19, with smoking their strongest risk factor, according to survey data.",reuters,0,45.18,-1.17
"Right-wing President Jair Bolsonaro has strongly advocated the use of the hydroxychloroquine for early treatment of the coronavirus, echoing U.S. President Donald Trump.",reuters,0,45.18,-1.17
"Until the last few years, all Washington could talk about was how to cut Social Security benefits, and by how much but a grass-roots progressive coalition began campaigning for expansion in 2013, and the idea has since moved straight to the heart of the Democratic Party.",reuters,1,45.18,-1.17
President Donald Trump said on Tuesday that the Republican convention due to be held in North Carolina in August will have to be held in another state because of social distancing restrictions ordered by the state’s Democratic governor.,reuters,0,45.18,-1.17
Three suspected members of a neo-Nazi group appeared in a Maryland court on Thursday to face federal charges after the FBI arrested them for carrying an assault rifle and planning to incite violence at a gun-rights rally in Virginia.,reuters,0,45.18,-1.17
"Just before breakfast on a Sunday morning, Ugandan security forces stormed an LGBT+ shelter outside the capital Kampala, accusing more than 20 gay, bisexual and transgender people of spreading the new coronavirus.",reuters,0,45.18,-1.17
"Major U.S. airlines warned on Wednesday that travel demand will continue to languish until there is a widespread COVID-19 vaccine, while awaiting developments in Washington on additional federal aid.",reuters,0,45.18,-1.17
"The accusations fueled the #MeToo movement, in which women have accused powerful men in business, entertainment, media and politics of sexual misconduct.",reuters,0,45.18,-1.17
"Human rights defenders have said security forces were deployed to enforce lockdowns mainly in poor black areas like high density townships, where higher population numbers and overcrowding made it impossible to properly isolate.",reuters,0,45.18,-1.17
"Among the crowd of right-wingers at the Saturday demonstration, a 27-year-old man stood alone and waved a rainbow LGBT+ pride flag in protest.",reuters,0,45.18,-1.17
"Several dozen demonstrators, many armed and carrying Confederate battle flags, staged a rally in the Atlanta suburb of Stone Mountain next to a park famed for its giant monument to leaders of the breakaway slave-holding states.",reuters,0,45.18,-1.17
Last week Trump posited in an interview that Iran had been poised to attack four American embassies before Soleimani was killed in a U.S. drone strike on Jan. 3.,reuters,0,45.18,-1.17
"Many Chicagoans vehemently oppose President Donald Trump’s pledge to send federal officers to the third-largest U.S. city, after seeing camouflaged agents deployed in Portland club and tear-gas anti-racism protesters.",reuters,1,45.18,-1.17
"Some movement leaders regrouped. Instead of stoking outrage, they set out to build support with another tack: Looking normal.",reuters,0,45.18,-1.17
"Governor Gavin Newsom, a Democrat, ordered bars closed and restaurants, movie theaters, zoos and museums across the nation’s most populous state to cease indoor operations.",reuters,0,45.18,-1.17
"Defense lawyer Damon Cheronis asked one group whether they would consider the cross-examination of a woman who said she was assaulted as “victim-shaming,” and whether they thought it was possible that a woman might “reframe” a consensual sexual encounter as an assault years later.",reuters,0,45.18,-1.17
"A key part of Warren’s revenue calculations to pay for her healthcare overhaul comes from a new tax on the wealthiest 1% of U.S. individuals, or a “wealth tax”.",reuters,0,45.18,-1.17
"U.S. specialty healthcare benefits manager eviCore is exploring a sale of the company or an initial public offering, hoping for a valuation of more than $4 billion, including debt, people familiar with the matter said on Thursday.",reuters,0,45.18,-1.17
"As the world’s scientists and pharmaceutical companies seek a cure for the coronavirus, other anti-vaxxers are gearing up for a fight against any potential new vaccine.",reuters,1,45.18,-1.17
"The Trump administration may no longer enforce a rule requiring individual Americans to carry health insurance or pay a penalty if they do not, a senior White House official said on Sunday",reuters,0,45.18,-1.17
"The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in New York City and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.",reuters,0,45.18,-1.17
"The case of Rahaf Mohammed al-Qunun drawn new global attention to Saudi Arabia’s strict social rules, including a requirement that women have the permission of a male “guardian” to travel, which rights groups say can trap women and girls as prisoners of abusive families.",reuters,0,45.18,-1.17
"The U.S. Senate voted 90-7 on Thursday to debate the annual National Defense Authorization Act, or NDAA, setting the stage for a battle between Democrats and President Donald Trump’s Republicans over changing the names of military bases named after Confederate generals.",reuters,0,45.18,-1.17
"Considering the negative, often false propaganda uttered by politicians hostile to Social Security and the financial services industry, and misleading media coverage, that is not surprising, that many young people have been conditioned to think they should not count on Social Security to be there when their time to retire rolls around.",reuters,1,45.18,-1.17
President Donald Trump has picked his favorite weapon to fight the economic fallout from the coronavirus: an elimination of the “payroll tax” on workers’ gross earnings that is used to fund national retirement programs.,reuters,0,45.18,-1.17
"Retailers, pharmacies, liquor stores and other merchants across the United States are gobbling up insurance that protects buildings from damage caused by societal unrest, worried about possible street violence after the U.S. presidential election, insurers and brokers told Reuters.",reuters,1,45.18,-1.17
"Numerous gun control proposals have been thwarted in the U.S. Congress, largely because of opposition by Republican lawmakers and the influential National Rifle Association gun rights lobby.",reuters,1,45.18,-1.17
