text,source,label,reliability,bias
"Trump blasts report on his business losses, calls accounting a 'sport'",reuters,1,45.18,-1.17
"Author J.K. Rowling has joined 150 high-profile figures on an open letter warning that free speech is under threat due an “intolerance of opposing views”, after coming under attack for her comments about transgender issues.",reuters,0,45.18,-1.17
"The rally also coincides with protests against police brutality and racism across the United States and globally, after the May killing of George Floyd here by a white police officer who knelt on his neck for nearly nine minutes.",reuters,0,45.18,-1.17
"Failure to promptly share critical COVID-19 data with Biden’s team will cause needless, deadly delays in tackling the pandemic, leaders of the U.S. medical establishment said in a letter to Trump on Tuesday.",reuters,0,45.18,-1.17
"Poll workers and technicians reported issues with the new machines at more than 40% of polling locations in Philadelphia during last November’s election, according to the records reviewed by Reuters. Problems included touchscreens that were hypersensitive or that froze; paper voting receipts getting jammed in the machines; and panels opening on some machines to expose the equipment’s electronic controls, the records show.",reuters,0,45.18,-1.17
"The tweet comes on the heels of Trump’s hostile response to protests against racial injustice engulfing the United States following the death of Floyd, an unarmed Black man who died after a white police officer knelt on his neck for almost nine minutes in Minneapolis.",reuters,1,45.18,-1.17
"The U.S. protests over racial injustice should address the violence and discrimination faced by black transgender women, rights groups said on Monday, with at least a dozen trans people murdered this year in the United States.",reuters,0,45.18,-1.17
"Google has faced internal criticism in the past over sales and partnerships involving the U.S. military, as well as foreign governments seen by human rights activists as authoritarian.",reuters,0,45.18,-1.17
"Russia trying to steal COVID-19 vaccine data, say UK, U.S. and Canada",reuters,0,45.18,-1.17
"Like legions of other first-time buyers who are contributing to record sales for the U.S. gun industry this year, Garland’s decision to take up arms is driven in part by disturbing news about the coronavirus pandemic, social unrest over police killings of Black people and a potentially contested election that many fear could spark violence.",reuters,0,45.18,-1.17
"Assault with firearms accounted for more than three years of the drop among black Americans, while the rest reflected suicides by gun, according to the report in BMJ Evidence-Based Medicine.",reuters,0,45.18,-1.17
"Right-wing President Jair Bolsonaro has strongly advocated the use of the hydroxychloroquine for early treatment of the coronavirus, echoing U.S. President Donald Trump.",reuters,0,45.18,-1.17
"New York’s attorney general said on Friday she has settled a lawsuit against three companies accused of tricking struggling borrowers into paying more than $1,000 for student loan debt relief services that were available for free.",reuters,0,45.18,-1.17
"In addition to achieving police reforms in some cities, some protesters have removed Confederate statues and other symbols of America’s legacy of slavery.",reuters,0,45.18,-1.17
"Protesters in New Zealand’s Auckland city sat on the road after their peaceful march as they raised clenched fists in a sign of unity, solidarity and Black Power.",reuters,0,45.18,-1.17
"Barr also defended his decision to forcefully push peaceful protesters back from the White House on Monday evening, saying rioting had gotten out of control over the weekend.",reuters,0,45.18,-1.17
"A 16-time NBA All Star who is considered one of the greatest basketball players of all time, James, 35, reacted angrily this week to the shooting of Blake in Kenosha, Wisconsin, which sparked days of civil unrest.",reuters,0,45.18,-1.17
"The biggest swimming pool in Russia’s Muslim-majority North Caucasus region has banned women, prompting anger from rights activists and others who have accused the sports complex of discrimination.",reuters,0,45.18,-1.17
"With many formal Juneteenth events canceled due to coronavirus concerns, activists instead organized a host of virtual observances online, as well as street marches and “car caravans” through several major cities.",reuters,0,45.18,-1.17
"One person was killed when several shots were fired amid a Black Lives Matter protest in downtown Austin, Texas, on Saturday, authorities said.",reuters,0,45.18,-1.17
"The Trump administration anticipates launching a far-reaching promotions campaign by November to encourage Americans to get vaccinated against the coronavirus, contingent on evidence that a successful vaccine will be available roughly by year end, a senior administration official said.",reuters,0,45.18,-1.17
