text,source,label,reliability,bias
"Police identified the shooter as Anthony Ferrill, 51, an employee of the brewery, who was believed to have acted alone.",reuters,0,45.18,-1.17
"Amid the wave of racial justice protests, New York’s governor on Wednesday signed an executive order to recognize Juneteenth as an official holiday for state employees.",reuters,0,45.18,-1.17
"The American Psychological Association has said it was aware of reports of growing “eco-anxiety” in children, but research was needed to establish how common it was.",reuters,0,45.18,-1.17
"Thousands of Brazilians marched on Rio de Janeiro and Sao Paulo on Sunday (June 7) as part of the global Black Lives Matter protest, expressing their outrage at the death of George Floyd in the U.S. and against police brutality at home.",reuters,0,45.18,-1.17
"The Republican legislation would phase out the Obamacare expansion of Medicaid health insurance for the poor and disabled, sharply cut federal Medicaid spending beginning in 2025, repeal most of Obamacare’s taxes, end a penalty on Americans who do not obtain insurance and overhaul Obamacare’s subsidies to help people buy insurance with tax credits.",reuters,0,45.18,-1.17
Wall Street surged on Thursday as investors weighed the prospect of economic recovery against bellicose remarks from President Donald Trump regarding U.S.-China trade and a whistleblower’s dire warnings about the U.S. response to the coronavirus pandemic.,reuters,1,45.18,-1.17
"Trump, a Republican seeking re-election on Nov. 3, has faced criticism from Democrats over his administration’s response to the outbreak.",reuters,0,45.18,-1.17
"Weinstein was charged with sexual assault of two unidentified women in 2013, said Los Angeles District Attorney Jackie Lacey.",reuters,0,45.18,-1.17
Anti-racism protests were triggered around the world following the death late last month of African American George Floyd after a Minneapolis police officer was filmed kneeling on the handcuffed Floyd’s neck for nearly nine minutes.,reuters,0,45.18,-1.17
"Among the companies that have announced they will recognize Juneteenth as a paid company holiday are the National Football League, the New York Times, Twitter and Square.",reuters,0,45.18,-1.17
"Black men are six times more likely to be behind bars than white men, says the Sentencing Project, a U.S. research group.",reuters,0,45.18,-1.17
"During a three-day, seven-stop tour of Iowa last weekend, the U.S. senator from Massachusetts repeatedly emphasized the word “choice” and focused on the transition plan she unveiled last month that would delay full implementation of the sweeping healthcare overhaul for three years.",reuters,0,45.18,-1.17
"U.S. prosecutors on Friday unveiled charges against 18 Portland, Oregon protesters ranging from assaulting police to arson and trespassing, a day after the Trump administration expanded the deployment of tactical police to Seattle.",reuters,1,45.18,-1.17
"n her dimly lit room in a Malaysian village, Suki rests on a bed as she recovers from a brutal attack that has highlighted what campaigners say is growing hostility towards gay and transgender people in the country.",reuters,0,45.18,-1.17
"This time, research groups worldwide are already executing plans to test vaccines, treatments and other countermeasures to stop the newly identified virus from spreading globally.",reuters,0,45.18,-1.17
"As the United States women’s national team clinched their fourth World Cup title on Sunday, fans across New York City gathered at local watering holes and match parties, striking an optimistic tone about the future of the women’s game.",reuters,0,45.18,-1.17
"The Palestinian Authority (PA) will no longer accept tax revenues collected on its behalf by Israel following its decision to trim the sum over the PA’s financial support of militants’ families, Palestinian President Mahmoud Abbas said.",reuters,0,45.18,-1.17
"China’s economy has been slowing since last year as the trade war with the United States took a toll on factory activity, exports and domestic demand, suggesting that a spate of stimulus measures - including tax cuts and easier lending rules - have yet to have a notable effect on overall growth.",reuters,0,45.18,-1.17
The tax overhaul temporarily lowered federal income tax rates for individuals and raised the standard deduction that people can use to reduce their taxable income.,reuters,0,45.18,-1.17
"Despite a clear margin of victory for Biden, Trump has refused to concede.",reuters,0,45.18,-1.17
"A previous boom that saw gun sales double over a decade through 2016 corresponded largely with Democratic President Barack Obama’s time in office, when fears that gun control laws would be enacted drove gun aficionados to stock up.",reuters,1,45.18,-1.17
"Many Chicagoans vehemently oppose President Donald Trump’s pledge to send federal officers to the third-largest U.S. city, after seeing camouflaged agents deployed in Portland club and tear-gas anti-racism protesters.",reuters,1,45.18,-1.17
"Democrats are pursuing Trump’s returns under a legal authority that aims to prevent interference from the White House on the Treasury’s decision whether to release the tax returns, in what the White House chief of staff has called a “political stunt.”",reuters,0,45.18,-1.17
"Shared on Facebook and Instagram, posts include a bar graph showing “murder of blacks and whites in the US, 2013” broken down by the races of the perpetrators. While the graph itself is accurate, the way it is presented is misleading.",reuters,0,45.18,-1.17
George Soros is a billionaire philanthropist and founder of Open Society Foundations.,reuters,0,45.18,-1.17
"The White House coronavirus task force will wind down as the country moves into a second phase that focuses on the aftermath of the outbreak, President Donald Trump said on Tuesday.",reuters,0,45.18,-1.17
"The Virginia Senate late on Thursday passed bills to require background checks on all firearms sales, limit handgun purchases to one a month, and restore local governments’ right to ban weapons from public buildings and other venues.",reuters,0,45.18,-1.17
Many Democratic congressional candidates in 2018 attacked Republican opponents for bowing to the gun lobby.,reuters,1,45.18,-1.17
"While most national attention has been focused on massive demonstrations and violent clashes with police in the United States’ biggest cities like New York and Los Angeles, hundreds of spontaneous demonstrations have popped up in little towns and rural areas across the nation in recent days.",reuters,0,45.18,-1.17
"Surprisingly retained by Australians in a national election over the weekend, Prime Minister Scott Morrison’s center-right government now needs to find a fast way out of a worrying slowdown in an economy that has been recession-free since 1991.",reuters,0,45.18,-1.17
"In addition to more background checks, Biden advocates so-called “smart guns” that require owners’ biometrics to pull the trigger.",reuters,0,45.18,-1.17
"Defense lawyer Damon Cheronis asked one group whether they would consider the cross-examination of a woman who said she was assaulted as “victim-shaming,” and whether they thought it was possible that a woman might “reframe” a consensual sexual encounter as an assault years later.",reuters,0,45.18,-1.17
