text,source,label,reliability,bias
"Memories of smashed windows, stolen merchandise and stores set ablaze is fresh in the minds of business owners in major U.S. cities including New York, Los Angeles and Portland, where aggressors damaged buildings under the cover of peaceful demonstrations sparked by the May 25 police killing of George Floyd, a Black man.",reuters,1,45.18,-1.17
"U.S. President Donald Trump’s businesses lost a total of more than $1 billion from 1985 to 1994, according to the New York Times, which said it obtained printouts from Trump’s official Internal Revenue Service tax transcripts.",reuters,0,45.18,-1.17
"Northam, who is leading the push for stronger gun laws in his state, said he wants to avoid a repeat of violence that erupted at a 2017 white supremacist rally in Charlottesville, when a march by white nationalists erupted and led to the death of a counterprotester.",reuters,1,45.18,-1.17
"The U.S. debate over restrictions for fighting the coronavirus intensified on Monday, as protesters labeled mandatory lockdowns as “tyranny,” while medical workers and health experts cautioned that lifting them too soon risked unleashing a greater disaster.",reuters,0,45.18,-1.17
"U.S. lawmakers will try this week to revive efforts to enact police reform legislation in Congress, a Republican senator said on Sunday, after moves to address police misconduct following the death of George Floyd deteriorated into partisan bickering.",reuters,0,45.18,-1.17
The tax overhaul temporarily lowered federal income tax rates for individuals and raised the standard deduction that people can use to reduce their taxable income.,reuters,0,45.18,-1.17
Protests erupted in Louisville and several other U.S. cities following the announcement on Wednesday that the grand jury would not bring murder charges against three police officers involved in the March 13 shooting of Taylor in her home during the execution of a search warrant.,reuters,0,45.18,-1.17
"Advertisements for more than 400 brands including Coca-Cola and Starbucks vanished from Facebook on Wednesday, after the failure of last-ditch talks to stop a boycott over hate speech on the site.",reuters,0,45.18,-1.17
"Trump, who has been accused of intentionally stoking racial tensions as part of his re-election campaign, has criticized the desecration and removal of statues of Confederate and other former U.S. leaders to energize his political base",reuters,0,45.18,-1.17
"U.S. health insurer Anthem Inc is pulling back from 16 of 19 pricing regions in California where it offered Obamacare options this year, state officials said on Tuesday.",reuters,0,45.18,-1.17
"France will introduce a tax on airlines flying from its airports to help support the environment, the transport minister said on Tuesday, in a move expected to raise around 180 million euros ($202 million) from 2020.",reuters,0,45.18,-1.17
"As election results trickled in from New York showing he was leading 31-year veteran Democratic Representative Eliot Engel, Jamaal Bowman told supporters he was part of a movement to deconstruct a system that is “literally killing us.”",reuters,0,45.18,-1.17
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.",reuters,0,45.18,-1.17
"Mafia exploitation of immigrants on farms in Italy is likely to rise as the coronavirus lockdown brings chronic labor shortages, the government and labor rights groups have warned.",reuters,0,45.18,-1.17
"U.S. health insurer Centene Corp on Wednesday said it would buy smaller rival WellCare Health Plans Inc for $15.27 billion in stock and cash, in a move to bulk up its government-backed Medicare and Medicaid businesses while reducing exposure to Obamacare healthcare exchanges.",reuters,0,45.18,-1.17
"Those comments appeared part of a broader Chinese strategy to suggest the virus emerged outside China, as well as to denigrate the West’s own domestic response.",reuters,0,45.18,-1.17
Players raised gloved right fists and took a knee before Major League Soccer’s first match in four months on Wednesday in a show of solidarity with the ‘Black Lives Matter’ social justice movement.,reuters,0,45.18,-1.17
"Stephanie Robinson, 23, a rookie Black police officer on Detroit’s West Side, has been challenged by Black residents about her loyalty while on patrol since the death of George Floyd under the knee of a white police officer.",reuters,0,45.18,-1.17
"After Trump spoke, doctors and health experts urged people not to drink or inject cleaning agents.",reuters,0,45.18,-1.17
"Biden said he did not have the power to enforce a national mask mandate, walking back remarks he made on Wednesday in which he suggested the president could legally require masks amid a national emergency.",reuters,0,45.18,-1.17
Tensions between Trump and the messaging platform escalated last week after Twitter began to label some of his tweets with a fact-check. Trump responded with an executive order that threatens to curtail some legal protections enjoyed by social media companies.,reuters,0,45.18,-1.17
"Many monuments of historical figures have been boarded up as anti-racism protesters taking to the streets following the death of African-American George Floyd, have put statues at the forefront of their challenge to Britain’s imperialist past.",reuters,0,45.18,-1.17
"A previous boom that saw gun sales double over a decade through 2016 corresponded largely with Democratic President Barack Obama’s time in office, when fears that gun control laws would be enacted drove gun aficionados to stock up.",reuters,1,45.18,-1.17
"Once powerful Hollywood producer Harvey Weinstein was charged in Los Angeles on Monday on sex crime charges just hours after he appeared in a New York court for the start of his rape trial, which has become a focal point for the #MeToo movement.",reuters,0,45.18,-1.17
"Elizabeth Warren and Bernie Sanders disagreed in a Democratic presidential debate on Tuesday over whether he once told her a woman could not win the White House in 2020, underlining an emerging rift between the progressive contenders as the first voting nears.",reuters,0,45.18,-1.17
"Marianne Williamson, the self-help guru who warned of the “dark psychic force” unleashed by Republican President Donald Trump, suspended her quixotic outsider campaign for the 2020 Democratic presidential nomination on Friday.",reuters,1,45.18,-1.17
"Only one in five U.S. taxpayers expects to pay less income tax this year as a result of the tax reform law passed in 2017 by Republicans who promised big savings for everyday Americans, according to a Reuters/Ipsos opinion poll released on Friday.",reuters,0,45.18,-1.17
"West Ham United players will take a knee in their Premier League season opener against Newcastle United on Saturday to continue raising awareness about racial injustice, manager David Moyes said on Friday.",reuters,0,45.18,-1.17
"Police said on Wednesday an officer sustained a minor injury and there were two arrests, one on charges of rioting, unlawful use of a weapon and assaulting a public safety officer, and another on charges of criminal mischief and reckless endangering.",reuters,0,45.18,-1.17
"New York’s mayor joined activists on Thursday to paint “Black Lives Matter” in giant yellow letters on the city’s exclusive Fifth Avenue in front of Trump Tower, once the crown jewel in President Donald Trump’s property empire.",reuters,0,45.18,-1.17
Apple and luxury labels such as Gucci have lowered their prices in China after a cut in its value-added tax (VAT) rate came into effect from April 1.,reuters,0,45.18,-1.17
The death of Floyd has set off the biggest anti-racism protests seen in the United States in decades and sparked demonstrations worldwide.,reuters,0,45.18,-1.17
President Donald Trump said on Tuesday that the Republican convention due to be held in North Carolina in August will have to be held in another state because of social distancing restrictions ordered by the state’s Democratic governor.,reuters,0,45.18,-1.17
"The rally also coincides with protests against police brutality and racism across the United States and globally, after the May killing of George Floyd here by a white police officer who knelt on his neck for nearly nine minutes.",reuters,0,45.18,-1.17
"Wealth taxes have been tried in many European countries, with limited success.",reuters,1,45.18,-1.17
Other European countries have also said they will strip dual nationals who joined Islamic State of citizenship.,reuters,1,45.18,-1.17
"Trump on Sunday retweeted a former Republican congressional candidate’s tweet that was critical of comments Fauci made in a CNN interview and contained a call for his firing. Fauci, 79, has been director of the National Institute of Allergy and Infectious Diseases since 1984.",reuters,0,45.18,-1.17
"Strava, which tracks the sports activity trends of some 50 million people in almost 200 countries, surveyed 25,000 runners and found that half of them say they either hate it or barely tolerate it, while only 8% love it.",reuters,0,45.18,-1.17
"In the United States, the outbreak of the new coronavirus and efforts to prepare for its possible spread have become political in a presidential election year.",reuters,0,45.18,-1.17
U.S. House Ways and Means Committee Chairman Richard Neal said on Friday he was consulting with counsel on how best to enforce his subpoena for President Donald Trump’s tax returns after Treasury Secretary Steven Mnuchin turned down his demand.,reuters,0,45.18,-1.17
"Payroll taxes were temporarily cut during President Barack Obama’s administration to boost consumer spending after the last recession, but they expired in 2013.",reuters,0,45.18,-1.17
The law is one of the most restrictive in the United States and activists say it effectively forbids most abortions since many women do not know they are pregnant yet at eight weeks.,reuters,0,45.18,-1.17
Top U.S. infectious disease expert Dr. Anthony Fauci on Friday resisted efforts by a staunch ally of President Donald Trump to turn his testimony about controlling the coronavirus pandemic into criticism of protests against racial injustice.,reuters,0,45.18,-1.17
"All wearing masks as mandated by the church, and some in Black Lives Matter T-shirts, mourner after mourner walked slowly past the casket to pay their respects to Brooks, who lay in a white suit with gold buttons and aviator sunglasses on his face.",reuters,0,45.18,-1.17
But there was no sign that any gun legislation approved by the Democratic House majority would gain traction in the Republican-controlled Senate,reuters,0,45.18,-1.17
Seattle police investigate new shooting near autonomous zone,reuters,0,45.18,-1.17
"Putin, who has aligned himself with the Russian Orthodox Church and sought to distance Russia from liberal Western values, has proposed a shake-up of Russia’s political system that critics say may be designed to extend his grip on power after 2024, when he is due to leave the Kremlin.",reuters,0,45.18,-1.17
"In addition to temporarily sending in state police troopers and officers from neighboring jurisdictions, the FBI and federal prosecutors will add resources to prosecute criminal offenses stemming from protests, Brown said.",reuters,0,45.18,-1.17
A federal judge on Monday overturned the Trump administration’s approval of a plan by the state of New Hampshire to impose work requirements on people seeking to obtain benefits from the Medicaid health insurance program.,reuters,0,45.18,-1.17
President Donald Trump’s administration has used its regulatory powers to undermine the ACA on multiple fronts after the Republican-controlled Congress last year failed to repeal and replace the law propelled by Democratic President Barack Obama. ,reuters,0,45.18,-1.17
"Human rights defenders have said security forces were deployed to enforce lockdowns mainly in poor black areas like high density townships, where higher population numbers and overcrowding made it impossible to properly isolate.",reuters,0,45.18,-1.17
"In a bid to stop the spread of the virus, Malaysia’s religious affairs minister has issued guidelines for holding Friday prayers at mosques, including shortening sermons and for the wudhu, or ablution rites, to be carried out at home if possible.",reuters,0,45.18,-1.17
"Bennett mounted an unsuccessful primary election challenge to Pan in 2018 and failed to qualify for the general election. In May, he launched a recall campaign against Pan, filing a petition accusing him of “high treason” for authoring legislation to restrict vaccine exemptions for school children.",reuters,0,45.18,-1.17
"A mix of militia members, Confederate followers and supporters of President Donald Trump faced off against more than a hundred left-wing protesters, some armed, many carrying signs or wearing T-shirts supporting Black Lives Matter.",reuters,0,45.18,-1.17
"Some 300 Thais and foreigners in Thailand and elsewhere joined an online protest against racism on Sunday, adding their voices to global calls for justice for black American George Floyd who died in U.S. police custody in Minneapolis last month.",reuters,0,45.18,-1.17
"Failure to promptly share critical COVID-19 data with Biden’s team will cause needless, deadly delays in tackling the pandemic, leaders of the U.S. medical establishment said in a letter to Trump on Tuesday.",reuters,0,45.18,-1.17
"A quarter of Americans have little or no interest in taking a coronavirus vaccine, a Reuters/Ipsos poll published on Thursday found, with some voicing concern that the record pace at which vaccine candidates are being developed could compromise safety.",reuters,0,45.18,-1.17
"His legal challenges come amid rising government and public hostility toward the lesbian, gay, bisexual, trans and queer community (LGBTQ) community in the world’s largest Muslim-majority country.",reuters,0,45.18,-1.17
