text,source,label,reliability,bias
The man behind a petition drive to recall a California state senator and physician pushing for tougher vaccine requirements was charged on Wednesday with assault after livestreaming himself shoving the lawmaker in a sidewalk confrontation in Sacramento.,reuters,0,45.18,-1.17
A leading economist who vouched for Democratic presidential candidate Elizabeth Warren’s healthcare reform plan told Reuters on Thursday he doubts its staggering cost can be fully covered alongside her other government programs.,reuters,0,45.18,-1.17
"U.S. District Judge Reed O’Connor in Fort Worth, Texas, on Friday said that Obamacare, known formally as the 2010 Affordable Care Act (ACA), was unconstitutional based on its mandate requiring that people buy health insurance.",reuters,0,45.18,-1.17
"Police identified the shooter as Anthony Ferrill, 51, an employee of the brewery, who was believed to have acted alone.",reuters,0,45.18,-1.17
"Democratic presidential candidate Joe Biden promised black community leaders in Delaware on Monday he would earn their support amid nationwide police brutality protests, saying he would create a police oversight board within his first 100 days in the White House.",reuters,0,45.18,-1.17
"Russia and China are working to develop a coronavirus vaccine and Beijing has handed over the genome of the virus to Moscow, a Russian diplomatic mission in China said on Wednesday.",reuters,0,45.18,-1.17
"The law will cover anyone convicted for same-sex activity which is no longer illegal, ranging from gay sex to kissing or flirting, and those affected can apply to have their former police record ‘disregarded’ or wiped clean.",reuters,0,45.18,-1.17
"Australian sports stars, sparked in part by a call to action from tennis player Nick Kyrgios, have rallied to raise funds in support of relief and recovery efforts for victims of the country’s bushfire catastrophe.",reuters,0,45.18,-1.17
"Calls for the removal of these monuments, which came on the back of massive Black Lives Matter protests earlier this month and subsequent efforts by some local governments to reform their police forces, were sparked by the May 25 death of George Floyd, a Black man killed in police custody.",reuters,0,45.18,-1.17
The movement to ban or limit the use of natural gas in commercial and residential buildings opens a new front in the fight against climate change that could affect everything from heating systems in skyscrapers to stoves in suburban homes.,reuters,0,45.18,-1.17
"His legal challenges come amid rising government and public hostility toward the lesbian, gay, bisexual, trans and queer community (LGBTQ) community in the world’s largest Muslim-majority country.",reuters,0,45.18,-1.17
"Poll workers and technicians reported issues with the new machines at more than 40% of polling locations in Philadelphia during last November’s election, according to the records reviewed by Reuters. Problems included touchscreens that were hypersensitive or that froze; paper voting receipts getting jammed in the machines; and panels opening on some machines to expose the equipment’s electronic controls, the records show.",reuters,0,45.18,-1.17
"First-time buyers made up 40% of gun sales in early 2020, compared to an average of 24% in recent years, according to a survey of gun shops by the National Shooting Sports Foundation, a trade association.",reuters,0,45.18,-1.17
The mother of a nine-year-old girl believed to be the first child in Ecuador to get official recognition for a gender change said she hoped this would set a precedent for other transgender youngsters.,reuters,0,45.18,-1.17
"In a bid to stop the spread of the virus, Malaysia’s religious affairs minister has issued guidelines for holding Friday prayers at mosques, including shortening sermons and for the wudhu, or ablution rites, to be carried out at home if possible.",reuters,0,45.18,-1.17
"In addition to more background checks, Biden advocates so-called “smart guns” that require owners’ biometrics to pull the trigger.",reuters,0,45.18,-1.17
"More than half of blacks in the U.S. with disabilities will be arrested by the time they reach their late 20s, a new study finds.",reuters,0,45.18,-1.17
A lawyer for Breonna Taylor’s family on Friday demanded Kentucky’s state attorney general release the evidence presented to a grand jury that decided against charging police officers with homicide in her death during a botched raid.,reuters,0,45.18,-1.17
